"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","Andrei Vasilevskiy","T.B","1","60","28","27","1","0.964","1.00","1.25","1.9","10","9","1","0.900","1.00","0.69","11","11","0","1.000","0.00","0.85","5","5","0","1.000","0.00","0.17","0","2","45.43","8.00"
"11","Cal Petersen","L.A","1","38.933333333333","26","25","1","0.962","1.54","1.09","2.31","6","5","1","0.833","1.54","0.01","13","13","0","1.000","0.00","1.00","6","6","0","1.000","0.00","0.20","0","5","32.23","4.00"
"10","Chris Driedger","FLA","1","60","25","24","1","0.960","1.00","1.01","1.59","4","3","1","0.750","1.00","-0.32","6","6","0","1.000","0.00","0.46","14","14","0","1.000","0.00","0.47","0","6","42.16","13.00"
"5","Tuukka Rask","BOS","1","60","24","23","1","0.958","1.00","0.93","2.29","6","5","1","0.833","1.00","0.01","6","6","0","1.000","0.00","0.46","12","12","0","1.000","0.00","0.40","2","3","32.21","6.00"
"4","Pekka Rinne","NSH","1","58.766666666667","36","34","2","0.944","2.04","0.89","3.46","12","11","1","0.917","1.02","1.03","6","5","1","0.833","1.02","-0.54","17","17","0","1.000","0.00","0.57","0","7","36.03","16.00"
"3","Thomas Greiss","DET","1","59.033333333333","31","29","2","0.935","2.03","0.49","2.52","6","6","0","1.000","0.00","1.01","11","11","0","1.000","0.00","0.85","11","9","2","0.818","2.03","-1.63","2","4","65.65","49.50"
"1","Marc-Andre Fleury","VGK","1","59.816666666667","29","27","2","0.931","2.01","0.33","1.83","5","3","2","0.600","2.01","-1.16","7","7","0","1.000","0.00","0.54","16","16","0","1.000","0.00","0.53","4","2","39.76","6.50"
"2","Brian Elliott","PHI","1","57.633333333333","23","21","2","0.913","2.08","-0.15","1.92","3","2","1","0.667","1.04","-0.49","9","9","0","1.000","0.00","0.69","11","10","1","0.909","1.04","-0.63","1","4","39.35","28.50"
"7","Martin Jones","S.J","1","65","37","33","4","0.892","3.69","-1.03","3.31","8","7","1","0.875","0.92","0.35","12","10","2","0.833","1.85","-1.08","16","15","1","0.938","0.92","-0.47","0","5","36.89","21.00"
"8","John Gibson","ANA","1","64.983333333333","30","26","4","0.867","3.69","-1.59","2.81","13","10","3","0.769","2.77","-0.81","6","5","1","0.833","0.92","-0.54","11","11","0","1.000","0.00","0.37","2","4","27.63","18.00"
"6","Jonathan Quick","L.A","1","21.066666666667","10","6","4","0.600","11.39","-3.20","1.19","4","3","1","0.750","2.85","-0.32","4","1","3","0.250","8.54","-2.69","1","1","0","1.000","0.00","0.03","0","3","32.50","22.75"
