"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","James Reimer","CAR","1","60","32","32","0","1.000","0.00","2.52","2.74","11","11","0","1.000","0.00","2.02","12","12","0","1.000","0.00","1.06","9","9","0","1.000","0.00","0.17","2","3","31.28","-"
"10","Jonathan Bernier","DET","1","60","43","42","1","0.977","1.00","2.38","2.32","8","8","0","1.000","0.00","1.47","11","11","0","1.000","0.00","0.97","23","22","1","0.957","1.00","-0.57","1","3","40.56","58.00"
"4","Anton Khudobin","DAL","1","60","38","37","1","0.974","1.00","1.99","2.32","6","5","1","0.833","1.00","0.10","9","9","0","1.000","0.00","0.79","19","19","0","1.000","0.00","0.36","1","1","44.47","12.00"
"17","Frederik Andersen","TOR","1","60","37","36","1","0.973","1.00","1.91","2.72","12","11","1","0.917","1.00","1.20","7","7","0","1.000","0.00","0.62","17","17","0","1.000","0.00","0.32","2","2","34.35","6.00"
"26","Mackenzie Blackwood","N.J","1","59.633333333333","32","31","1","0.969","1.01","1.52","2.38","6","6","0","1.000","0.00","1.10","9","8","1","0.889","1.01","-0.21","16","16","0","1.000","0.00","0.30","1","8","39.16","31.00"
"8","Alex Stalock","MIN","1","59.95","18","17","1","0.944","1.00","0.42","0.86","2","2","0","1.000","0.00","0.37","6","6","0","1.000","0.00","0.53","6","6","0","1.000","0.00","0.11","1","1","52.78","79.00"
"11","Semyon Varlamov","NYI","1","63.066666666667","35","33","2","0.943","1.90","0.75","1.97","4","3","1","0.750","0.95","-0.27","8","8","0","1.000","0.00","0.70","22","21","1","0.955","0.95","-0.59","2","1","38.91","33.00"
"23","Aaron Dell","S.J","1","60","35","33","2","0.943","2.00","0.75","2.81","10","9","1","0.900","1.00","0.83","7","6","1","0.857","1.00","-0.38","13","13","0","1.000","0.00","0.24","1","3","48.29","22.00"
"3","Jaroslav Halak","BOS","1","60","33","31","2","0.939","2.00","0.60","2.16","4","3","1","0.750","1.00","-0.27","10","9","1","0.900","1.00","-0.12","17","17","0","1.000","0.00","0.32","0","2","42.12","34.50"
"15","Darcy Kuemper","ARI","1","58.416666666667","33","31","2","0.939","2.05","0.60","2.21","8","6","2","0.750","2.05","-0.53","6","6","0","1.000","0.00","0.53","15","15","0","1.000","0.00","0.28","2","4","42.12","6.50"
"1","Henrik Lundqvist","NYR","1","64.95","42","39","3","0.929","2.77","0.30","3.1","10","9","1","0.900","0.92","0.83","12","10","2","0.833","1.85","-0.94","20","20","0","1.000","0.00","0.37","4","2","33.90","32.00"
"27","Ilya Samsonov","WSH","1","60","28","26","2","0.929","2.00","0.20","2.45","12","11","1","0.917","1.00","1.20","8","7","1","0.875","1.00","-0.30","8","8","0","1.000","0.00","0.15","2","2","30.36","24.00"
"14","Anders Nilsson","OTT","1","61.933333333333","41","38","3","0.927","2.91","0.22","2.42","10","8","2","0.800","1.94","-0.17","4","3","1","0.750","0.97","-0.65","24","24","0","1.000","0.00","0.45","2","1","39.83","17.33"
"16","Sergei Bobrovsky","FLA","1","58.416666666667","41","38","3","0.927","3.08","0.22","3.32","11","9","2","0.818","2.05","0.02","10","10","0","1.000","0.00","0.88","15","14","1","0.933","1.03","-0.72","3","4","41.34","21.67"
"12","Jacob Markstrom","VAN","1","58.816666666667","25","23","2","0.920","2.04","-0.03","1.87","8","7","1","0.875","1.02","0.47","5","5","0","1.000","0.00","0.44","10","9","1","0.900","1.02","-0.81","0","0","38.00","19.00"
"19","John Gibson","ANA","1","65","32","29","3","0.906","2.77","-0.48","2.67","11","10","1","0.909","0.92","1.02","10","9","1","0.900","0.92","-0.12","9","8","1","0.889","0.92","-0.83","3","3","28.06","17.33"
"24","Tristan Jarry","PIT","1","65","42","38","4","0.905","3.69","-0.70","2.92","12","9","3","0.750","2.77","-0.80","12","11","1","0.917","0.92","0.06","16","16","0","1.000","0.00","0.30","3","5","35.52","16.25"
"13","Mikko Koskinen","EDM","1","59.233333333333","31","28","3","0.903","3.04","-0.56","2.71","8","5","3","0.625","3.04","-1.53","8","8","0","1.000","0.00","0.70","12","12","0","1.000","0.00","0.22","0","5","36.74","10.00"
"6","Carey Price","MTL","1","58.85","20","18","2","0.900","2.04","-0.43","1.6","3","2","1","0.667","1.02","-0.45","6","6","0","1.000","0.00","0.53","10","9","1","0.900","1.02","-0.81","0","2","38.75","36.50"
"29","David Rittich","CGY","1","58.516666666667","30","27","3","0.900","3.08","-0.64","2.8","10","9","1","0.900","1.03","0.83","10","8","2","0.800","2.05","-1.12","10","10","0","1.000","0.00","0.19","2","5","32.33","22.67"
"2","Corey Crawford","CHI","1","58.133333333333","38","34","4","0.895","4.13","-1.01","3.53","14","12","2","0.857","2.06","0.57","11","10","1","0.909","1.03","-0.03","12","11","1","0.917","1.03","-0.78","2","6","29.39","20.75"
"21","Joonas Korpisalo","CBJ","1","41.933333333333","19","17","2","0.895","2.86","-0.51","1.75","8","7","1","0.875","1.43","0.47","3","2","1","0.667","1.43","-0.74","4","4","0","1.000","0.00","0.07","1","2","38.05","22.50"
"28","Carter Hart","PHI","1","59.033333333333","27","24","3","0.889","3.05","-0.88","1.97","9","6","3","0.667","3.05","-1.35","3","3","0","1.000","0.00","0.26","14","14","0","1.000","0.00","0.26","0","0","37.44","9.67"
