"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"13","Philipp Grubauer","COL","1","60","27","27","0","1.000","0.00","2.06","1.62","6","6","0","1.000","0.00","1.03","5","5","0","1.000","0.00","0.29","15","15","0","1.000","0.00","0.56","2","1","40.52","-"
"18","Chris Driedger","FLA","1","10.083333333333","4","4","0","1.000","0.00","0.31","0.24","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.06","3","3","0","1.000","0.00","0.11","0","0","46.50","-"
"6","Carey Price","MTL","1","60","41","40","1","0.976","1.00","2.13","3.49","13","12","1","0.923","1.00","1.23","7","7","0","1.000","0.00","0.41","16","16","0","1.000","0.00","0.59","1","5","38.24","24.00"
"27","David Rittich","CGY","1","65","36","35","1","0.972","0.92","1.75","2.45","11","10","1","0.909","0.92","0.89","6","6","0","1.000","0.00","0.35","19","19","0","1.000","0.00","0.71","5","2","33.03","8.00"
"10","Jacob Markstrom","VAN","1","60","35","34","1","0.971","1.00","1.67","2.29","6","5","1","0.833","1.00","0.03","12","12","0","1.000","0.00","0.70","14","14","0","1.000","0.00","0.52","2","1","35.66","20.00"
"16","Frederik Andersen","TOR","1","64.616666666667","32","31","1","0.969","0.93","1.44","2.69","8","7","1","0.875","0.93","0.37","10","10","0","1.000","0.00","0.58","13","13","0","1.000","0.00","0.48","3","2","38.63","17.00"
"4","Jaroslav Halak","BOS","1","59.883333333333","30","29","1","0.967","1.00","1.29","2.9","9","8","1","0.889","1.00","0.54","10","10","0","1.000","0.00","0.58","8","8","0","1.000","0.00","0.30","7","6","39.20","36.00"
"19","Linus Ullmark","BUF","1","59.883333333333","29","28","1","0.966","1.00","1.21","2.13","6","5","1","0.833","1.00","0.03","12","12","0","1.000","0.00","0.70","10","10","0","1.000","0.00","0.37","1","2","33.66","15.00"
"28","Alexandar Georgiev","NYR","1","59.833333333333","40","38","2","0.950","2.01","1.05","3.9","12","10","2","0.833","2.01","0.06","11","11","0","1.000","0.00","0.64","16","16","0","1.000","0.00","0.59","1","8","29.05","10.50"
"3","Marc-Andre Fleury","VGK","1","60","35","33","2","0.943","2.00","0.67","2.79","9","8","1","0.889","1.00","0.54","8","8","0","1.000","0.00","0.46","18","17","1","0.944","1.00","-0.33","0","3","32.03","15.00"
"17","John Gibson","ANA","1","60","35","33","2","0.943","2.00","0.67","2.59","8","7","1","0.875","1.00","0.37","9","8","1","0.889","1.00","-0.48","17","17","0","1.000","0.00","0.63","0","3","34.89","15.50"
"22","Elvis Merzlikins","CBJ","1","59.95","34","32","2","0.941","2.00","0.60","3.12","8","7","1","0.875","1.00","0.37","14","13","1","0.929","1.00","-0.19","10","10","0","1.000","0.00","0.37","1","5","34.35","17.00"
"24","Ilya Samsonov","WSH","1","59.833333333333","34","32","2","0.941","2.01","0.60","2.76","11","9","2","0.818","2.01","-0.11","6","6","0","1.000","0.00","0.35","15","15","0","1.000","0.00","0.56","0","3","35.71","11.00"
"25","Adin Hill","ARI","1","59.283333333333","24","22","2","0.917","2.02","-0.17","2.12","8","6","2","0.750","2.02","-0.63","5","5","0","1.000","0.00","0.29","11","11","0","1.000","0.00","0.41","1","2","30.54","13.00"
"1","Craig Anderson","OTT","1","57","43","39","4","0.907","4.21","-0.72","2.82","7","4","3","0.571","3.16","-1.80","18","17","1","0.944","1.05","0.05","17","17","0","1.000","0.00","0.63","1","2","37.40","16.75"
"7","Ben Bishop","DAL","1","57.65","20","18","2","0.900","2.08","-0.47","1.28","4","3","1","0.750","1.04","-0.31","5","5","0","1.000","0.00","0.29","8","7","1","0.875","1.04","-0.70","2","1","42.85","26.50"
"8","Alex Stalock","MIN","1","59.633333333333","20","18","2","0.900","2.01","-0.47","2.36","3","2","1","0.667","1.01","-0.49","7","7","0","1.000","0.00","0.41","10","9","1","0.900","1.01","-0.63","2","5","41.60","31.50"
"26","Alex Lyon","PHI","1","60","40","36","4","0.900","4.00","-0.95","2.85","10","7","3","0.700","3.00","-1.28","14","13","1","0.929","1.00","-0.19","14","14","0","1.000","0.00","0.52","2","5","37.78","12.50"
"21","Tristan Jarry","PIT","1","58.416666666667","29","26","3","0.897","3.08","-0.79","2.02","5","5","0","1.000","0.00","0.86","11","9","2","0.818","2.05","-1.36","11","10","1","0.909","1.03","-0.59","0","2","36.69","34.33"
"11","Martin Jones","S.J","1","59.883333333333","38","34","4","0.895","4.01","-1.10","2.6","9","7","2","0.778","2.00","-0.46","12","12","0","1.000","0.00","0.70","15","13","2","0.867","2.00","-1.44","3","1","38.63","31.25"
"9","Semyon Varlamov","NYI","1","59.816666666667","28","25","3","0.893","3.01","-0.86","2.59","14","11","3","0.786","3.01","-0.60","7","7","0","1.000","0.00","0.41","5","5","0","1.000","0.00","0.19","3","1","29.11","12.67"
"23","Sam Montembeault","FLA","1","49.916666666667","26","23","3","0.885","3.61","-1.01","2.15","5","5","0","1.000","0.00","0.86","3","2","1","0.667","1.20","-0.83","13","12","1","0.923","1.20","-0.52","2","2","45.58","78.67"
"2","Curtis McElhinney","T.B","1","58.633333333333","23","20","3","0.870","3.07","-1.24","2.09","6","6","0","1.000","0.00","1.03","10","8","2","0.800","2.05","-1.42","6","5","1","0.833","1.02","-0.78","0","1","36.30","38.00"
"5","Cory Schneider","N.J","1","39.816666666667","23","20","3","0.870","4.52","-1.24","2.42","9","6","3","0.667","4.52","-1.46","7","7","0","1.000","0.00","0.41","7","7","0","1.000","0.00","0.26","0","3","27.91","17.00"
"14","Louis Domingue","N.J","1","20","15","13","2","0.867","6.00","-0.85","0.82","1","1","0","1.000","0.00","0.17","6","5","1","0.833","3.00","-0.65","6","5","1","0.833","3.00","-0.78","1","0","50.40","38.00"
"20","Juuse Saros","NSH","1","58.6","27","23","4","0.852","4.10","-1.94","2.02","7","4","3","0.571","3.07","-1.80","10","9","1","0.900","1.02","-0.42","9","9","0","1.000","0.00","0.33","0","3","28.96","11.75"
"12","Jack Campbell","L.A","1","58.266666666667","26","22","4","0.846","4.12","-2.01","2.43","7","6","1","0.857","1.03","0.20","7","6","1","0.857","1.03","-0.59","10","8","2","0.800","2.06","-1.63","2","3","38.50","33.25"
"15","Petr Mrazek","CAR","1","58.766666666667","18","15","3","0.833","3.06","-1.63","1.24","2","2","0","1.000","0.00","0.34","8","6","2","0.750","2.04","-1.54","7","6","1","0.857","1.02","-0.74","1","2","39.72","36.67"
