"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","Connor Hellebuyck","WPG","1","59.533333333333","39","38","1","0.974","1.01","2.06","4.61","13","12","1","0.923","1.01","2.07","9","9","0","1.000","0.00","0.31","17","17","0","1.000","0.00","0.24","0","10","30.64","8.00"
"10","Filip Gustavsson","OTT","1","59.316666666667","29","28","1","0.966","1.01","1.28","1.95","1","1","0","1.000","0.00","0.24","7","7","0","1.000","0.00","0.24","20","19","1","0.950","1.01","-0.72","0","4","45.72","54.00"
"4","Martin Jones","S.J","1","59.9","44","42","2","0.955","2.00","1.46","2.89","14","12","2","0.857","2.00","1.30","6","6","0","1.000","0.00","0.21","19","19","0","1.000","0.00","0.27","0","1","41.86","7.00"
"2","Jacob Markstrom","CGY","1","58.65","30","28","2","0.933","2.05","0.36","2.17","6","4","2","0.667","2.05","-0.58","8","8","0","1.000","0.00","0.28","16","16","0","1.000","0.00","0.22","1","3","35.10","16.50"
"5","Cam Talbot","MIN","1","59.616666666667","30","28","2","0.933","2.01","0.36","1.7","4","2","2","0.500","2.01","-1.06","8","8","0","1.000","0.00","0.28","16","16","0","1.000","0.00","0.22","3","3","46.63","10.00"
"8","Tristan Jarry","PIT","1","59.583333333333","28","26","2","0.929","2.01","0.20","1.4","6","5","1","0.833","1.01","0.42","4","4","0","1.000","0.00","0.14","17","16","1","0.941","1.01","-0.76","0","0","40.39","33.50"
"9","Thatcher Demko","VAN","1","58.166666666667","35","31","4","0.886","4.13","-1.25","3.41","13","9","4","0.692","4.13","-0.93","5","5","0","1.000","0.00","0.17","15","15","0","1.000","0.00","0.21","0","5","33.86","10.00"
"1","Ryan Miller","ANA","1","57.883333333333","26","23","3","0.885","3.11","-0.96","2.17","6","4","2","0.667","2.07","-0.58","9","8","1","0.889","1.04","-0.69","10","10","0","1.000","0.00","0.14","0","5","37.77","15.33"
"3","Dustin Tokarski","BUF","1","60","42","37","5","0.881","5.00","-1.70","3.4","14","10","4","0.714","4.00","-0.70","16","15","1","0.938","1.00","-0.44","11","11","0","1.000","0.00","0.15","1","3","32.19","16.80"
"7","Cal Petersen","L.A","1","58.983333333333","28","24","4","0.857","4.07","-1.80","3.22","12","9","3","0.750","3.05","-0.17","14","13","1","0.929","1.02","-0.51","2","2","0","1.000","0.00","0.03","1","6","24.00","14.50"
