"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Mike Smith","EDM","1","60","37","37","0","1.000","0.00","3.48","2.45","7","7","0","1.000","0.00","1.28","11","11","0","1.000","0.00","1.15","19","19","0","1.000","0.00","0.70","2","5","35.73","-"
"12","John Gibson","ANA","1","60","21","21","0","1.000","0.00","1.98","1.36","3","3","0","1.000","0.00","0.55","4","4","0","1.000","0.00","0.42","13","13","0","1.000","0.00","0.48","0","2","40.67","-"
"22","Alexei Melnichuk","S.J","1","9.1833333333333","5","5","0","1.000","0.00","0.47","0.15","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.10","1","1","0","1.000","0.00","0.04","0","0","98.40","-"
"16","Connor Hellebuyck","WPG","1","60","42","41","1","0.976","1.00","2.95","4.3","14","13","1","0.929","1.00","1.57","17","17","0","1.000","0.00","1.77","10","10","0","1.000","0.00","0.37","3","8","30.26","10.00"
"8","Jacob Markstrom","CGY","1","60","34","33","1","0.971","1.00","2.20","3.23","14","13","1","0.929","1.00","1.57","7","7","0","1.000","0.00","0.73","11","11","0","1.000","0.00","0.41","0","4","30.26","4.00"
"2","Marc-Andre Fleury","VGK","1","58.716666666667","28","27","1","0.964","1.02","1.63","1.88","6","6","0","1.000","0.00","1.10","3","2","1","0.667","1.02","-0.69","13","13","0","1.000","0.00","0.48","2","3","47.04","24.00"
"17","Cal Petersen","L.A","1","60","31","29","2","0.935","2.00","0.92","3.39","9","8","1","0.889","1.00","0.65","7","6","1","0.857","1.00","-0.27","14","14","0","1.000","0.00","0.52","0","7","37.71","13.00"
"5","Pekka Rinne","NSH","1","59.616666666667","26","24","2","0.923","2.01","0.45","1.63","7","7","0","1.000","0.00","1.28","6","4","2","0.667","2.01","-1.37","13","13","0","1.000","0.00","0.48","1","0","30.27","29.50"
"6","James Reimer","CAR","1","60","37","34","3","0.919","3.00","0.48","3.36","12","10","2","0.833","2.00","0.20","11","11","0","1.000","0.00","1.15","12","11","1","0.917","1.00","-0.56","2","6","32.05","13.33"
"7","Semyon Varlamov","NYI","1","65","35","32","3","0.914","2.77","0.29","2.08","8","6","2","0.750","1.85","-0.53","8","7","1","0.875","0.92","-0.17","16","16","0","1.000","0.00","0.59","3","2","33.83","15.67"
"9","Jake Allen","MTL","1","60","32","29","3","0.906","3.00","0.01","2.61","8","7","1","0.875","1.00","0.47","11","10","1","0.909","1.00","0.15","12","11","1","0.917","1.00","-0.56","4","4","34.59","37.00"
"11","Sergei Bobrovsky","FLA","1","60","21","19","2","0.905","2.00","-0.02","1.12","2","1","1","0.500","1.00","-0.63","6","5","1","0.833","1.00","-0.37","12","12","0","1.000","0.00","0.44","1","0","45.71","15.50"
"20","Casey DeSmith","PIT","1","64.2","29","26","3","0.897","2.80","-0.27","2.75","16","13","3","0.813","2.80","-0.07","2","2","0","1.000","0.00","0.21","8","8","0","1.000","0.00","0.30","0","2","24.76","5.67"
"19","Thatcher Demko","VAN","1","57.266666666667","26","23","3","0.885","3.14","-0.55","1.96","9","7","2","0.778","2.10","-0.35","7","7","0","1.000","0.00","0.73","10","9","1","0.900","1.05","-0.63","1","2","31.19","34.67"
"4","Anton Khudobin","DAL","1","58.7","31","27","4","0.871","4.09","-1.08","2.61","10","8","2","0.800","2.04","-0.17","5","3","2","0.600","2.04","-1.48","13","13","0","1.000","0.00","0.48","1","3","40.32","15.50"
"3","Thomas Greiss","DET","1","59.15","23","20","3","0.870","3.04","-0.84","2.16","8","7","1","0.875","1.01","0.47","8","7","1","0.875","1.01","-0.17","7","6","1","0.857","1.01","-0.74","0","1","29.57","27.33"
"21","Kevin Lankinen","CHI","1","59.45","43","37","6","0.860","6.06","-1.96","3.68","8","5","3","0.625","3.03","-1.53","13","11","2","0.846","2.02","-0.64","22","21","1","0.955","1.01","-0.19","2","6","30.00","24.17"
"13","Andrei Vasilevskiy","T.B","1","57.633333333333","27","23","4","0.852","4.16","-1.46","2.5","6","5","1","0.833","1.04","0.10","12","11","1","0.917","1.04","0.25","9","7","2","0.778","2.08","-1.67","2","3","30.67","31.25"
"18","Marcus Hogberg","OTT","1","20","11","9","2","0.818","6.00","-0.97","0.81","2","1","1","0.500","3.00","-0.63","5","5","0","1.000","0.00","0.52","4","3","1","0.750","3.00","-0.85","0","2","29.55","32.00"
"15","Joonas Korpisalo","CBJ","1","60","26","21","5","0.808","5.00","-2.55","2.6","10","7","3","0.700","3.00","-1.17","6","4","2","0.667","2.00","-1.37","10","10","0","1.000","0.00","0.37","1","5","23.50","20.40"
"14","Matt Murray","OTT","1","40","15","12","3","0.800","4.50","-1.59","1.49","3","1","2","0.333","3.00","-1.45","6","5","1","0.833","1.50","-0.37","6","6","0","1.000","0.00","0.22","0","1","33.13","11.67"
"10","Martin Jones","S.J","1","50.816666666667","26","20","6","0.769","7.08","-3.55","2.37","7","3","4","0.429","4.72","-2.72","7","6","1","0.857","1.18","-0.27","9","8","1","0.889","1.18","-0.67","0","3","38.31","18.00"
