"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"14","Elvis Merzlikins","CBJ","1","24.616666666667","9","9","0","1.000","0.00","0.81","0.28","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","9","9","0","1.000","0.00","0.12","0","0","49.78","-"
"6","Philipp Grubauer","COL","1","59.566666666667","28","27","1","0.964","1.01","1.53","2.44","8","7","1","0.875","1.01","0.92","7","7","0","1.000","0.00","0.61","9","9","0","1.000","0.00","0.12","2","5","48.18","18.00"
"9","John Gibson","ANA","1","59.983333333333","21","20","1","0.952","1.00","0.90","2.05","6","5","1","0.833","1.00","0.44","4","4","0","1.000","0.00","0.35","11","11","0","1.000","0.00","0.15","0","5","32.10","8.00"
"11","Cal Petersen","L.A","1","59.15","42","40","2","0.952","2.03","1.80","3.93","16","14","2","0.875","2.03","1.85","12","12","0","1.000","0.00","1.05","12","12","0","1.000","0.00","0.16","3","8","31.98","10.50"
"5","Cam Talbot","MIN","1","73.7","31","29","2","0.935","1.63","0.80","2.18","6","4","2","0.667","1.63","-0.56","7","7","0","1.000","0.00","0.61","18","18","0","1.000","0.00","0.24","1","5","36.26","9.50"
"7","Laurent Brossoit","WPG","1","60","31","29","2","0.935","2.00","0.80","2.6","8","6","2","0.750","2.00","-0.08","8","8","0","1.000","0.00","0.70","14","14","0","1.000","0.00","0.19","1","4","35.16","7.50"
"17","Kevin Lankinen","CHI","1","65","41","38","3","0.927","2.77","0.70","2.78","14","12","2","0.857","1.85","1.37","10","9","1","0.900","0.92","-0.12","13","13","0","1.000","0.00","0.18","0","5","31.49","13.00"
"2","Jake Allen","MTL","1","59.666666666667","39","36","3","0.923","3.02","0.52","2.65","12","10","2","0.833","2.01","0.89","6","5","1","0.833","1.01","-0.47","19","19","0","1.000","0.00","0.26","2","7","43.64","13.33"
"3","Mikko Koskinen","EDM","1","60","25","23","2","0.920","2.00","0.26","1.98","5","3","2","0.600","2.00","-0.80","6","6","0","1.000","0.00","0.53","11","11","0","1.000","0.00","0.15","1","3","43.76","12.50"
"8","Jordan Binnington","STL","1","60","35","32","3","0.914","3.00","0.16","2.62","13","10","3","0.769","3.00","0.13","8","8","0","1.000","0.00","0.70","12","12","0","1.000","0.00","0.16","0","3","35.34","14.33"
"1","James Reimer","CAR","1","65","33","30","3","0.909","2.77","-0.02","2.17","7","5","2","0.714","1.85","-0.32","12","11","1","0.917","0.92","0.05","14","14","0","1.000","0.00","0.19","1","6","29.61","15.33"
"15","David Rittich","CGY","1","58.016666666667","28","25","3","0.893","3.10","-0.47","1.94","7","5","2","0.714","2.07","-0.32","5","4","1","0.800","1.03","-0.56","14","14","0","1.000","0.00","0.19","0","3","42.96","25.67"
"16","Jake Oettinger","DAL","1","59.866666666667","26","23","3","0.885","3.01","-0.65","1.79","4","3","1","0.750","1.00","-0.04","4","4","0","1.000","0.00","0.35","18","16","2","0.889","2.00","-1.76","0","1","37.85","38.67"
"13","Thatcher Demko","VAN","1","57.333333333333","32","28","4","0.875","4.19","-1.11","2.5","10","7","3","0.700","3.14","-0.59","8","7","1","0.875","1.05","-0.30","12","12","0","1.000","0.00","0.16","0","4","32.66","11.75"
"4","Darcy Kuemper","ARI","1","57.333333333333","29","25","4","0.862","4.19","-1.38","2.38","4","3","1","0.750","1.05","-0.04","9","6","3","0.667","3.14","-2.21","12","12","0","1.000","0.00","0.16","3","5","45.03","21.00"
"12","Marcus Hogberg","OTT","1","59.9","25","21","4","0.840","4.01","-1.74","1.57","6","4","2","0.667","2.00","-0.56","4","3","1","0.750","1.00","-0.65","12","11","1","0.917","1.00","-0.84","1","3","47.96","27.00"
"10","Joonas Korpisalo","CBJ","1","33.666666666667","23","18","5","0.783","8.91","-2.92","2.17","7","3","4","0.429","7.13","-2.32","4","3","1","0.750","1.78","-0.65","11","11","0","1.000","0.00","0.15","0","3","28.48","13.40"
