"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Ryan Miller","ANA","1","61.983333333333","33","29","4","0.879","3.87","-0.22","2.45","6","4","2","0.667","1.94","-0.38","11","9","2","0.818","1.94","-0.54","16","16","0","1.000","0.00","0.53","1","5","37.06","24.50"
"5","Devan Dubnyk","S.J","1","60","32","28","4","0.875","4.00","-0.33","2.86","7","6","1","0.857","1.00","0.89","16","13","3","0.813","3.00","-0.88","9","9","0","1.000","0.00","0.30","1","6","28.13","25.75"
"15","Frederik Andersen","TOR","1","58.333333333333","31","27","4","0.871","4.11","-0.45","2.1","9","6","3","0.667","3.09","-0.57","6","5","1","0.833","1.03","-0.21","15","15","0","1.000","0.00","0.50","1","2","35.71","14.75"
"13","Cam Talbot","MIN","1","57.7","30","26","4","0.867","4.16","-0.56","3.29","8","7","1","0.875","1.04","1.16","10","7","3","0.700","3.12","-1.68","9","9","0","1.000","0.00","0.30","0","7","36.03","23.50"
"20","Tristan Jarry","PIT","1","60","22","19","3","0.864","3.00","-0.48","1.69","6","5","1","0.833","1.00","0.62","9","8","1","0.889","1.00","0.19","7","6","1","0.857","1.00","-0.77","1","1","31.36","32.33"
"4","Brian Elliott","PHI","1","58.7","27","23","4","0.852","4.09","-0.91","2.15","9","6","3","0.667","3.07","-0.57","5","5","0","1.000","0.00","0.66","12","11","1","0.917","1.02","-0.60","1","3","28.70","13.50"
"12","Carter Hutton","BUF","1","60","29","24","5","0.828","5.00","-1.68","2.7","10","6","4","0.600","4.00","-1.30","9","8","1","0.889","1.00","0.19","7","7","0","1.000","0.00","0.23","0","2","35.59","12.20"
"18","Joonas Korpisalo","CBJ","1","49.283333333333","22","18","4","0.818","4.87","-1.48","1.64","5","2","3","0.400","3.65","-1.65","6","5","1","0.833","1.22","-0.21","9","9","0","1.000","0.00","0.30","0","2","40.77","17.75"
"22","Mackenzie Blackwood","N.J","1","59.183333333333","27","22","5","0.815","5.07","-1.91","2.21","6","2","4","0.333","4.06","-2.38","4","4","0","1.000","0.00","0.53","17","16","1","0.941","1.01","-0.44","0","1","37.78","20.80"
"24","Hunter Miska","COL","1","61.733333333333","27","22","5","0.815","4.86","-1.91","1.31","5","3","2","0.600","1.94","-0.65","8","6","2","0.750","1.94","-0.94","13","12","1","0.923","0.97","-0.57","2","3","40.04","27.20"
"6","Pekka Rinne","NSH","1","59.733333333333","32","26","6","0.813","6.03","-2.33","2.21","7","2","5","0.286","5.02","-3.11","7","6","1","0.857","1.00","-0.07","14","14","0","1.000","0.00","0.46","2","3","40.91","18.67"
"19","Connor Hellebuyck","WPG","1","34.416666666667","19","15","4","0.789","6.97","-1.82","1.29","6","3","3","0.500","5.23","-1.38","5","4","1","0.800","1.74","-0.34","8","8","0","1.000","0.00","0.26","0","1","29.89","18.75"
"26","Veini Vehvilainen","CBJ","1","10.666666666667","4","3","1","0.750","5.63","-0.54","0.15","0","0","0","-","0.00","0.00","1","0","1","0.000","5.63","-0.87","2","2","0","1.000","0.00","0.07","0","0","46.25","18.00"
"16","Laurent Brossoit","WPG","1","25.216666666667","9","6","3","0.667","7.14","-1.97","0.69","3","2","1","0.667","2.38","-0.19","1","0","1","0.000","2.38","-0.87","5","4","1","0.800","2.38","-0.83","0","1","30.33","35.00"
