"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"15","Antti Raanta","ARI","1","59.633333333333","27","25","2","0.926","2.01","0.25","2.71","8","6","2","0.750","2.01","-0.71","4","4","0","1.000","0.00","0.33","12","12","0","1.000","0.00","0.55","1","3","40.70","8.50"
"6","Jonathan Bernier","DET","1","64.95","39","36","3","0.923","2.77","0.25","5.57","22","20","2","0.909","1.85","1.56","7","7","0","1.000","0.00","0.58","9","8","1","0.889","0.92","-0.59","2","12","24.31","16.67"
"8","Jake Allen","STL","1","65","31","28","3","0.903","2.77","-0.42","2.71","8","6","2","0.750","1.85","-0.71","12","12","0","1.000","0.00","1.00","8","7","1","0.875","0.92","-0.64","2","4","34.39","27.00"
"23","Charlie Lindgren","MTL","1","60.866666666667","30","27","3","0.900","2.96","-0.50","2.42","8","8","0","1.000","0.00","1.29","7","6","1","0.857","0.99","-0.42","14","12","2","0.857","1.97","-1.36","2","4","40.43","47.00"
"3","Anton Khudobin","DAL","1","64.066666666667","29","26","3","0.897","2.81","-0.59","2.45","5","4","1","0.800","0.94","-0.19","9","8","1","0.889","0.94","-0.25","15","14","1","0.933","0.94","-0.32","1","2","32.48","19.33"
"19","Thatcher Demko","VAN","1","58.766666666667","29","26","3","0.897","3.06","-0.59","2.35","4","3","1","0.750","1.02","-0.35","13","12","1","0.923","1.02","0.08","11","10","1","0.909","1.02","-0.50","3","2","39.38","29.00"
"16","Marcus Hogberg","OTT","1","65","28","25","3","0.893","2.77","-0.67","2.05","6","5","1","0.833","0.92","-0.03","7","5","2","0.714","1.85","-1.42","10","10","0","1.000","0.00","0.45","2","1","49.96","19.67"
"24","David Rittich","CGY","1","56.966666666667","33","29","4","0.879","4.21","-1.25","3.2","11","8","3","0.727","3.16","-1.22","12","11","1","0.917","1.05","0.00","9","9","0","1.000","0.00","0.41","4","5","34.00","18.25"
"7","Semyon Varlamov","NYI","1","59.516666666667","30","26","4","0.867","4.03","-1.50","3.02","12","11","1","0.917","1.01","0.94","6","5","1","0.833","1.01","-0.50","11","9","2","0.818","2.02","-1.50","0","5","30.90","35.25"
"21","Jonas Johansson","BUF","1","58.25","30","26","4","0.867","4.12","-1.50","3.26","13","10","3","0.769","3.09","-0.90","8","7","1","0.875","1.03","-0.33","6","6","0","1.000","0.00","0.27","3","4","31.90","12.25"
"14","Connor Hellebuyck","WPG","1","57.166666666667","22","19","3","0.864","3.15","-1.17","3.09","8","7","1","0.875","1.05","0.29","9","8","1","0.889","1.05","-0.25","5","4","1","0.800","1.05","-0.77","4","2","21.41","15.33"
"13","Andrei Vasilevskiy","T.B","1","60","21","18","3","0.857","3.00","-1.25","1.39","1","0","1","0.000","1.00","-0.84","8","7","1","0.875","1.00","-0.33","11","10","1","0.909","1.00","-0.50","1","1","37.90","26.00"
"12","Anton Forsberg","CAR","1","24.05","20","17","3","0.850","7.48","-1.34","1.65","6","4","2","0.667","4.99","-1.03","4","3","1","0.750","2.49","-0.67","7","7","0","1.000","0.00","0.32","1","5","43.05","20.67"
"18","Tristan Jarry","PIT","1","60","32","27","5","0.844","5.00","-2.34","3.3","14","12","2","0.857","2.00","0.26","5","3","2","0.600","2.00","-1.58","12","11","1","0.917","1.00","-0.45","2","4","29.63","19.40"
