"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"24","Carter Hart","PHI","1","60","41","40","1","0.976","1.00","3.17","3.33","15","14","1","0.933","1.00","2.28","8","8","0","1.000","0.00","1.05","16","16","0","1.000","0.00","0.51","1","8","36.12","9.00"
"4","Carey Price","MTL","1","60","39","38","1","0.974","1.00","2.97","2.17","5","5","0","1.000","0.00","1.09","7","7","0","1.000","0.00","0.92","22","21","1","0.955","1.00","-0.30","3","2","43.05","32.00"
"23","Tristan Jarry","PIT","1","59.833333333333","34","33","1","0.971","1.00","2.46","3.01","6","5","1","0.833","1.00","0.31","10","10","0","1.000","0.00","1.31","18","18","0","1.000","0.00","0.57","1","3","32.41","8.00"
"12","Cam Talbot","CGY","1","59.35","31","29","2","0.935","2.02","1.15","1.89","5","5","0","1.000","0.00","1.09","10","9","1","0.900","1.01","0.31","13","12","1","0.923","1.01","-0.59","1","3","43.03","26.50"
"11","Darcy Kuemper","ARI","1","59.966666666667","28","26","2","0.929","2.00","0.85","1.97","7","7","0","1.000","0.00","1.53","5","3","2","0.600","2.00","-1.35","15","15","0","1.000","0.00","0.48","0","1","36.96","28.50"
"6","Jonathan Quick","L.A","1","63.3","40","37","3","0.925","2.84","1.07","2.62","7","6","1","0.857","0.95","0.53","11","11","0","1.000","0.00","1.44","18","16","2","0.889","1.90","-1.43","1","2","40.28","38.33"
"1","Marc-Andre Fleury","VGK","1","60","26","24","2","0.923","2.00","0.65","2.17","4","3","1","0.750","1.00","-0.13","4","4","0","1.000","0.00","0.52","16","15","1","0.938","1.00","-0.49","0","4","43.50","9.00"
"13","Petr Mrazek","CAR","1","60","33","30","3","0.909","3.00","0.36","2.98","9","7","2","0.778","2.00","-0.03","11","10","1","0.909","1.00","0.44","10","10","0","1.000","0.00","0.32","2","5","36.70","16.33"
"3","Pekka Rinne","NSH","1","60","30","27","3","0.900","3.00","0.05","2","5","4","1","0.800","1.00","0.09","12","10","2","0.833","2.00","-0.43","11","11","0","1.000","0.00","0.35","0","0","33.23","22.00"
"10","Jacob Markstrom","VAN","1","56.883333333333","30","27","3","0.900","3.16","0.05","2.29","5","3","2","0.600","2.11","-0.91","7","6","1","0.857","1.05","-0.08","16","16","0","1.000","0.00","0.51","1","3","40.13","11.33"
"14","Frederik Andersen","TOR","1","60","30","27","3","0.900","3.00","0.05","1.98","4","4","0","1.000","0.00","0.88","9","7","2","0.778","2.00","-0.82","15","14","1","0.933","1.00","-0.52","2","4","38.97","33.67"
"16","John Gibson","ANA","1","57.883333333333","30","27","3","0.900","3.11","0.05","1.55","6","4","2","0.667","2.07","-0.69","9","8","1","0.889","1.04","0.18","11","11","0","1.000","0.00","0.35","0","0","39.17","14.00"
"22","Marcus Hogberg","OTT","1","64.683333333333","40","36","4","0.900","3.71","0.07","2.99","11","9","2","0.818","1.86","0.41","17","15","2","0.882","1.86","0.23","12","12","0","1.000","0.00","0.38","0","4","31.18","24.50"
"7","Alex Stalock","MIN","1","57.45","29","26","3","0.897","3.13","-0.05","2.33","5","4","1","0.800","1.04","0.09","13","11","2","0.846","2.09","-0.30","9","9","0","1.000","0.00","0.29","0","2","44.17","25.33"
"8","Jonathan Bernier","DET","1","58.716666666667","38","34","4","0.895","4.09","-0.13","2.99","8","7","1","0.875","1.02","0.75","9","6","3","0.667","3.07","-1.82","17","17","0","1.000","0.00","0.54","1","4","38.26","20.25"
"17","Andrei Vasilevskiy","T.B","1","64.683333333333","28","25","3","0.893","2.78","-0.15","2.15","9","7","2","0.778","1.86","-0.03","10","10","0","1.000","0.00","1.31","8","7","1","0.875","0.93","-0.75","4","5","34.61","36.00"
"20","Linus Ullmark","BUF","1","58.25","32","28","4","0.875","4.12","-0.74","2.67","8","6","2","0.750","2.06","-0.25","13","11","2","0.846","2.06","-0.30","10","10","0","1.000","0.00","0.32","2","3","32.63","18.75"
