"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"8","Jacob Markstrom","CGY","1","59.933333333333","37","37","0","1.000","0.00","3.71","3.5","14","14","0","1.000","0.00","2.88","9","9","0","1.000","0.00","0.88","12","12","0","1.000","0.00","0.47","3","5","34.73","-"
"26","Jake Oettinger","DAL","1","28.783333333333","10","10","0","1.000","0.00","1.00","1.63","6","6","0","1.000","0.00","1.24","1","1","0","1.000","0.00","0.10","2","2","0","1.000","0.00","0.08","3","3","40.80","-"
"9","Jake Allen","MTL","1","58.85","31","30","1","0.968","1.02","2.10","1.87","5","5","0","1.000","0.00","1.03","10","9","1","0.900","1.02","-0.02","14","14","0","1.000","0.00","0.55","1","3","41.16","29.00"
"16","Jordan Binnington","STL","1","60","24","23","1","0.958","1.00","1.40","2.29","7","6","1","0.857","1.00","0.44","4","4","0","1.000","0.00","0.39","13","13","0","1.000","0.00","0.51","0","3","29.96","8.00"
"21","Thatcher Demko","VAN","1","59.833333333333","24","23","1","0.958","1.00","1.40","2.18","1","1","0","1.000","0.00","0.21","11","10","1","0.909","1.00","0.08","8","8","0","1.000","0.00","0.31","0","2","47.17","32.00"
"13","Philipp Grubauer","COL","1","60","20","19","1","0.950","1.00","1.00","1.59","6","6","0","1.000","0.00","1.24","4","3","1","0.750","1.00","-0.61","7","7","0","1.000","0.00","0.28","1","2","43.30","29.00"
"22","Vitek Vanecek","WSH","1","60.466666666667","41","38","3","0.927","2.98","1.11","3.98","10","7","3","0.700","2.98","-0.94","11","11","0","1.000","0.00","1.08","18","18","0","1.000","0.00","0.71","3","9","36.78","12.00"
"11","Sergei Bobrovsky","FLA","1","62.666666666667","27","25","2","0.926","1.91","0.70","2.29","5","3","2","0.600","1.91","-0.97","9","9","0","1.000","0.00","0.88","11","11","0","1.000","0.00","0.43","2","2","40.22","11.00"
"25","Carter Hart","PHI","1","63.066666666667","27","25","2","0.926","1.90","0.70","1.95","7","7","0","1.000","0.00","1.44","5","4","1","0.800","0.95","-0.51","13","12","1","0.923","0.95","-0.49","1","1","39.44","29.50"
"19","Connor Hellebuyck","WPG","1","59.35","38","35","3","0.921","3.03","0.81","2.48","10","7","3","0.700","3.03","-0.94","5","5","0","1.000","0.00","0.49","19","19","0","1.000","0.00","0.75","2","1","38.63","7.33"
"20","Linus Ullmark","BUF","1","64.95","34","31","3","0.912","2.77","0.40","2.56","7","6","1","0.857","0.92","0.44","8","7","1","0.875","0.92","-0.21","18","17","1","0.944","0.92","-0.29","1","1","34.71","31.33"
