"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"25","Adin Hill","ARI","1","60","28","25","3","0.893","3.00","-0.20","2.57","8","5","3","0.625","3.00","-1.23","12","12","0","1.000","0.00","1.50","7","7","0","1.000","0.00","0.14","1","5","31.86","10.33"
"4","Jaroslav Halak","BOS","1","58.8","27","24","3","0.889","3.06","-0.30","1.64","4","4","0","1.000","0.00","0.89","10","7","3","0.700","3.06","-1.75","12","12","0","1.000","0.00","0.24","0","1","37.15","35.33"
"2","Marc-Andre Fleury","VGK","1","58.366666666667","25","22","3","0.880","3.08","-0.50","1.81","7","6","1","0.857","1.03","0.55","6","4","2","0.667","2.06","-1.25","11","11","0","1.000","0.00","0.22","1","2","35.20","23.00"
"12","Jacob Markstrom","VAN","1","57.866666666667","24","21","3","0.875","3.11","-0.60","1.81","5","4","1","0.800","1.04","0.11","6","4","2","0.667","2.07","-1.25","13","13","0","1.000","0.00","0.27","1","2","35.04","24.67"
"17","Frederik Andersen","TOR","1","59.6","29","25","4","0.862","4.03","-1.10","2.84","9","6","3","0.667","3.02","-1.01","9","9","0","1.000","0.00","1.13","10","9","1","0.900","1.01","-0.80","5","3","34.45","21.75"
"5","Devan Dubnyk","MIN","1","60","29","22","7","0.759","7.00","-4.10","3.04","6","2","4","0.333","4.00","-2.67","7","4","3","0.571","3.00","-2.13","14","14","0","1.000","0.00","0.29","2","3","33.90","17.29"
"14","Calvin Pickard","DET","1","52.066666666667","19","14","5","0.737","5.76","-3.10","1.7","8","6","2","0.750","2.30","-0.23","4","2","2","0.500","2.30","-1.50","5","4","1","0.800","1.15","-0.90","1","2","34.89","19.60"
"16","Louis Domingue","N.J","1","31.516666666667","19","14","5","0.737","9.52","-3.10","1.71","7","4","3","0.571","5.71","-1.45","7","5","2","0.714","3.81","-1.13","5","5","0","1.000","0.00","0.10","0","0","24.53","14.20"
"3","Jimmy Howard","DET","1","7.9333333333333","7","4","3","0.571","22.69","-2.30","0.83","6","3","3","0.500","22.69","-1.67","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.02","0","1","15.86","9.33"
"9","Tuukka Rask","BOS","1","1.2","0","0","0","-","0.00","0.00","0","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","0","0","-","-"
