"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"4","Jake Allen","STL","1","59.2","27","26","1","0.963","1.01","1.12","2.65","9","9","0","1.000","0.00","1.48","8","7","1","0.875","1.01","-0.19","10","10","0","1.000","0.00","0.15","0","3","29.89","44.00"
"6","Connor Hellebuyck","WPG","1","60","38","36","2","0.947","2.00","0.98","2.96","14","12","2","0.857","2.00","0.31","10","10","0","1.000","0.00","1.01","14","14","0","1.000","0.00","0.22","1","3","29.74","3.50"
"3","Corey Crawford","CHI","1","60","36","34","2","0.944","2.00","0.83","2.98","9","8","1","0.889","1.00","0.48","6","5","1","0.833","1.00","-0.39","21","21","0","1.000","0.00","0.32","1","4","32.22","21.00"
"5","Anthony Stolarz","ANA","1","58.866666666667","36","34","2","0.944","2.04","0.83","2.83","7","6","1","0.857","1.02","0.15","10","10","0","1.000","0.00","1.01","15","14","1","0.933","1.02","-0.77","2","3","42.42","29.00"
"10","Pavel Francouz","COL","1","62.833333333333","32","30","2","0.938","1.91","0.51","2.89","10","9","1","0.900","0.95","0.65","5","4","1","0.800","0.95","-0.49","14","14","0","1.000","0.00","0.22","0","5","41.31","20.00"
"1","Craig Anderson","OTT","1","57.966666666667","39","36","3","0.923","3.11","0.06","3.72","11","9","2","0.818","2.07","-0.19","11","10","1","0.909","1.04","0.11","15","15","0","1.000","0.00","0.23","0","5","35.31","16.67"
"8","Cal Petersen","L.A","1","59.566666666667","26","24","2","0.923","2.01","0.04","2.19","3","2","1","0.667","1.01","-0.51","10","9","1","0.900","1.01","0.01","8","8","0","1.000","0.00","0.12","1","5","42.65","14.00"
"9","Alexandar Georgiev","NYR","1","61.733333333333","28","25","3","0.893","2.92","-0.80","2.01","6","5","1","0.833","0.97","-0.01","11","9","2","0.818","1.94","-0.89","9","9","0","1.000","0.00","0.14","1","3","42.11","28.00"
"2","Mike Smith","EDM","1","57.966666666667","24","21","3","0.875","3.11","-1.11","1.4","3","1","2","0.333","2.07","-1.51","10","9","1","0.900","1.04","0.01","11","11","0","1.000","0.00","0.17","2","0","38.88","23.33"
"7","Aaron Dell","S.J","1","61.75","45","39","6","0.867","5.83","-2.47","3.54","13","10","3","0.769","2.91","-0.86","18","16","2","0.889","1.94","-0.18","13","12","1","0.923","0.97","-0.80","3","1","27.84","23.50"
