"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"2","Brian Elliott","PHI","1","28.383333333333","7","7","0","1.000","0.00","0.64","0.8","2","2","0","1.000","0.00","0.35","1","1","0","1.000","0.00","0.10","3","3","0","1.000","0.00","0.10","0","1","40.14","-"
"22","Connor Hellebuyck","WPG","1","60","39","38","1","0.974","1.00","2.57","2.05","6","6","0","1.000","0.00","1.06","3","3","0","1.000","0.00","0.29","25","24","1","0.960","1.00","-0.14","0","3","42.62","19.00"
"5","Ben Bishop","DAL","1","59.4","33","32","1","0.970","1.01","2.02","2.45","6","6","0","1.000","0.00","1.06","10","9","1","0.900","1.01","-0.03","16","16","0","1.000","0.00","0.55","0","2","38.00","37.00"
"6","Alex Stalock","MIN","1","60","31","30","1","0.968","1.00","1.84","1.92","5","4","1","0.800","1.00","-0.11","5","5","0","1.000","0.00","0.48","20","20","0","1.000","0.00","0.69","0","4","40.58","9.00"
"4","Tuukka Rask","BOS","1","59.916666666667","26","25","1","0.962","1.00","1.38","2.01","4","4","0","1.000","0.00","0.71","9","8","1","0.889","1.00","-0.13","11","11","0","1.000","0.00","0.38","0","5","40.50","22.00"
"14","Sergei Bobrovsky","FLA","1","60","37","35","2","0.946","2.00","1.38","2.79","8","7","1","0.875","1.00","0.42","12","11","1","0.917","1.00","0.16","12","12","0","1.000","0.00","0.42","1","5","40.84","31.50"
"18","Jordan Binnington","STL","1","60","18","17","1","0.944","1.00","0.65","1.76","8","7","1","0.875","1.00","0.42","3","3","0","1.000","0.00","0.29","7","7","0","1.000","0.00","0.24","2","3","29.94","9.00"
"11","Mikko Koskinen","EDM","1","60","35","33","2","0.943","2.00","1.20","3.52","10","10","0","1.000","0.00","1.77","17","15","2","0.882","2.00","-0.35","8","8","0","1.000","0.00","0.28","2","6","29.34","14.00"
"1","Marc-Andre Fleury","VGK","1","60","33","31","2","0.939","2.00","1.02","3.29","19","18","1","0.947","1.00","2.37","7","6","1","0.857","1.00","-0.32","6","6","0","1.000","0.00","0.21","3","8","29.45","26.00"
"15","Philipp Grubauer","COL","1","60","33","31","2","0.939","2.00","1.02","2.69","9","8","1","0.889","1.00","0.60","9","8","1","0.889","1.00","-0.13","15","15","0","1.000","0.00","0.52","3","6","37.00","18.00"
"19","Andrei Vasilevskiy","T.B","1","58.7","33","31","2","0.939","2.04","1.02","2.92","7","6","1","0.857","1.02","0.24","13","13","0","1.000","0.00","1.26","12","11","1","0.917","1.02","-0.58","1","4","30.42","17.00"
"16","Petr Mrazek","CAR","1","59.9","32","30","2","0.938","2.00","0.93","3.45","14","13","1","0.929","1.00","1.48","9","8","1","0.889","1.00","-0.13","8","8","0","1.000","0.00","0.28","2","3","31.50","18.50"
"21","Joonas Korpisalo","CBJ","1","60","32","30","2","0.938","2.00","0.93","1.95","7","5","2","0.714","2.00","-0.76","9","9","0","1.000","0.00","0.87","15","15","0","1.000","0.00","0.52","3","0","38.91","9.50"
"12","Anders Nilsson","OTT","1","60","38","35","3","0.921","3.00","0.48","2.29","9","7","2","0.778","2.00","-0.40","11","11","0","1.000","0.00","1.06","14","13","1","0.929","1.00","-0.52","1","4","40.79","24.33"
"24","Juuse Saros","NSH","1","58.35","25","23","2","0.920","2.06","0.29","1.25","1","0","1","0.000","1.03","-0.82","9","8","1","0.889","1.03","-0.13","13","13","0","1.000","0.00","0.45","4","1","40.08","22.00"
"17","Frederik Andersen","TOR","1","58.55","36","33","3","0.917","3.07","0.29","2.79","10","8","2","0.800","2.05","-0.23","6","6","0","1.000","0.00","0.58","17","16","1","0.941","1.02","-0.41","2","4","37.92","18.67"
"13","Robin Lehner","CHI","1","57.866666666667","32","29","3","0.906","3.11","-0.07","2.68","11","9","2","0.818","2.07","-0.05","8","7","1","0.875","1.04","-0.23","11","11","0","1.000","0.00","0.38","4","1","31.66","14.33"
"27","David Rittich","CGY","1","58.566666666667","26","23","3","0.885","3.07","-0.62","2.74","9","8","1","0.889","1.02","0.60","8","7","1","0.875","1.02","-0.23","9","8","1","0.889","1.02","-0.69","1","8","29.15","17.33"
"20","Matt Murray","PIT","1","62.866666666667","42","37","5","0.881","4.77","-1.16","3.21","13","10","3","0.769","2.86","-0.69","11","11","0","1.000","0.00","1.06","15","14","1","0.933","0.95","-0.48","1","5","37.17","49.40"
"23","Linus Ullmark","BUF","1","57.9","25","22","3","0.880","3.11","-0.71","1.96","9","6","3","0.667","3.11","-1.40","3","3","0","1.000","0.00","0.29","11","11","0","1.000","0.00","0.38","0","0","32.60","11.67"
"7","Jonathan Bernier","DET","1","57.9","33","29","4","0.879","4.15","-0.98","2.9","12","8","4","0.667","4.15","-1.87","8","8","0","1.000","0.00","0.77","12","12","0","1.000","0.00","0.42","0","2","31.00","12.50"
"8","Semyon Varlamov","NYI","1","61.55","31","27","4","0.871","3.90","-1.16","2.23","12","9","3","0.750","2.92","-0.87","10","9","1","0.900","0.97","-0.03","7","7","0","1.000","0.00","0.24","1","4","34.00","16.00"
"10","Martin Jones","S.J","1","59.883333333333","29","24","5","0.828","5.01","-2.35","3.55","12","10","2","0.833","2.00","0.13","7","4","3","0.571","3.01","-2.32","8","8","0","1.000","0.00","0.28","0","7","23.76","17.80"
"25","Mackenzie Blackwood","N.J","1","60","28","23","5","0.821","5.00","-2.44","1.67","4","4","0","1.000","0.00","0.71","12","9","3","0.750","3.00","-1.84","12","10","2","0.833","2.00","-1.58","0","0","34.71","37.80"
"3","Carey Price","MTL","1","60","26","21","5","0.808","5.00","-2.62","1.69","8","4","4","0.500","4.00","-2.58","5","4","1","0.800","1.00","-0.52","12","12","0","1.000","0.00","0.42","2","2","34.96","17.40"
"9","Jacob Markstrom","VAN","1","60","31","25","6","0.806","6.00","-3.16","2.6","10","6","4","0.600","4.00","-2.23","8","7","1","0.875","1.00","-0.23","12","11","1","0.917","1.00","-0.58","0","3","28.71","12.00"
"26","Carter Hart","PHI","1","30.383333333333","18","14","4","0.778","7.90","-2.35","2.02","6","5","1","0.833","1.97","0.06","4","3","1","0.750","1.97","-0.61","7","5","2","0.714","3.95","-1.76","3","3","40.06","31.50"
