"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"4","Jacob Markstrom","VAN","1","59.883333333333","40","38","2","0.950","2.00","2.25","2.6","7","6","1","0.857","1.00","0.55","15","15","0","1.000","0.00","1.09","17","16","1","0.941","1.00","0.10","2","5","35.43","47.00"
"9","Andrei Vasilevskiy","T.B","1","60","34","32","2","0.941","2.00","1.61","1.61","3","3","0","1.000","0.00","0.66","7","5","2","0.714","2.00","-1.49","20","20","0","1.000","0.00","1.30","1","2","44.91","27.50"
"8","John Gibson","ANA","1","60","27","25","2","0.926","2.00","0.87","2.86","7","6","1","0.857","1.00","0.55","13","12","1","0.923","1.00","-0.05","7","7","0","1.000","0.00","0.45","0","3","29.78","14.00"
"7","Frederik Andersen","TOR","1","60","34","31","3","0.912","3.00","0.61","3.18","10","8","2","0.800","2.00","0.21","11","10","1","0.909","1.00","-0.20","11","11","0","1.000","0.00","0.71","3","6","32.76","14.67"
"12","David Rittich","CGY","1","65","34","31","3","0.912","2.77","0.61","3.16","12","9","3","0.750","2.77","-0.35","8","8","0","1.000","0.00","0.58","12","12","0","1.000","0.00","0.78","1","5","34.03","8.00"
"1","Mike Smith","EDM","1","64.95","28","25","3","0.893","2.77","-0.02","1.7","5","3","2","0.600","1.85","-0.89","4","4","0","1.000","0.00","0.29","16","15","1","0.938","0.92","0.04","1","0","41.79","22.00"
"11","Juuse Saros","NSH","1","60","34","30","4","0.882","4.00","-0.39","3","8","6","2","0.750","2.00","-0.23","7","7","0","1.000","0.00","0.51","17","16","1","0.941","1.00","0.10","1","3","33.35","32.25"
"3","Ben Bishop","DAL","1","58.3","33","29","4","0.879","4.12","-0.49","2.23","11","8","3","0.727","3.09","-0.57","7","7","0","1.000","0.00","0.51","13","12","1","0.923","1.03","-0.16","2","4","35.48","19.75"
"10","Antti Raanta","ARI","1","59.483333333333","32","28","4","0.875","4.03","-0.60","3.89","14","11","3","0.786","3.03","0.09","7","7","0","1.000","0.00","0.51","8","7","1","0.875","1.01","-0.48","2","4","30.97","23.50"
"2","Jonathan Quick","L.A","1","58.266666666667","23","20","3","0.870","3.09","-0.56","2.34","5","4","1","0.800","1.03","0.11","9","9","0","1.000","0.00","0.66","9","7","2","0.778","2.06","-1.42","3","5","32.96","30.00"
"6","Martin Jones","S.J","1","58.566666666667","24","20","4","0.833","4.10","-1.45","2.04","5","4","1","0.800","1.02","0.11","3","2","1","0.667","1.02","-0.78","14","12","2","0.857","2.05","-1.09","2","3","44.71","41.00"
"5","Braden Holtby","WSH","1","58.716666666667","24","19","5","0.792","5.11","-2.45","2.8","8","6","2","0.750","2.04","-0.23","5","3","2","0.600","2.04","-1.64","10","9","1","0.900","1.02","-0.35","1","7","32.29","30.60"
