"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","James Reimer","CAR","1","60","41","41","0","1.000","0.00","3.03","3.34","9","9","0","1.000","0.00","1.48","8","8","0","1.000","0.00","0.51","22","22","0","1.000","0.00","0.64","0","5","39.66","-"
"18","Andrei Vasilevskiy","T.B","1","60","23","23","0","1.000","0.00","1.70","1.34","5","5","0","1.000","0.00","0.82","3","3","0","1.000","0.00","0.19","13","13","0","1.000","0.00","0.38","0","3","42.52","-"
"21","Elvis Merzlikins","CBJ","1","59.916666666667","27","27","0","1.000","0.00","1.99","2.38","6","6","0","1.000","0.00","0.98","9","9","0","1.000","0.00","0.58","11","11","0","1.000","0.00","0.32","0","4","33.44","-"
"4","Carey Price","MTL","1","64.133333333333","42","41","1","0.976","0.94","2.10","3.07","8","7","1","0.875","0.94","0.31","12","12","0","1.000","0.00","0.77","22","22","0","1.000","0.00","0.64","0","9","35.26","18.00"
"15","Louis Domingue","N.J","1","60","34","33","1","0.971","1.00","1.51","3.79","8","7","1","0.875","1.00","0.31","12","12","0","1.000","0.00","0.77","11","11","0","1.000","0.00","0.32","2","3","36.32","7.00"
"14","Jack Campbell","L.A","1","58","29","28","1","0.966","1.03","1.14","2.12","4","3","1","0.750","1.03","-0.34","7","7","0","1.000","0.00","0.45","15","15","0","1.000","0.00","0.44","3","2","43.93","8.00"
"19","Aaron Dell","S.J","1","59.783333333333","28","27","1","0.964","1.00","1.07","2.21","12","11","1","0.917","1.00","0.97","4","4","0","1.000","0.00","0.26","6","6","0","1.000","0.00","0.17","3","3","43.93","20.00"
"22","Carter Hart","PHI","1","58.266666666667","28","27","1","0.964","1.03","1.07","1.98","5","4","1","0.800","1.03","-0.18","6","6","0","1.000","0.00","0.39","16","16","0","1.000","0.00","0.47","2","3","39.71","14.00"
"5","Tuukka Rask","BOS","1","61.55","37","35","2","0.946","1.95","0.73","2.97","13","12","1","0.923","0.97","1.13","9","8","1","0.889","0.97","-0.42","13","13","0","1.000","0.00","0.38","0","4","34.57","27.50"
"11","Robin Lehner","CHI","1","60","37","35","2","0.946","2.00","0.73","3.8","17","15","2","0.882","2.00","0.79","8","8","0","1.000","0.00","0.51","10","10","0","1.000","0.00","0.29","1","4","30.51","7.50"
"3","Anton Khudobin","DAL","1","58.15","26","24","2","0.923","2.06","-0.08","2.35","9","7","2","0.778","2.06","-0.52","8","8","0","1.000","0.00","0.51","8","8","0","1.000","0.00","0.23","1","3","30.62","7.50"
"20","Marcus Hogberg","OTT","1","64.133333333333","25","23","2","0.920","1.87","-0.16","2.68","7","7","0","1.000","0.00","1.15","4","3","1","0.750","0.94","-0.74","14","13","1","0.929","0.94","-0.59","3","6","34.96","37.00"
"16","Jordan Binnington","STL","1","60","23","21","2","0.913","2.00","-0.30","1.73","8","7","1","0.875","1.00","0.31","4","4","0","1.000","0.00","0.26","9","8","1","0.889","1.00","-0.74","0","2","36.00","26.00"
"7","Semyon Varlamov","NYI","1","61.55","33","30","3","0.909","2.92","-0.56","2.19","12","10","2","0.833","1.95","-0.03","9","9","0","1.000","0.00","0.58","11","10","1","0.909","0.97","-0.68","1","1","32.15","31.33"
"13","Cam Talbot","CGY","1","60","32","29","3","0.906","3.00","-0.64","2.45","8","7","1","0.875","1.00","0.31","12","10","2","0.833","2.00","-1.23","10","10","0","1.000","0.00","0.29","1","4","29.81","19.00"
"8","Jacob Markstrom","VAN","1","59.65","28","25","3","0.893","3.02","-0.93","1.74","3","2","1","0.667","1.01","-0.51","7","6","1","0.857","1.01","-0.55","18","17","1","0.944","1.01","-0.48","0","1","37.54","30.00"
"17","John Gibson","ANA","1","57.216666666667","33","29","4","0.879","4.19","-1.56","3.52","13","10","3","0.769","3.15","-0.87","9","9","0","1.000","0.00","0.58","11","10","1","0.909","1.05","-0.68","3","5","26.45","22.00"
"10","Mikko Koskinen","EDM","1","58.216666666667","32","28","4","0.875","4.12","-1.64","3.12","9","8","1","0.889","1.03","0.48","14","11","3","0.786","3.09","-2.10","7","7","0","1.000","0.00","0.20","2","4","31.28","22.50"
"2","Marc-Andre Fleury","VGK","1","60","22","19","3","0.864","3.00","-1.38","1.48","3","2","1","0.667","1.00","-0.51","9","8","1","0.889","1.00","-0.42","10","9","1","0.900","1.00","-0.71","3","2","32.41","25.33"
"12","Carter Hutton","BUF","1","59.083333333333","34","29","5","0.853","5.08","-2.49","2.36","9","5","4","0.556","4.06","-2.52","7","6","1","0.857","1.02","-0.55","18","18","0","1.000","0.00","0.52","0","2","31.24","16.80"
"1","Henrik Lundqvist","NYR","1","60","29","24","5","0.828","5.00","-2.86","2.33","8","5","3","0.625","3.00","-1.69","5","5","0","1.000","0.00","0.32","14","12","2","0.857","2.00","-1.59","2","3","40.90","24.60"
"9","Braden Holtby","WSH","1","59.783333333333","21","17","4","0.810","4.01","-2.45","2.18","7","4","3","0.571","3.01","-1.85","5","4","1","0.800","1.00","-0.68","6","6","0","1.000","0.00","0.17","1","3","36.48","16.25"
