"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"10","Michael Hutchinson","TOR","1","13.05","5","5","0","1.000","0.00","0.51","0.4","2","2","0","1.000","0.00","0.39","0","0","0","-","0.00","0.00","3","3","0","1.000","0.00","0.13","1","0","36.40","-"
"14","Darcy Kuemper","ARI","1","60","38","37","1","0.974","1.00","2.89","2.98","7","7","0","1.000","0.00","1.36","12","11","1","0.917","1.00","0.55","18","18","0","1.000","0.00","0.81","2","5","38.63","38.00"
"20","Matt Murray","PIT","1","60","32","31","1","0.969","1.00","2.27","2.25","7","7","0","1.000","0.00","1.36","5","5","0","1.000","0.00","0.65","19","18","1","0.947","1.00","-0.15","1","3","36.38","22.00"
"15","Philipp Grubauer","COL","1","60","41","39","2","0.951","2.00","2.19","2.29","8","7","1","0.875","1.00","0.56","7","7","0","1.000","0.00","0.91","24","23","1","0.958","1.00","0.08","0","3","37.12","35.50"
"21","Connor Hellebuyck","WPG","1","59.666666666667","40","38","2","0.950","2.01","2.09","2.35","11","10","1","0.909","1.01","1.14","9","9","0","1.000","0.00","1.16","18","17","1","0.944","1.01","-0.19","2","2","35.60","19.50"
"24","David Rittich","CGY","1","65","36","34","2","0.944","1.85","1.68","3.19","9","7","2","0.778","1.85","-0.25","10","10","0","1.000","0.00","1.29","16","16","0","1.000","0.00","0.72","3","3","33.39","15.00"
"8","Jonathan Bernier","DET","1","59.983333333333","35","33","2","0.943","2.00","1.58","1.92","5","4","1","0.800","1.00","-0.03","7","6","1","0.857","1.00","-0.09","21","21","0","1.000","0.00","0.94","3","2","42.91","17.50"
"7","Ben Bishop","DAL","1","65","29","27","2","0.931","1.85","0.96","1.93","10","9","1","0.900","0.92","0.95","6","6","0","1.000","0.00","0.78","13","12","1","0.923","0.92","-0.42","1","3","29.59","30.50"
"17","John Gibson","ANA","1","58.633333333333","28","26","2","0.929","2.05","0.86","2.44","6","4","2","0.667","2.05","-0.83","9","9","0","1.000","0.00","1.16","12","12","0","1.000","0.00","0.54","1","2","39.25","12.50"
"3","Jaroslav Halak","BOS","1","58.45","35","32","3","0.914","3.08","0.58","2.46","10","8","2","0.800","2.05","-0.05","7","6","1","0.857","1.03","-0.09","17","17","0","1.000","0.00","0.76","1","5","35.06","15.67"
"6","Carey Price","MTL","1","58.333333333333","33","30","3","0.909","3.09","0.37","3.44","14","12","2","0.857","2.06","0.72","7","7","0","1.000","0.00","0.91","11","10","1","0.909","1.03","-0.51","2","5","29.21","23.67"
"12","Mikko Koskinen","EDM","1","64.616666666667","31","28","3","0.903","2.79","0.17","2.65","8","7","1","0.875","0.93","0.56","8","8","0","1.000","0.00","1.04","15","13","2","0.867","1.86","-1.33","4","3","32.81","31.33"
"19","Andrei Vasilevskiy","T.B","1","59.716666666667","28","25","3","0.893","3.01","-0.14","1.44","4","2","2","0.500","2.01","-1.22","8","7","1","0.875","1.00","0.04","15","15","0","1.000","0.00","0.67","0","3","45.36","19.67"
"4","Devan Dubnyk","MIN","1","59.583333333333","31","27","4","0.871","4.03","-0.83","2.21","7","6","1","0.857","1.01","0.36","11","8","3","0.727","3.02","-1.58","12","12","0","1.000","0.00","0.54","1","4","39.19","17.00"
"1","Marc-Andre Fleury","VGK","1","40","15","13","2","0.867","3.00","-0.47","0.69","2","1","1","0.500","1.50","-0.61","5","5","0","1.000","0.00","0.65","8","7","1","0.875","1.50","-0.64","1","0","40.67","32.00"
