"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"27","Antti Raanta","ARI","1","65","44","42","2","0.955","1.85","1.21","2.31","6","6","0","1.000","0.00","0.80","20","19","1","0.950","0.92","0.91","17","16","1","0.941","0.92","-0.49","0","1","35.36","28.50"
"7","Corey Crawford","CHI","1","65","42","40","2","0.952","1.85","1.06","2.81","11","10","1","0.909","0.92","0.47","18","17","1","0.944","0.92","0.72","11","11","0","1.000","0.00","0.33","3","4","29.14","18.50"
"25","Connor Hellebuyck","WPG","1","60","40","38","2","0.950","2.00","0.92","2.18","8","8","0","1.000","0.00","1.07","10","8","2","0.800","2.00","-1.05","20","20","0","1.000","0.00","0.60","0","1","41.18","33.50"
"11","Pekka Rinne","NSH","1","59.45","38","36","2","0.947","2.02","0.77","2.76","12","10","2","0.833","2.02","-0.39","8","8","0","1.000","0.00","0.76","13","13","0","1.000","0.00","0.39","3","6","41.76","14.00"
"1","Craig Anderson","OTT","1","63.9","36","34","2","0.944","1.88","0.63","2.63","8","8","0","1.000","0.00","1.07","13","12","1","0.923","0.94","0.24","11","10","1","0.909","0.94","-0.67","1","5","40.06","36.50"
"26","Aaron Dell","S.J","1","58.583333333333","34","32","2","0.941","2.05","0.48","2.93","10","10","0","1.000","0.00","1.34","17","15","2","0.882","2.05","-0.38","6","6","0","1.000","0.00","0.18","2","5","32.85","30.00"
"14","Ben Bishop","DAL","1","61.65","31","29","2","0.935","1.95","0.26","2.12","8","8","0","1.000","0.00","1.07","11","10","1","0.909","0.97","0.05","10","9","1","0.900","0.97","-0.70","0","1","37.39","45.50"
"16","Jacob Markstrom","VAN","1","60.7","37","34","3","0.919","2.97","-0.30","1.9","9","6","3","0.667","2.97","-1.79","5","5","0","1.000","0.00","0.48","22","22","0","1.000","0.00","0.66","4","1","36.11","7.00"
"30","Matiss Kivlenieks","CBJ","1","60.6","24","22","2","0.917","1.98","-0.25","1.3","4","4","0","1.000","0.00","0.54","4","3","1","0.750","0.99","-0.62","16","15","1","0.938","0.99","-0.52","2","1","43.46","37.50"
"20","Cam Talbot","CGY","1","16.25","21","19","2","0.905","7.38","-0.47","1.52","5","4","1","0.800","3.69","-0.33","8","8","0","1.000","0.00","0.76","8","7","1","0.875","3.69","-0.76","2","2","28.14","38.00"
"23","Louis Domingue","N.J","1","61.65","31","28","3","0.903","2.92","-0.74","2.58","10","7","3","0.700","2.92","-1.66","11","11","0","1.000","0.00","1.05","8","8","0","1.000","0.00","0.24","2","3","35.87","16.33"
"24","Jordan Binnington","STL","1","58.433333333333","31","28","3","0.903","3.08","-0.74","2.37","7","7","0","1.000","0.00","0.94","9","6","3","0.667","3.08","-2.14","15","15","0","1.000","0.00","0.45","1","3","32.65","21.33"
"28","Alex Lyon","PHI","1","60","31","28","3","0.903","3.00","-0.74","3.04","9","8","1","0.889","1.00","0.21","15","14","1","0.933","1.00","0.43","7","6","1","0.857","1.00","-0.79","1","5","30.61","28.00"
"13","Jonathan Quick","L.A","1","56.733333333333","28","25","3","0.893","3.17","-0.96","2.21","6","4","2","0.667","2.12","-1.20","9","9","0","1.000","0.00","0.86","10","9","1","0.900","1.06","-0.70","1","0","42.68","26.67"
"21","Sergei Bobrovsky","FLA","1","59.9","35","31","4","0.886","4.01","-1.45","3.39","13","11","2","0.846","2.00","-0.26","8","6","2","0.750","2.00","-1.24","12","12","0","1.000","0.00","0.36","1","8","32.77","13.75"
"4","Mike Smith","EDM","1","39.55","18","15","3","0.833","4.55","-1.69","1.67","4","3","1","0.750","1.52","-0.46","7","6","1","0.857","1.52","-0.33","6","5","1","0.833","1.52","-0.82","1","2","38.50","16.00"
"10","Thomas Greiss","NYI","1","59.8","24","20","4","0.833","4.01","-2.25","1.59","6","3","3","0.500","3.01","-2.20","10","9","1","0.900","1.00","-0.05","5","5","0","1.000","0.00","0.15","5","2","39.13","18.75"
"9","Devan Dubnyk","MIN","1","60","34","28","6","0.824","6.00","-3.52","3.21","10","7","3","0.700","3.00","-1.66","10","8","2","0.800","2.00","-1.05","13","12","1","0.923","1.00","-0.61","3","5","34.85","20.17"
"22","Philipp Grubauer","COL","1","57.266666666667","27","22","5","0.815","5.24","-3.03","2.79","10","8","2","0.800","2.10","-0.66","8","6","2","0.750","2.10","-1.24","8","7","1","0.875","1.05","-0.76","4","7","38.85","29.00"
"29","David Rittich","CGY","1","43.7","28","22","6","0.786","8.24","-3.96","2.14","5","3","2","0.600","2.75","-1.33","10","6","4","0.600","5.49","-3.05","11","11","0","1.000","0.00","0.33","1","4","36.89","26.67"
