"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"7","Semyon Varlamov","NYI","1","60","27","27","0","1.000","0.00","2.12","2.57","5","5","0","1.000","0.00","0.99","10","10","0","1.000","0.00","0.72","12","12","0","1.000","0.00","0.37","1","3","29.04","-"
"17","John Gibson","ANA","1","60","34","34","0","1.000","0.00","2.66","3.69","11","11","0","1.000","0.00","2.18","17","17","0","1.000","0.00","1.22","6","6","0","1.000","0.00","0.18","0","5","27.32","-"
"15","Frederik Andersen","TOR","1","59.966666666667","28","27","1","0.964","1.00","1.19","1.67","1","1","0","1.000","0.00","0.20","10","9","1","0.900","1.00","-0.28","16","16","0","1.000","0.00","0.49","0","0","44.71","24.00"
"14","Cam Talbot","MIN","1","58.866666666667","27","26","1","0.963","1.02","1.12","1.77","1","0","1","0.000","1.02","-0.80","10","10","0","1.000","0.00","0.72","13","13","0","1.000","0.00","0.40","0","1","43.70","18.00"
"9","Jake Allen","MTL","1","59.65","26","25","1","0.962","1.01","1.04","2.23","7","6","1","0.857","1.01","0.39","4","4","0","1.000","0.00","0.29","14","14","0","1.000","0.00","0.43","2","2","37.00","17.00"
"13","Carter Hutton","BUF","1","60","22","21","1","0.955","1.00","0.72","1.76","2","1","1","0.500","1.00","-0.60","5","5","0","1.000","0.00","0.36","15","15","0","1.000","0.00","0.46","1","4","40.18","8.00"
"18","Joonas Korpisalo","CBJ","1","59.133333333333","37","35","2","0.946","2.03","0.90","2.96","11","9","2","0.818","2.03","0.18","11","11","0","1.000","0.00","0.79","15","15","0","1.000","0.00","0.46","0","5","29.62","14.00"
"19","Connor Hellebuyck","WPG","1","58.333333333333","37","35","2","0.946","2.06","0.90","4.08","11","9","2","0.818","2.06","0.18","14","14","0","1.000","0.00","1.01","11","11","0","1.000","0.00","0.34","2","7","33.78","9.00"
"5","Tuukka Rask","BOS","1","58.416666666667","17","16","1","0.941","1.03","0.33","1.73","5","4","1","0.800","1.03","-0.01","5","5","0","1.000","0.00","0.36","5","5","0","1.000","0.00","0.15","2","1","44.82","15.00"
"6","James Reimer","CAR","1","59.8","33","31","2","0.939","2.01","0.59","1.96","4","4","0","1.000","0.00","0.79","12","10","2","0.833","2.01","-1.14","17","17","0","1.000","0.00","0.52","2","1","36.30","26.50"
"11","Robin Lehner","VGK","1","59.533333333333","32","30","2","0.938","2.02","0.51","2.12","5","5","0","1.000","0.00","0.99","11","10","1","0.909","1.01","-0.21","13","12","1","0.923","1.01","-0.60","2","0","34.47","32.50"
"8","Jacob Markstrom","CGY","1","59.733333333333","27","25","2","0.926","2.01","0.12","2.38","5","5","0","1.000","0.00","0.99","6","5","1","0.833","1.00","-0.57","14","13","1","0.929","1.00","-0.57","2","0","41.11","43.00"
"10","Mikko Koskinen","EDM","1","59.533333333333","34","31","3","0.912","3.02","-0.34","2.7","9","9","0","1.000","0.00","1.79","5","4","1","0.800","1.01","-0.64","20","18","2","0.900","2.02","-1.39","1","3","35.41","31.00"
"3","Thomas Greiss","DET","1","56.833333333333","29","26","3","0.897","3.17","-0.73","1.67","5","2","3","0.400","3.17","-2.01","5","5","0","1.000","0.00","0.36","17","17","0","1.000","0.00","0.52","1","1","36.62","15.00"
"12","Darcy Kuemper","ARI","1","58.85","27","24","3","0.889","3.06","-0.88","3.36","11","8","3","0.727","3.06","-0.82","5","5","0","1.000","0.00","0.36","11","11","0","1.000","0.00","0.34","2","3","27.15","7.33"
"20","Thatcher Demko","VAN","1","56.283333333333","31","27","4","0.871","4.26","-1.57","3.33","9","6","3","0.667","3.20","-1.21","10","10","0","1.000","0.00","0.72","11","10","1","0.909","1.07","-0.66","0","4","31.48","29.00"
"4","Pekka Rinne","NSH","1","59.3","23","20","3","0.870","3.04","-1.20","1.75","9","8","1","0.889","1.01","0.79","6","5","1","0.833","1.01","-0.57","8","7","1","0.875","1.01","-0.76","1","4","28.35","29.67"
"1","Brian Elliott","PHI","1","31.85","15","13","2","0.867","3.77","-0.82","1.01","3","3","0","1.000","0.00","0.60","6","5","1","0.833","1.88","-0.57","6","5","1","0.833","1.88","-0.82","2","1","36.00","39.50"
"2","Devan Dubnyk","S.J","1","58.866666666667","33","28","5","0.848","5.10","-2.41","2.27","6","2","4","0.333","4.08","-2.81","16","15","1","0.938","1.02","0.15","10","10","0","1.000","0.00","0.31","1","5","35.52","15.80"
"16","Jordan Binnington","STL","1","60","26","22","4","0.846","4.00","-1.96","1.34","2","0","2","0.000","2.00","-1.60","7","5","2","0.714","2.00","-1.50","16","16","0","1.000","0.00","0.49","2","1","47.04","22.50"
"21","Carter Hart","PHI","1","28.15","22","18","4","0.818","8.53","-2.28","1.55","4","3","1","0.750","2.13","-0.21","6","4","2","0.667","4.26","-1.57","12","11","1","0.917","2.13","-0.63","0","3","35.09","19.00"
