"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"11","Semyon Varlamov","NYI","1","60","27","27","0","1.000","0.00","2.06","1.69","5","5","0","1.000","0.00","0.83","6","6","0","1.000","0.00","0.45","12","12","0","1.000","0.00","0.36","0","1","45.15","-"
"13","Robin Lehner","CHI","1","5.3","5","5","0","1.000","0.00","0.38","0.4","1","1","0","1.000","0.00","0.17","3","3","0","1.000","0.00","0.22","0","0","0","-","0.00","0.00","0","0","49.60","-"
"14","Darcy Kuemper","ARI","1","58.95","33","33","0","1.000","0.00","2.52","2.2","7","7","0","1.000","0.00","1.16","9","9","0","1.000","0.00","0.67","16","16","0","1.000","0.00","0.48","2","2","39.70","-"
"16","Sergei Bobrovsky","FLA","1","60","22","22","0","1.000","0.00","1.68","1.58","6","6","0","1.000","0.00","0.99","2","2","0","1.000","0.00","0.15","13","13","0","1.000","0.00","0.39","2","3","44.73","-"
"27","David Rittich","CGY","1","60","43","43","0","1.000","0.00","3.29","2.85","6","6","0","1.000","0.00","0.99","11","11","0","1.000","0.00","0.82","21","21","0","1.000","0.00","0.63","1","4","42.26","-"
"2","Mike Smith","EDM","1","62.616666666667","52","51","1","0.981","0.96","2.97","3.97","14","14","0","1.000","0.00","2.31","15","14","1","0.933","0.96","0.11","20","20","0","1.000","0.00","0.60","2","6","35.71","24.00"
"8","Ben Bishop","DAL","1","60","36","35","1","0.972","1.00","1.75","2.65","9","9","0","1.000","0.00","1.49","10","10","0","1.000","0.00","0.74","17","16","1","0.941","1.00","-0.49","2","3","34.50","40.00"
"28","Alexandar Georgiev","NYR","1","59.733333333333","33","32","1","0.970","1.00","1.52","3.01","11","10","1","0.909","1.00","0.82","5","5","0","1.000","0.00","0.37","15","15","0","1.000","0.00","0.45","1","3","35.42","16.00"
"15","Carter Hutton","BUF","1","58.416666666667","21","20","1","0.952","1.03","0.60","1.57","7","7","0","1.000","0.00","1.16","4","4","0","1.000","0.00","0.30","10","9","1","0.900","1.03","-0.70","3","1","32.81","14.00"
"7","Tuukka Rask","BOS","1","60","32","30","2","0.938","2.00","0.44","2.34","8","8","0","1.000","0.00","1.32","11","9","2","0.818","2.00","-1.18","12","12","0","1.000","0.00","0.36","0","5","35.94","20.50"
"24","Juuse Saros","NSH","1","58.333333333333","30","28","2","0.933","2.06","0.29","2.38","9","7","2","0.778","2.06","-0.51","8","8","0","1.000","0.00","0.59","12","12","0","1.000","0.00","0.36","2","0","33.23","11.00"
"21","Matt Murray","PIT","1","62.616666666667","28","26","2","0.929","1.92","0.14","2.21","10","8","2","0.800","1.92","-0.35","12","12","0","1.000","0.00","0.89","3","3","0","1.000","0.00","0.09","1","1","34.21","10.00"
"22","Joonas Korpisalo","CBJ","1","59.633333333333","28","26","2","0.929","2.01","0.14","2.59","9","9","0","1.000","0.00","1.49","6","4","2","0.667","2.01","-1.55","12","12","0","1.000","0.00","0.36","2","4","35.71","30.50"
"18","Frederik Andersen","TOR","1","65","40","37","3","0.925","2.77","0.06","3.22","5","3","2","0.600","1.85","-1.17","7","7","0","1.000","0.00","0.52","26","25","1","0.962","0.92","-0.22","0","2","40.30","23.67"
"6","Carey Price","MTL","1","57.733333333333","39","36","3","0.923","3.12","-0.02","3.44","16","15","1","0.938","1.04","1.64","8","6","2","0.750","2.08","-1.41","11","11","0","1.000","0.00","0.33","3","5","39.95","21.33"
"25","Thatcher Demko","VAN","1","59.8","26","24","2","0.923","2.01","-0.01","2","10","8","2","0.800","2.01","-0.35","7","7","0","1.000","0.00","0.52","8","8","0","1.000","0.00","0.24","1","5","30.69","13.00"
"3","Corey Crawford","CHI","1","58.266666666667","44","40","4","0.909","4.12","-0.64","3.51","14","11","3","0.786","3.09","-0.69","7","6","1","0.857","1.03","-0.48","22","22","0","1.000","0.00","0.66","2","6","33.77","16.75"
"10","Jonathan Bernier","DET","1","59.466666666667","41","37","4","0.902","4.04","-0.87","4.03","13","10","3","0.769","3.03","-0.85","8","8","0","1.000","0.00","0.59","18","17","1","0.944","1.01","-0.46","1","12","39.37","18.25"
"20","Malcolm Subban","VGK","1","63.366666666667","39","35","4","0.897","3.79","-1.02","2.56","10","7","3","0.700","2.84","-1.35","15","14","1","0.933","0.95","0.11","13","13","0","1.000","0.00","0.39","1","2","33.90","14.50"
"29","Pavel Francouz","COL","1","59.716666666667","28","25","3","0.893","3.01","-0.86","2.13","5","4","1","0.800","1.00","-0.17","7","7","0","1.000","0.00","0.52","14","12","2","0.857","2.01","-1.58","2","5","40.07","14.67"
"17","Jack Campbell","L.A","1","64.55","27","24","3","0.889","2.79","-0.94","2.15","8","7","1","0.875","0.93","0.32","9","8","1","0.889","0.93","-0.33","8","7","1","0.875","0.93","-0.76","0","4","35.59","23.00"
"26","Mackenzie Blackwood","N.J","1","60","27","24","3","0.889","3.00","-0.94","2.58","9","6","3","0.667","3.00","-1.51","4","4","0","1.000","0.00","0.30","14","14","0","1.000","0.00","0.42","1","1","31.74","11.00"
"4","Brian Elliott","PHI","1","64.383333333333","26","23","3","0.885","2.80","-1.01","1.83","5","3","2","0.600","1.86","-1.17","7","6","1","0.857","0.93","-0.48","12","12","0","1.000","0.00","0.36","2","7","40.81","6.67"
"19","Laurent Brossoit","WPG","1","63.366666666667","26","23","3","0.885","2.84","-1.01","3.14","7","7","0","1.000","0.00","1.16","12","10","2","0.833","1.89","-1.11","7","6","1","0.857","0.95","-0.79","3","5","28.38","37.67"
"12","Jake Allen","STL","1","62.45","23","20","3","0.870","2.88","-1.24","1.63","3","3","0","1.000","0.00","0.50","6","5","1","0.833","0.96","-0.55","10","8","2","0.800","1.92","-1.70","1","5","47.57","33.67"
"5","Devan Dubnyk","MIN","1","62.45","29","25","4","0.862","3.84","-1.78","1.79","6","3","3","0.500","2.88","-2.01","6","5","1","0.833","0.96","-0.55","16","16","0","1.000","0.00","0.48","1","1","42.17","12.50"
"1","Craig Anderson","OTT","1","59.95","32","27","5","0.844","5.00","-2.56","2.11","9","5","4","0.556","4.00","-2.51","9","8","1","0.889","1.00","-0.33","12","12","0","1.000","0.00","0.36","2","1","38.28","16.20"
"9","James Reimer","CAR","1","58.083333333333","25","21","4","0.840","4.13","-2.09","2.85","11","7","4","0.636","4.13","-2.18","9","9","0","1.000","0.00","0.67","4","4","0","1.000","0.00","0.12","4","2","25.04","7.50"
"23","Aaron Dell","S.J","1","60","28","23","5","0.821","5.00","-2.86","2.58","9","6","3","0.667","3.00","-1.51","6","5","1","0.833","1.00","-0.55","9","8","1","0.889","1.00","-0.73","3","5","35.25","16.40"
