"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"7","Jacob Markstrom","VAN","1","60.666666666667","43","43","0","1.000","0.00","3.79","2.94","10","10","0","1.000","0.00","1.89","14","14","0","1.000","0.00","1.68","16","16","0","1.000","0.00","0.26","2","3","37.26","-"
"21","Tristan Jarry","PIT","1","62.333333333333","17","17","0","1.000","0.00","1.50","1.3","5","5","0","1.000","0.00","0.94","6","6","0","1.000","0.00","0.72","5","5","0","1.000","0.00","0.08","1","3","37.76","-"
"5","Jonathan Quick","L.A","1","60","36","35","1","0.972","1.00","2.17","2.8","10","10","0","1.000","0.00","1.89","10","9","1","0.900","1.00","0.20","15","15","0","1.000","0.00","0.25","2","1","35.67","27.00"
"3","Thomas Greiss","NYI","1","60","33","32","1","0.970","1.00","1.91","2","6","6","0","1.000","0.00","1.13","4","3","1","0.750","1.00","-0.52","21","21","0","1.000","0.00","0.34","1","2","39.91","32.00"
"17","Joonas Korpisalo","CBJ","1","62.666666666667","32","31","1","0.969","0.96","1.82","2.26","7","6","1","0.857","0.96","0.32","11","11","0","1.000","0.00","1.32","13","13","0","1.000","0.00","0.21","3","2","33.53","12.00"
"12","Petr Mrazek","CAR","1","60.233333333333","26","25","1","0.962","1.00","1.29","2.2","7","6","1","0.857","1.00","0.32","11","11","0","1.000","0.00","1.32","7","7","0","1.000","0.00","0.11","0","4","32.65","12.00"
"23","David Rittich","CGY","1","60","34","32","2","0.941","2.00","0.99","2.9","11","10","1","0.909","1.00","1.08","12","11","1","0.917","1.00","0.44","10","10","0","1.000","0.00","0.16","2","6","34.88","17.50"
"10","Darcy Kuemper","ARI","1","60","30","28","2","0.933","2.00","0.64","2.33","5","3","2","0.600","2.00","-1.06","6","6","0","1.000","0.00","0.72","18","18","0","1.000","0.00","0.29","1","4","36.83","12.00"
"11","Sergei Bobrovsky","FLA","1","58.883333333333","29","27","2","0.931","2.04","0.55","2.11","4","4","0","1.000","0.00","0.76","5","4","1","0.800","1.02","-0.40","17","16","1","0.941","1.02","-0.72","1","3","41.76","36.00"
"14","Jordan Binnington","STL","1","60","29","27","2","0.931","2.00","0.55","2.94","9","7","2","0.778","2.00","-0.30","13","13","0","1.000","0.00","1.56","5","5","0","1.000","0.00","0.08","1","3","32.17","9.50"
"16","Andrei Vasilevskiy","T.B","1","60","29","27","2","0.931","2.00","0.55","1.97","8","6","2","0.750","2.00","-0.49","6","6","0","1.000","0.00","0.72","12","12","0","1.000","0.00","0.20","4","1","49.28","8.50"
"6","Jonathan Bernier","DET","1","60","28","26","2","0.929","2.00","0.46","1.53","3","2","1","0.667","1.00","-0.43","8","7","1","0.875","1.00","-0.04","17","17","0","1.000","0.00","0.28","3","0","36.96","25.00"
"15","John Gibson","ANA","1","58.166666666667","27","25","2","0.926","2.06","0.38","2.31","5","4","1","0.800","1.03","-0.06","9","9","0","1.000","0.00","1.08","11","10","1","0.909","1.03","-0.82","2","2","38.74","13.00"
"19","Linus Ullmark","BUF","1","60","39","36","3","0.923","3.00","0.43","2.89","10","7","3","0.700","3.00","-1.11","9","9","0","1.000","0.00","1.08","19","19","0","1.000","0.00","0.31","1","7","39.05","13.00"
