"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","Antti Raanta","ARI","1","60","29","28","1","0.966","1.00","1.98","3.42","11","11","0","1.000","0.00","2.01","6","5","1","0.833","1.00","-0.27","12","12","0","1.000","0.00","0.50","1","5","27.97","21.00"
"4","Semyon Varlamov","NYI","1","58.766666666667","32","30","2","0.938","2.04","1.28","2.77","9","8","1","0.889","1.02","0.65","5","4","1","0.800","1.02","-0.39","15","15","0","1.000","0.00","0.63","3","5","36.53","22.00"
"3","Marc-Andre Fleury","VGK","1","60","27","25","2","0.926","2.00","0.77","2.34","8","8","0","1.000","0.00","1.46","5","4","1","0.800","1.00","-0.39","13","12","1","0.923","1.00","-0.45","4","6","38.07","32.00"
"7","Sergei Bobrovsky","FLA","1","60","32","29","3","0.906","3.00","0.28","2.3","8","8","0","1.000","0.00","1.46","7","6","1","0.857","1.00","-0.15","16","14","2","0.875","2.00","-1.33","0","4","34.13","29.00"
"5","Braden Holtby","WSH","1","58.483333333333","29","26","3","0.897","3.08","-0.02","2.42","9","6","3","0.667","3.08","-1.35","6","6","0","1.000","0.00","0.73","13","13","0","1.000","0.00","0.55","1","3","35.55","13.67"
"2","Curtis McElhinney","T.B","1","63.05","27","24","3","0.889","2.85","-0.23","3.05","8","6","2","0.750","1.90","-0.54","8","7","1","0.875","0.95","-0.03","11","11","0","1.000","0.00","0.46","1","4","30.26","15.67"
"1","Ryan Miller","ANA","1","58.866666666667","42","37","5","0.881","5.10","-0.69","4.24","17","13","4","0.765","4.08","-0.89","15","14","1","0.933","1.02","0.82","8","8","0","1.000","0.00","0.34","1","6","30.31","14.60"
"6","Cam Talbot","CGY","1","59.616666666667","30","26","4","0.867","4.03","-0.92","2.4","8","6","2","0.750","2.01","-0.54","13","12","1","0.923","1.01","0.58","8","7","1","0.875","1.01","-0.66","0","3","29.93","21.75"
"8","Aaron Dell","S.J","1","58.6","27","23","4","0.852","4.10","-1.23","2.52","8","5","3","0.625","3.07","-1.54","4","3","1","0.750","1.02","-0.51","11","11","0","1.000","0.00","0.46","2","4","48.59","16.00"
"10","Pavel Francouz","COL","1","63.05","27","23","4","0.852","3.81","-1.23","2.52","7","5","2","0.714","1.90","-0.72","5","4","1","0.800","0.95","-0.39","12","11","1","0.917","0.95","-0.50","0","4","41.52","26.75"
