"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"4","Devan Dubnyk","S.J","1","60","34","34","0","1.000","0.00","3.01","2.97","13","13","0","1.000","0.00","1.99","6","6","0","1.000","0.00","0.78","13","13","0","1.000","0.00","0.39","1","4","30.68","-"
"5","Cam Talbot","MIN","1","59.966666666667","25","25","0","1.000","0.00","2.21","1.93","3","3","0","1.000","0.00","0.46","8","8","0","1.000","0.00","1.04","14","14","0","1.000","0.00","0.42","1","1","38.00","-"
"6","Philipp Grubauer","COL","1","60","18","18","0","1.000","0.00","1.59","1.1","5","5","0","1.000","0.00","0.76","2","2","0","1.000","0.00","0.26","10","10","0","1.000","0.00","0.30","1","2","43.28","-"
"9","Cal Petersen","L.A","1","59.8","45","44","1","0.978","1.00","2.98","3.4","7","7","0","1.000","0.00","1.07","19","19","0","1.000","0.00","2.47","16","15","1","0.938","1.00","-0.52","4","8","41.00","55.00"
"2","Mike Smith","EDM","1","60","25","23","2","0.920","2.00","0.21","2.11","7","5","2","0.714","2.00","-0.93","3","3","0","1.000","0.00","0.39","13","13","0","1.000","0.00","0.39","1","2","36.96","9.50"
"10","Adin Hill","ARI","1","58","31","28","3","0.903","3.10","-0.26","2.5","5","5","0","1.000","0.00","0.76","8","6","2","0.750","2.07","-0.96","18","17","1","0.944","1.03","-0.45","0","4","35.10","33.00"
"7","Jordan Binnington","STL","1","62.333333333333","40","35","5","0.875","4.81","-1.46","4.05","11","7","4","0.636","3.85","-2.32","13","12","1","0.923","0.96","0.69","15","15","0","1.000","0.00","0.45","0","6","33.10","15.20"
"11","Joey Daccord","OTT","1","60","37","31","6","0.838","6.00","-2.72","3.94","17","14","3","0.824","3.00","-0.40","5","3","2","0.600","2.00","-1.35","13","12","1","0.923","1.00","-0.61","1","4","29.14","19.00"
"3","Marc-Andre Fleury","VGK","1","61.866666666667","23","19","4","0.826","3.88","-1.96","1.65","7","5","2","0.714","1.94","-0.93","6","4","2","0.667","1.94","-1.22","10","10","0","1.000","0.00","0.30","0","4","30.09","18.00"
"8","John Gibson","ANA","1","49.266666666667","24","19","5","0.792","6.09","-2.88","2.27","9","8","1","0.889","1.22","0.38","5","2","3","0.400","3.65","-2.35","10","9","1","0.900","1.22","-0.70","0","2","27.88","26.80"
"1","Ryan Miller","ANA","1","10.733333333333","3","2","1","0.667","5.59","-0.73","0.21","1","0","1","0.000","5.59","-0.85","2","2","0","1.000","0.00","0.26","0","0","0","-","0.00","0.00","0","0","25.33","18.00"
