"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","Igor Shesterkin","NYR","1","60","43","42","1","0.977","1.00","1.85","3.87","8","8","0","1.000","0.00","1.20","13","12","1","0.923","1.00","0.21","19","19","0","1.000","0.00","0.45","2","8","38.30","20.00"
"6","Jonathan Bernier","DET","1","60","40","39","1","0.975","1.00","1.65","2.8","4","3","1","0.750","1.00","-0.40","6","6","0","1.000","0.00","0.56","27","27","0","1.000","0.00","0.64","4","0","41.95","9.00"
"10","Pavel Francouz","COL","1","60","36","34","2","0.944","2.00","0.39","2.45","8","7","1","0.875","1.00","0.20","7","6","1","0.857","1.00","-0.35","19","19","0","1.000","0.00","0.45","2","3","42.94","24.00"
"1","Ryan Miller","ANA","1","59.7","33","31","2","0.939","2.01","0.19","2.08","5","5","0","1.000","0.00","0.75","5","4","1","0.800","1.01","-0.53","21","21","0","1.000","0.00","0.49","1","4","45.36","47.00"
"5","Jonathan Quick","L.A","1","59.65","40","37","3","0.925","3.02","-0.35","2.79","6","4","2","0.667","2.01","-1.10","16","15","1","0.938","1.01","0.49","15","15","0","1.000","0.00","0.35","2","4","39.98","19.33"
"7","Connor Hellebuyck","WPG","1","60","26","24","2","0.923","2.00","-0.28","2.58","7","5","2","0.714","2.00","-0.95","6","6","0","1.000","0.00","0.56","12","12","0","1.000","0.00","0.28","2","4","35.73","18.50"
"2","Corey Crawford","CHI","1","59.233333333333","34","31","3","0.912","3.04","-0.75","2.72","10","8","2","0.800","2.03","-0.50","13","12","1","0.923","1.01","0.21","10","10","0","1.000","0.00","0.24","2","2","33.74","15.00"
"3","Devan Dubnyk","MIN","1","58.166666666667","33","30","3","0.909","3.09","-0.81","2.29","7","6","1","0.857","1.03","0.05","7","7","0","1.000","0.00","0.65","19","17","2","0.895","2.06","-1.55","0","8","36.79","38.33"
"4","Tuukka Rask","BOS","1","58.816666666667","19","17","2","0.895","2.04","-0.74","1.28","0","0","0","-","0.00","0.00","6","6","0","1.000","0.00","0.56","13","11","2","0.846","2.04","-1.69","0","3","37.58","24.00"
"8","Jonas Johansson","BUF","1","57.983333333333","28","25","3","0.893","3.10","-1.14","1.63","5","5","0","1.000","0.00","0.75","7","4","3","0.571","3.10","-2.35","15","15","0","1.000","0.00","0.35","2","0","42.14","25.00"
