"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"13","Filip Gustavsson","OTT","1","19.883333333333","8","8","0","1.000","0.00","0.96","0.33","1","1","0","1.000","0.00","0.28","0","0","0","-","0.00","0.00","7","7","0","1.000","0.00","0.15","0","0","36.63","-"
"14","Alexandar Georgiev","NYR","1","59.633333333333","26","26","0","1.000","0.00","3.13","1.55","4","4","0","1.000","0.00","1.11","8","8","0","1.000","0.00","1.10","13","13","0","1.000","0.00","0.27","2","2","39.08","-"
"9","Cal Petersen","L.A","1","59.766666666667","20","19","1","0.950","1.00","1.41","1.66","3","3","0","1.000","0.00","0.83","7","6","1","0.857","1.00","-0.04","10","10","0","1.000","0.00","0.21","1","2","33.40","44.00"
"10","Thatcher Demko","VAN","1","65","32","30","2","0.938","1.85","1.85","2.41","3","2","1","0.667","0.92","-0.17","11","10","1","0.909","0.92","0.51","18","18","0","1.000","0.00","0.38","0","2","34.53","23.00"
"8","Connor Hellebuyck","WPG","1","60.666666666667","36","33","3","0.917","2.97","1.34","3.1","11","9","2","0.818","1.98","1.06","8","7","1","0.875","0.99","0.10","17","17","0","1.000","0.00","0.36","1","5","31.97","15.33"
"1","Mike Smith","EDM","1","59.666666666667","33","30","3","0.909","3.02","0.97","2.35","7","6","1","0.857","1.01","0.94","13","11","2","0.846","2.01","-0.21","10","10","0","1.000","0.00","0.21","1","2","35.06","19.00"
"11","Joey Daccord","OTT","1","45.116666666667","21","19","2","0.905","2.66","0.53","1.53","4","3","1","0.750","1.33","0.11","5","4","1","0.800","1.33","-0.31","9","9","0","1.000","0.00","0.19","1","2","40.95","17.50"
"2","Marc-Andre Fleury","VGK","1","60","33","29","4","0.879","4.00","-0.03","3.8","12","8","4","0.667","4.00","-0.67","9","9","0","1.000","0.00","1.24","11","11","0","1.000","0.00","0.23","4","8","27.91","7.00"
"7","Jordan Binnington","STL","1","57.966666666667","23","20","3","0.870","3.11","-0.23","2.64","8","5","3","0.625","3.11","-0.78","7","7","0","1.000","0.00","0.96","7","7","0","1.000","0.00","0.15","1","3","29.52","16.00"
"5","Carey Price","MTL","1","60.05","30","26","4","0.867","4.00","-0.39","2.38","12","8","4","0.667","4.00","-0.67","9","9","0","1.000","0.00","1.24","6","6","0","1.000","0.00","0.13","0","5","37.03","17.50"
"4","Devan Dubnyk","S.J","1","58.45","36","31","5","0.861","5.13","-0.66","2.98","6","4","2","0.667","2.05","-0.33","12","11","1","0.917","1.03","0.65","16","14","2","0.875","2.05","-1.66","2","6","41.22","29.80"
"6","Jacob Markstrom","CGY","1","59.6","30","23","7","0.767","7.05","-3.39","2.32","9","6","3","0.667","3.02","-0.50","9","5","4","0.556","4.03","-2.76","11","11","0","1.000","0.00","0.23","0","1","29.87","20.43"
"12","Carter Hart","PHI","1","32.5","16","12","4","0.750","7.38","-2.07","1.15","4","1","3","0.250","5.54","-1.89","7","6","1","0.857","1.85","-0.04","5","5","0","1.000","0.00","0.10","0","1","24.44","9.25"
"3","Brian Elliott","PHI","1","27.5","13","8","5","0.615","10.91","-3.43","1.16","6","5","1","0.833","2.18","0.67","4","1","3","0.250","6.55","-2.45","3","2","1","0.667","2.18","-0.94","0","0","25.31","28.40"
