"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"12","Philipp Grubauer","COL","1","59.866666666667","21","21","0","1.000","0.00","2.03","1.8","5","5","0","1.000","0.00","1.15","3","3","0","1.000","0.00","0.35","12","12","0","1.000","0.00","0.35","1","2","41.43","-"
"13","Petr Mrazek","CAR","1","61.2","32","32","0","1.000","0.00","3.09","3.23","11","11","0","1.000","0.00","2.52","6","6","0","1.000","0.00","0.70","15","15","0","1.000","0.00","0.44","1","7","32.00","-"
"8","Braden Holtby","VAN","1","60","37","36","1","0.973","1.00","2.58","2.74","9","8","1","0.889","1.00","1.06","7","7","0","1.000","0.00","0.82","19","19","0","1.000","0.00","0.56","1","2","37.51","7.00"
"16","Andrei Vasilevskiy","T.B","1","60.916666666667","35","34","1","0.971","0.98","2.38","3.22","10","9","1","0.900","0.98","1.29","9","9","0","1.000","0.00","1.06","15","15","0","1.000","0.00","0.44","0","6","34.26","8.00"
"25","Carter Hart","PHI","1","60","34","33","1","0.971","1.00","2.29","2.51","8","8","0","1.000","0.00","1.84","9","9","0","1.000","0.00","1.06","17","16","1","0.941","1.00","-0.50","1","2","36.12","45.00"
"22","Elvis Merzlikins","CBJ","1","64.783333333333","35","33","2","0.943","1.85","1.38","2.16","6","4","2","0.667","1.85","-0.62","6","6","0","1.000","0.00","0.70","23","23","0","1.000","0.00","0.67","3","2","36.77","3.50"
"1","Jaroslav Halak","BOS","1","60","17","16","1","0.941","1.00","0.64","0.89","1","1","0","1.000","0.00","0.23","4","3","1","0.750","1.00","-0.53","8","8","0","1.000","0.00","0.23","2","0","52.00","31.00"
"18","Chris Driedger","FLA","1","65","31","29","2","0.935","1.85","1.00","2.14","4","4","0","1.000","0.00","0.92","13","11","2","0.846","1.85","-0.47","13","13","0","1.000","0.00","0.38","2","4","37.32","28.50"
"19","Linus Ullmark","BUF","1","62.783333333333","39","36","3","0.923","2.87","0.77","2.46","8","8","0","1.000","0.00","1.84","10","7","3","0.700","2.87","-1.83","21","21","0","1.000","0.00","0.62","0","2","33.62","20.00"
"2","Devan Dubnyk","S.J","1","58.416666666667","38","35","3","0.921","3.08","0.67","3.98","10","7","3","0.700","3.08","-0.71","6","6","0","1.000","0.00","0.70","20","20","0","1.000","0.00","0.59","4","4","39.05","14.33"
