"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Mike Smith","EDM","1","40","13","13","0","1.000","0.00","1.19","1.3","3","3","0","1.000","0.00","0.63","6","6","0","1.000","0.00","0.53","1","1","0","1.000","0.00","0.03","0","1","54.00","-"
"3","Michael Hutchinson","TOR","1","59.766666666667","31","31","0","1.000","0.00","2.84","2.29","6","6","0","1.000","0.00","1.27","8","8","0","1.000","0.00","0.70","15","15","0","1.000","0.00","0.50","0","2","35.68","-"
"12","Thatcher Demko","VAN","1","59.983333333333","27","27","0","1.000","0.00","2.48","2.25","4","4","0","1.000","0.00","0.84","11","11","0","1.000","0.00","0.97","11","11","0","1.000","0.00","0.37","1","2","32.74","-"
"9","Matt Murray","OTT","1","60","28","27","1","0.964","1.00","1.57","1.92","7","6","1","0.857","1.00","0.48","6","6","0","1.000","0.00","0.53","15","15","0","1.000","0.00","0.50","0","5","35.57","16.00"
"13","Alex Nedeljkovic","CAR","1","61.566666666667","46","44","2","0.957","1.95","2.22","3.78","17","15","2","0.882","1.95","1.59","13","13","0","1.000","0.00","1.14","15","15","0","1.000","0.00","0.50","1","7","31.28","11.50"
"4","Martin Jones","S.J","1","60","35","33","2","0.943","2.00","1.21","3.26","8","7","1","0.875","1.00","0.69","16","15","1","0.938","1.00","0.41","11","11","0","1.000","0.00","0.37","2","3","31.51","17.50"
"10","Chris Driedger","FLA","1","61.983333333333","31","28","3","0.903","2.90","-0.16","1.68","4","3","1","0.750","0.97","-0.16","5","4","1","0.800","0.97","-0.56","21","20","1","0.952","0.97","-0.30","2","2","42.84","32.33"
"15","David Rittich","CGY","1","59.9","35","31","4","0.886","4.01","-0.79","2.63","6","5","1","0.833","1.00","0.27","11","8","3","0.727","3.01","-2.03","16","16","0","1.000","0.00","0.54","6","6","40.66","28.00"
"8","John Gibson","ANA","1","57.666666666667","34","30","4","0.882","4.16","-0.88","3.11","10","6","4","0.600","4.16","-1.89","13","13","0","1.000","0.00","1.14","9","9","0","1.000","0.00","0.30","4","2","33.79","11.50"
"14","Ville Husso","STL","1","59.4","33","29","4","0.879","4.04","-0.97","3.17","10","7","3","0.700","3.03","-0.89","8","7","1","0.875","1.01","-0.30","14","14","0","1.000","0.00","0.47","0","5","33.42","14.00"
"6","Cam Talbot","MIN","1","62","39","34","5","0.872","4.84","-1.42","3.5","11","8","3","0.727","2.90","-0.68","7","7","0","1.000","0.00","0.62","20","18","2","0.900","1.94","-1.33","3","6","32.26","22.00"
"2","Marc-Andre Fleury","VGK","1","60.966666666667","30","26","4","0.867","3.94","-1.25","1.96","7","4","3","0.571","2.95","-1.52","7","6","1","0.857","0.98","-0.38","12","12","0","1.000","0.00","0.40","1","3","42.93","10.25"
"11","Connor Hellebuyck","WPG","1","58.2","18","15","3","0.833","3.09","-1.35","1.28","6","5","1","0.833","1.03","0.27","2","1","1","0.500","1.03","-0.82","7","6","1","0.857","1.03","-0.77","1","1","48.44","29.33"
"7","Philipp Grubauer","COL","1","59.016666666667","26","21","5","0.808","5.08","-2.61","2.26","8","6","2","0.750","2.03","-0.31","8","6","2","0.750","2.03","-1.30","8","7","1","0.875","1.02","-0.73","4","3","38.88","22.80"
"5","Mikko Koskinen","EDM","1","20","10","7","3","0.700","9.00","-2.08","0.74","2","1","1","0.500","3.00","-0.58","4","3","1","0.750","3.00","-0.65","4","3","1","0.750","3.00","-0.87","0","0","29.40","32.67"
