"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Alex Stalock","MIN","1","60","24","24","0","1.000","0.00","2.10","1.18","3","3","0","1.000","0.00","0.63","4","4","0","1.000","0.00","0.38","13","13","0","1.000","0.00","0.22","0","1","46.04","-"
"11","Pavel Francouz","COL","1","60","47","45","2","0.957","2.00","2.11","4.38","14","14","0","1.000","0.00","2.94","10","9","1","0.900","1.00","-0.05","19","18","1","0.947","1.00","-0.68","4","4","39.32","31.50"
"2","Robin Lehner","VGK","1","60","34","32","2","0.941","2.00","0.97","2.45","9","7","2","0.778","2.00","-0.11","13","13","0","1.000","0.00","1.24","9","9","0","1.000","0.00","0.15","1","7","39.74","15.50"
"5","John Gibson","ANA","1","60","30","28","2","0.933","2.00","0.62","2.42","7","6","1","0.857","1.00","0.47","11","10","1","0.909","1.00","0.05","9","9","0","1.000","0.00","0.15","1","2","34.87","23.00"
"8","Carter Hart","PHI","1","60","28","26","2","0.929","2.00","0.45","1.86","6","4","2","0.667","2.00","-0.74","7","7","0","1.000","0.00","0.67","13","13","0","1.000","0.00","0.22","2","3","45.32","7.50"
"9","Matiss Kivlenieks","CBJ","1","27.5","11","10","1","0.909","2.18","-0.04","1.29","2","1","1","0.500","2.18","-0.58","4","4","0","1.000","0.00","0.38","2","2","0","1.000","0.00","0.03","0","5","53.45","8.00"
"4","Anton Forsberg","CAR","1","57.5","32","29","3","0.906","3.13","-0.20","2.36","8","6","2","0.750","2.09","-0.32","10","9","1","0.900","1.04","-0.05","12","12","0","1.000","0.00","0.20","4","3","38.94","16.67"
"3","Carter Hutton","BUF","1","58.7","27","24","3","0.889","3.07","-0.64","2.19","8","5","3","0.625","3.07","-1.32","5","5","0","1.000","0.00","0.48","12","12","0","1.000","0.00","0.20","2","4","33.52","8.33"
"10","Alexandar Georgiev","NYR","1","60","40","35","5","0.875","5.00","-1.50","3.33","11","9","2","0.818","2.00","0.31","11","9","2","0.818","2.00","-0.95","17","16","1","0.941","1.00","-0.71","0","6","33.05","24.20"
"6","Matt Murray","PIT","1","57.2","21","18","3","0.857","3.15","-1.17","2.21","8","6","2","0.750","2.10","-0.32","5","4","1","0.800","1.05","-0.52","8","8","0","1.000","0.00","0.14","1","4","30.90","23.33"
"7","Joonas Korpisalo","CBJ","1","32.5","15","11","4","0.733","7.38","-2.69","1.25","5","3","2","0.600","3.69","-0.95","4","2","2","0.500","3.69","-1.62","4","4","0","1.000","0.00","0.07","0","1","35.33","16.00"
