"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"5","Jake Allen","MTL","1","60","35","34","1","0.971","1.00","2.14","2.65","7","6","1","0.857","1.00","0.75","7","7","0","1.000","0.00","0.41","21","21","0","1.000","0.00","0.43","1","6","35.63","6.00"
"2","Devan Dubnyk","S.J","1","65","33","32","1","0.970","0.92","1.96","2.89","9","8","1","0.889","0.92","1.25","13","13","0","1.000","0.00","0.76","9","9","0","1.000","0.00","0.19","0","2","29.00","8.00"
"9","Frederik Andersen","TOR","1","59.966666666667","28","27","1","0.964","1.00","1.51","1.97","5","4","1","0.800","1.00","0.25","6","6","0","1.000","0.00","0.35","16","16","0","1.000","0.00","0.33","0","3","40.11","13.00"
"1","Ryan Miller","ANA","1","64.383333333333","27","26","1","0.963","0.93","1.42","2.33","10","9","1","0.900","0.93","1.50","8","8","0","1.000","0.00","0.47","9","9","0","1.000","0.00","0.19","2","4","26.81","8.00"
"8","Darcy Kuemper","ARI","1","59.866666666667","25","24","1","0.960","1.00","1.24","2.84","5","4","1","0.800","1.00","0.25","6","6","0","1.000","0.00","0.35","12","12","0","1.000","0.00","0.25","0","7","38.40","9.00"
"10","Matt Murray","OTT","1","59.383333333333","32","30","2","0.938","2.02","0.87","2.32","6","5","1","0.833","1.01","0.50","8","8","0","1.000","0.00","0.47","16","15","1","0.938","1.01","-0.67","0","7","38.16","38.00"
"3","Semyon Varlamov","NYI","1","60","31","28","3","0.903","3.00","-0.22","2.77","12","11","1","0.917","1.00","2.00","7","6","1","0.857","1.00","-0.59","10","9","1","0.900","1.00","-0.79","1","3","31.55","29.67"
"12","Ville Husso","STL","1","58.75","18","16","2","0.889","2.04","-0.39","1.29","2","0","2","0.000","2.04","-1.50","8","8","0","1.000","0.00","0.47","8","8","0","1.000","0.00","0.17","0","0","34.39","11.50"
"4","Jacob Markstrom","CGY","1","60","32","28","4","0.875","4.00","-1.13","2.74","7","5","2","0.714","2.00","-0.25","9","7","2","0.778","2.00","-1.47","16","16","0","1.000","0.00","0.33","2","2","33.88","23.50"
"11","Tristan Jarry","PIT","1","58.55","26","22","4","0.846","4.10","-1.67","2.61","11","7","4","0.636","4.10","-1.25","4","4","0","1.000","0.00","0.24","10","10","0","1.000","0.00","0.21","0","2","27.81","6.50"
"6","Braden Holtby","VAN","1","59.95","31","26","5","0.839","5.00","-2.22","3.44","9","4","5","0.444","5.00","-2.75","14","14","0","1.000","0.00","0.82","8","8","0","1.000","0.00","0.17","0","1","28.13","8.80"
"7","Mikko Koskinen","EDM","1","56.783333333333","28","22","6","0.786","6.34","-3.49","2.11","5","3","2","0.600","2.11","-0.75","12","9","3","0.750","3.17","-2.29","10","9","1","0.900","1.06","-0.79","1","2","32.39","24.50"
