"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"3","Tuukka Rask","BOS","1","60","36","36","0","1.000","0.00","3.12","2.33","4","4","0","1.000","0.00","0.65","14","14","0","1.000","0.00","1.47","15","15","0","1.000","0.00","0.44","2","3","40.58","-"
"8","Frederik Andersen","TOR","1","60","33","32","1","0.970","1.00","1.86","2.26","8","7","1","0.875","1.00","0.31","8","8","0","1.000","0.00","0.84","15","15","0","1.000","0.00","0.44","0","1","42.00","11.00"
"1","Ryan Miller","ANA","1","59.966666666667","42","40","2","0.952","2.00","1.64","4.32","19","17","2","0.895","2.00","1.10","5","5","0","1.000","0.00","0.52","17","17","0","1.000","0.00","0.50","1","7","25.38","9.50"
"9","Andrei Vasilevskiy","T.B","1","58.7","36","34","2","0.944","2.04","1.12","3.35","11","10","1","0.909","1.02","0.80","10","10","0","1.000","0.00","1.05","15","14","1","0.933","1.02","-0.56","2","4","29.11","15.50"
"12","Juuse Saros","NSH","1","60","34","32","2","0.941","2.00","0.95","2.67","12","10","2","0.833","2.00","-0.04","10","10","0","1.000","0.00","1.05","11","11","0","1.000","0.00","0.32","3","1","34.18","8.00"
"14","Igor Shesterkin","NYR","1","60","33","31","2","0.939","2.00","0.86","2.54","11","9","2","0.818","2.00","-0.20","7","7","0","1.000","0.00","0.73","13","13","0","1.000","0.00","0.38","1","2","33.45","10.50"
"16","Carter Hart","PHI","1","57.25","29","27","2","0.931","2.10","0.51","2.14","7","7","0","1.000","0.00","1.14","8","8","0","1.000","0.00","0.84","13","11","2","0.846","2.10","-1.62","2","3","36.17","52.00"
"7","Petr Mrazek","CAR","1","59.933333333333","25","23","2","0.920","2.00","0.17","1.71","6","4","2","0.667","2.00","-1.02","6","6","0","1.000","0.00","0.63","12","12","0","1.000","0.00","0.35","0","2","40.36","13.50"
"13","Thatcher Demko","VAN","1","64.65","49","45","4","0.918","3.71","0.25","3.96","18","14","4","0.778","3.71","-1.06","13","13","0","1.000","0.00","1.36","15","15","0","1.000","0.00","0.44","2","3","36.16","11.00"
"10","Matt Murray","PIT","1","59.95","22","20","2","0.909","2.00","-0.09","2.35","5","4","1","0.800","1.00","-0.18","10","9","1","0.900","1.00","0.05","7","7","0","1.000","0.00","0.20","1","2","29.18","30.50"
"2","Carey Price","MTL","1","58.033333333333","36","32","4","0.889","4.14","-0.88","2.1","7","7","0","1.000","0.00","1.14","14","10","4","0.714","4.14","-2.53","13","13","0","1.000","0.00","0.38","2","1","41.83","31.50"
"6","Semyon Varlamov","NYI","1","65","34","30","4","0.882","3.69","-1.05","3.16","10","9","1","0.900","0.92","0.63","11","8","3","0.727","2.77","-1.85","12","12","0","1.000","0.00","0.35","4","6","37.09","19.75"
"15","Mackenzie Blackwood","N.J","1","59.533333333333","32","28","4","0.875","4.03","-1.23","2.33","6","6","0","1.000","0.00","0.98","7","5","2","0.714","2.02","-1.27","19","17","2","0.895","2.02","-1.44","1","2","33.84","33.00"
"5","Jonathan Bernier","DET","1","60","36","31","5","0.861","5.00","-1.88","2.61","9","6","3","0.667","3.00","-1.53","8","7","1","0.875","1.00","-0.16","16","15","1","0.938","1.00","-0.53","0","2","38.67","20.00"
"4","Ben Bishop","DAL","1","57.65","27","23","4","0.852","4.16","-1.66","1.97","9","7","2","0.778","2.08","-0.53","6","4","2","0.667","2.08","-1.37","9","9","0","1.000","0.00","0.26","1","2","33.89","15.50"
"11","Marcus Hogberg","OTT","1","59.783333333333","15","10","5","0.667","5.02","-3.70","1.55","5","2","3","0.400","3.01","-2.18","6","4","2","0.667","2.01","-1.37","3","3","0","1.000","0.00","0.09","1","2","33.27","19.40"
