"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2","Duncan Keith","CHI","D","1","0.5","0","2","1","1","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Sidney Crosby","PIT","C","1","2.2166666666667","0","2","0","2","2","100.00","0","-","0.08","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","50.00"
"15","Keith Yandle","FLA","D","1","3.4333333333333","0","2","2","0","2","100.00","1","0.00","0.04","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"17","Patric Hornqvist","FLA","R","1","3","2","0","0","0","2","100.00","2","100.00","0.77","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"74","Dominik Kubalik","CHI","L","1","0.93333333333333","2","0","0","0","2","100.00","3","66.67","0.28","4","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"108","Lucas Wallmark","CHI","C","1","0.5","0","2","1","1","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"124","Artemi Panarin","NYR","L","1","8.9333333333333","0","2","1","1","2","100.00","4","0.00","0.2","4","4","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"125","Adam Fox","NYR","D","1","8.7333333333333","0","2","1","1","2","100.00","2","0.00","0.16","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"5","Dustin Brown","L.A","R","1","2.8166666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"7","Evgeni Malkin","PIT","C","1","2.2166666666667","1","0","0","0","1","50.00","2","50.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
