"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"87","Nick Leddy","NYI","D","1","2.0666666666667","0","2","1","1","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"208","Ryan Pulock","NYI","D","1","2.1333333333333","1","1","1","0","2","100.00","2","50.00","0.07","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"11","Brent Burns","S.J","D","1","4.9833333333333","1","0","0","0","1","100.00","2","50.00","0.16","4","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"12","Brian Boyle","FLA","C","1","1.2333333333333","1","0","0","0","1","100.00","1","100.00","0.16","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"13","Patrice Bergeron","BOS","C","1","4.5333333333333","1","0","0","0","1","100.00","1","100.00","0.12","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","50.00"
"16","Evgeni Malkin","PIT","C","1","6.9","0","1","0","1","1","100.00","3","0.00","0.15","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","5","37.50"
"17","Blake Wheeler","WPG","R","1","0.51666666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"29","Jeff Petry","MTL","D","1","0.45","0","1","1","0","1","100.00","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"32","Derick Brassard","NYI","C","1","1.7","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"45","David Perron","STL","L","1","2.3666666666667","0","1","0","1","1","100.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"49","Jakub Voracek","PHI","R","1","3.3","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"58","Tyler Myers","VAN","D","1","1.95","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"59","Erik Karlsson","S.J","D","1","4.5833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"71","Antoine Roussel","VAN","L","1","1.0833333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"73","Mike Hoffman","FLA","L","1","3.4","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
