"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"89","Christian Dvorak","ARI","C","1","2.5666666666667","1","1","1","0","2","100.00","1","100.00","0.33","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","25.00"
"114","Jakob Chychrun","ARI","D","1","2.5666666666667","0","2","0","2","2","100.00","1","0.00","0.05","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Pat Maroon","T.B","L","1","1.3833333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"12","David Perron","STL","L","1","3.3","0","1","1","0","1","100.00","2","0.00","0.28","4","2","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"27","Ryan O'Reilly","STL","C","1","3.1333333333333","1","0","0","0","1","100.00","1","100.00","0.32","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"30","Matt Duchene","NSH","C","1","3.7333333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"41","Justin Faulk","STL","D","1","2.6833333333333","0","1","0","1","1","100.00","2","0.00","0.11","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"46","Mikael Granlund","NSH","C","1","3.7333333333333","0","1","0","1","1","100.00","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"86","Nick Schmaltz","ARI","C","1","2.5666666666667","0","1","1","0","1","50.00","1","0.00","0.04","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"96","Brock Boeser","VAN","R","1","4","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"101","Anthony Cirelli","T.B","C","1","1.3833333333333","1","0","0","0","1","100.00","1","100.00","0.16","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"112","Clayton Keller","ARI","R","1","2.55","1","0","0","0","1","100.00","1","100.00","0.26","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"117","Dante Fabbro","NSH","D","1","2.9333333333333","1","0","0","0","1","100.00","1","100.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"119","Mikhail Sergachev","T.B","D","1","1.5833333333333","0","1","1","0","1","100.00","0","-","0.04","3","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"123","Elias Pettersson","VAN","C","1","4","1","0","0","0","1","100.00","2","50.00","0.09","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"126","Quinn Hughes","VAN","D","1","3.95","0","1","1","0","1","100.00","1","0.00","0.05","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1","Jason Spezza","TOR","C","1","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"2","James Neal","EDM","L","1","2.3333333333333","0","0","0","0","0","-","2","0.00","0.24","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Andy Greene","NYI","D","1","1.05","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Nick Foligno","CBJ","L","1","1.3","0","0","0","0","0","-","0","-","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Jordan Staal","CAR","C","1","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","100.00"
"6","Derick Brassard","ARI","C","1","2.0333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"7","Phil Kessel","ARI","R","1","2.4166666666667","0","0","0","0","0","0.00","1","0.00","0.07","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Alex Killorn","T.B","L","1","4.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Kyle Turris","EDM","C","1","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
