"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"88","Mark Scheifele","WPG","C","1","5.8333333333333","3","0","0","0","3","100.00","4","75.00","0.64","4","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","50.00"
"43","Steven Stamkos","T.B","C","1","4.15","2","0","0","0","2","100.00","3","66.67","0.2","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","0.00"
"56","Victor Hedman","T.B","D","1","4.5833333333333","0","2","1","1","2","100.00","1","0.00","0.11","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"87","Jonathan Huberdeau","FLA","L","1","5.5166666666667","1","1","1","0","2","100.00","1","100.00","0.09","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"127","Aaron Ekblad","FLA","D","1","1.3","0","2","0","2","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"164","Patrik Laine","WPG","R","1","5.7","0","2","0","2","2","100.00","2","0.00","0.13","3","3","0","0","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","-"
"18","Anze Kopitar","L.A","C","1","5.0166666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","3","57.14"
"26","Claude Giroux","PHI","C","1","0.15","1","0","0","0","1","100.00","1","100.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"33","P.K. Subban","N.J","D","1","4.6","1","0","0","0","1","100.00","2","50.00","0.05","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"35","Evgenii Dadonov","FLA","R","1","3.4833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"36","Max Pacioretty","VGK","L","1","2.6333333333333","1","0","0","0","1","100.00","1","100.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"42","Drew Doughty","L.A","D","1","5.4166666666667","1","0","0","0","1","100.00","2","50.00","0.14","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"51","Mike Hoffman","FLA","L","1","5.2333333333333","1","0","0","0","1","100.00","2","50.00","0.25","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"55","John Tavares","TOR","C","1","2.85","0","1","0","1","1","100.00","2","0.00","0.2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"75","Mark Stone","VGK","R","1","2.95","0","1","1","0","1","100.00","1","0.00","0.23","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"80","Logan Shaw","WPG","R","1","0.38333333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"86","Nikita Kucherov","T.B","R","1","4.8666666666667","0","1","1","0","1","50.00","1","0.00","0.15","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"89","Sean Couturier","PHI","C","1","0.15","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"108","Nikita Gusev","N.J","L","1","4.7","0","1","1","0","1","100.00","1","0.00","0.2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"118","Shea Theodore","VGK","D","1","4.3666666666667","0","1","0","1","1","100.00","2","0.00","0.21","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"123","Josh Morrissey","WPG","D","1","1.4833333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"128","William Nylander","TOR","R","1","3.1166666666667","1","0","0","0","1","100.00","1","100.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"132","Adrian Kempe","L.A","C","1","4.9","0","1","1","0","1","100.00","1","0.00","0.04","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"140","Kyle Connor","WPG","L","1","5.6333333333333","0","1","1","0","1","50.00","1","0.00","0.24","3","2","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"145","Travis Konecny","PHI","R","1","0.15","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"153","Anthony Cirelli","T.B","C","1","3.75","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100.00"
"163","Auston Matthews","TOR","C","1","3.2","0","1","1","0","1","100.00","0","-","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"177","Neal Pionk","WPG","D","1","5.4833333333333","0","1","1","0","1","50.00","2","0.00","0.13","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1","Joe Thornton","S.J","C","1","3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"2","Patrick Marleau","S.J","L","1","2.2166666666667","0","0","0","0","0","-","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"3","Ron Hainsey","OTT","D","1","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Ilya Kovalchuk","MTL","L","1","1.1833333333333","0","0","0","0","0","-","1","0.00","0.1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Jason Spezza","TOR","C","1","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"6","Dustin Brown","L.A","R","1","5.0166666666667","0","0","0","0","0","0.00","1","0.00","0.48","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"7","Brent Burns","S.J","D","1","4","0","0","0","0","0","-","1","0.00","0.02","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"8","Shea Weber","MTL","D","1","1.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Brad Richardson","ARI","C","1","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Alex Ovechkin","WSH","L","1","2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"11","Evgeni Malkin","PIT","C","1","1.8166666666667","0","0","0","0","0","-","3","0.00","0.17","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"12","Blake Wheeler","WPG","R","1","5.0166666666667","0","0","0","0","0","0.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"13","Travis Zajac","N.J","C","1","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"14","Carl Soderberg","ARI","C","1","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"15","Alex Goligoski","ARI","D","1","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"16","Paul Stastny","VGK","C","1","2.7","0","0","0","0","0","0.00","1","0.00","0.36","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","75.00"
"17","Sidney Crosby","PIT","C","1","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"19","T.J. Oshie","WSH","R","1","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"20","Kris Letang","PIT","D","1","1.8166666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"21","Keith Yandle","FLA","D","1","4.8166666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"22","Nathan Gerbe","CBJ","C","1","0.93333333333333","0","0","0","0","0","-","0","-","0.03","1","1","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"23","Patric Hornqvist","PIT","R","1","1.8166666666667","0","0","0","0","0","-","2","0.00","0.28","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"24","Nick Foligno","CBJ","L","1","3.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","66.67"
"25","Jeff Petry","MTL","D","1","0.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
