"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"4","Brent Burns","S.J","D","1","3.5166666666667","0","2","2","0","2","100.00","0","-","0.06","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"18","Claude Giroux","PHI","R","1","6.2666666666667","0","2","1","1","2","100.00","2","0.00","0.14","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","2","1","66.67"
"26","Jakub Voracek","PHI","R","1","6.4333333333333","2","0","0","0","2","100.00","5","40.00","0.63","8","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"42","Evander Kane","S.J","L","1","3.5","2","0","0","0","2","100.00","3","66.67","0.65","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"100","Leon Draisaitl","EDM","C","1","1.8666666666667","1","1","1","0","2","100.00","2","50.00","0.19","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"114","Connor McDavid","EDM","C","1","1.8666666666667","0","2","1","1","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Ryan Getzlaf","ANA","C","1","2.35","1","0","0","0","1","100.00","1","100.00","0.09","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"7","Alex Ovechkin","WSH","L","1","5.8333333333333","0","1","1","0","1","100.00","0","-","0.06","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"20","Nicklas Backstrom","WSH","C","1","4.0333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","50.00"
"32","John Carlson","WSH","D","1","5.3833333333333","1","0","0","0","1","100.00","1","100.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
