"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"13","Evgeni Malkin","PIT","C","1","4.1166666666667","0","2","2","0","2","100.00","1","0.00","0.14","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"90","Bryan Rust","PIT","R","1","3.9333333333333","0","2","0","2","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"12","Alex Ovechkin","WSH","L","1","7.6166666666667","1","0","0","0","1","50.00","2","50.00","0.16","6","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"24","Kris Letang","PIT","D","1","4.1166666666667","1","0","0","0","1","50.00","1","100.00","0.06","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"29","Claude Giroux","PHI","C","1","3","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"32","Nicklas Backstrom","WSH","C","1","5.8833333333333","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","33.33"
"41","Evgenii Dadonov","FLA","R","1","2.5","1","0","0","0","1","100.00","1","100.00","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"42","Max Pacioretty","VGK","L","1","1.3666666666667","0","1","0","1","1","100.00","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"44","Lars Eller","WSH","C","1","2.0166666666667","0","1","0","1","1","100.00","3","0.00","0.68","3","3","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"52","John Carlson","WSH","D","1","6.5666666666667","0","1","0","1","1","100.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"53","Roman Josi","NSH","D","1","1.5166666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"57","Mike Hoffman","FLA","L","1","2.5","0","1","0","1","1","100.00","0","-","0.04","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"58","John Tavares","TOR","C","1","3.5833333333333","0","1","1","0","1","100.00","0","-","0.35","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"67","Tomas Tatar","MTL","L","1","2.9166666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"69","Dmitry Orlov","WSH","D","1","1.6833333333333","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"75","Calle Jarnkrok","NSH","C","1","1.5166666666667","0","1","1","0","1","100.00","1","0.00","0.05","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
