"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"17","Jeff Petry","MTL","D","1","1.1","1","1","0","1","2","100.00","1","100.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"19","Jordan Staal","CAR","C","1","2.4833333333333","0","2","1","1","2","100.00","0","-","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","100.00"
"2","Corey Perry","MTL","R","1","1.1","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"7","Blake Wheeler","WPG","R","1","2.5166666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Bobby Ryan","DET","R","1","2.4333333333333","0","1","0","1","1","100.00","1","0.00","0.12","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"33","Steven Stamkos","T.B","C","1","5.6","0","1","0","1","1","100.00","1","0.00","0.14","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"40","Cam Atkinson","CBJ","R","1","3.3666666666667","0","1","0","1","1","100.00","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"43","Victor Hedman","T.B","D","1","4.95","0","1","1","0","1","100.00","0","-","0.12","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"47","Tomas Tatar","MTL","L","1","1.1","0","1","1","0","1","50.00","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"48","Mattias Ekholm","NSH","D","1","1.8333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"55","Calle Jarnkrok","NSH","C","1","1.8333333333333","1","0","0","0","1","100.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"67","Bryan Rust","PIT","R","1","2.8","0","1","0","1","1","100.00","1","0.00","0.38","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"68","Brendan Gallagher","MTL","R","1","1.1","1","0","0","0","1","50.00","2","50.00","0.27","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","100.00"
"72","Ondrej Palat","T.B","L","1","4.95","1","0","0","0","1","100.00","1","100.00","0.19","2","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
