"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"10","Eric Staal","MIN","C","1","1.55","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"11","Ryan Suter","MIN","D","1","1.55","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"14","Zach Parise","MIN","L","1","1.55","1","0","0","0","1","100.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"25","Carl Soderberg","ARI","C","1","1.75","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"31","Matt Niskanen","PHI","D","1","0.55","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"34","Keith Yandle","FLA","D","1","5.9333333333333","0","1","1","0","1","100.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"44","Claude Giroux","PHI","C","1","1.5333333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"46","Phil Kessel","ARI","R","1","3.1666666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"51","James van Riemsdyk","PHI","L","1","1.5333333333333","1","0","0","0","1","100.00","3","33.33","0.4","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"54","Kyle Turris","NSH","C","1","2.0166666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"56","David Perron","STL","L","1","4.4166666666667","1","0","0","0","1","100.00","1","100.00","0.09","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"67","Alex Pietrangelo","STL","D","1","4.9","0","1","0","1","1","100.00","1","0.00","0.03","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"71","Jordan Eberle","NYI","R","1","3.65","1","0","0","0","1","100.00","1","100.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"84","Ryan O'Reilly","STL","C","1","4.5166666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","4","20.00"
"91","Oliver Ekman-Larsson","ARI","D","1","3.4666666666667","1","0","0","0","1","50.00","1","100.00","0.04","2","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"95","Tyson Barrie","TOR","D","1","3.2833333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"97","Mattias Ekholm","NSH","D","1","2.5166666666667","0","1","0","1","1","100.00","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"99","Craig Smith","NSH","R","1","1.0833333333333","1","0","0","0","1","100.00","1","100.00","0.4","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"105","Jason Zucker","MIN","L","1","1.95","1","0","0","0","1","100.00","1","100.00","0.09","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"111","Kevin Hayes","PHI","C","1","1.5333333333333","0","1","0","1","1","100.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"126","Mike Reilly","OTT","D","1","1.6166666666667","0","1","0","1","1","100.00","1","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"131","Ryan Nugent-Hopkins","EDM","C","1","5.1666666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"133","Jonathan Huberdeau","FLA","L","1","5.9333333333333","0","1","0","1","1","100.00","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"136","Jonas Brodin","MIN","D","1","1.95","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"146","Tanner Pearson","VAN","L","1","4.25","1","0","0","0","1","100.00","3","33.33","0.54","4","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"158","Connor Brown","OTT","R","1","0.41666666666667","1","0","0","0","1","100.00","1","100.00","0.34","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"170","Ryan Hartman","MIN","R","1","0.5","1","0","0","0","1","100.00","1","100.00","0.15","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"176","Aleksander Barkov","FLA","C","1","6.4666666666667","1","0","0","0","1","100.00","2","50.00","0.38","4","4","3","2","0","0","0","0","0","0","0","0","0","0","0","2","0","4","3","57.14"
"190","Leon Draisaitl","EDM","C","1","5.2166666666667","0","1","1","0","1","100.00","0","-","0.05","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","57.14"
"192","Jake Virtanen","VAN","R","1","3.6833333333333","0","1","1","0","1","100.00","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"193","William Nylander","TOR","R","1","2.55","1","0","0","0","1","100.00","1","100.00","0.31","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"194","Kevin Fiala","MIN","L","1","1.95","0","1","1","0","1","100.00","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"197","Travis Sanheim","PHI","D","1","0.55","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"205","Ryan Donato","MIN","C","1","0.5","0","1","0","1","1","100.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"206","Christian Dvorak","ARI","C","1","3.2833333333333","1","0","0","0","1","100.00","2","50.00","0.46","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","60.00"
"208","Devon Toews","NYI","D","1","2.6666666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"216","Connor McDavid","EDM","C","1","5.3166666666667","1","0","0","0","1","100.00","2","50.00","0.15","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"219","Jordan Greenway","MIN","L","1","0.5","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"223","Mathew Barzal","NYI","C","1","3.5166666666667","0","1","1","0","1","100.00","1","0.00","0.11","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","-"
"228","Mitchell Marner","TOR","R","1","2.8833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"234","Conor Garland","ARI","R","1","3.2833333333333","0","1","1","0","1","100.00","1","0.00","0.14","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"235","Adam Gaudette","VAN","C","1","5.2666666666667","0","1","0","1","1","100.00","1","0.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"239","Clayton Keller","ARI","R","1","1.75","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"265","Joel Farabee","PHI","L","1","0.55","1","0","0","0","1","100.00","1","100.00","0.15","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"267","Brady Tkachuk","OTT","L","1","1.6166666666667","0","1","1","0","1","100.00","1","0.00","0.13","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"1","Joe Thornton","S.J","C","1","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"2","Ilya Kovalchuk","MTL","L","1","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"3","Jason Spezza","TOR","C","1","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Valtteri Filppula","DET","C","1","1.4333333333333","0","0","0","0","0","-","0","-","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
