"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"40","Vladimir Tarasenko","STL","R","1","4.2833333333333","1","1","0","1","2","100.00","1","100.00","0.2","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"90","Travis Konecny","PHI","C","1","4.55","1","1","0","1","2","100.00","1","100.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Joe Pavelski","DAL","C","1","5.3833333333333","1","0","0","0","1","100.00","1","100.00","0.35","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"10","Matt Niskanen","PHI","D","1","4.4166666666667","1","0","0","0","1","100.00","3","33.33","0.19","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"16","Jamie Benn","DAL","L","1","5.3833333333333","0","1","1","0","1","100.00","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"31","Brayden Schenn","STL","C","1","4.0833333333333","1","0","0","0","1","50.00","1","100.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","83.33"
"41","Jaden Schwartz","STL","C","1","4.0166666666667","0","1","1","0","1","50.00","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"42","Tyler Seguin","DAL","C","1","5.5166666666667","0","1","0","1","1","100.00","1","0.00","0.13","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","100.00"
"45","Mark Stone","VGK","R","1","3.2","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"49","William Karlsson","VGK","C","1","3.3666666666667","0","1","0","1","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"51","Sean Couturier","PHI","C","1","4.4166666666667","0","1","1","0","1","50.00","0","-","0","1","0","0","0","0","0","2","1","1","0","0","0","1","0","0","0","0","6","0","100.00"
"53","Jonathan Marchessault","VGK","C","1","3.2166666666667","1","0","0","0","1","100.00","4","25.00","0.64","4","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"57","Colton Parayko","STL","D","1","1.7333333333333","0","1","0","1","1","100.00","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"60","Shayne Gostisbehere","PHI","D","1","3.4166666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"73","Nathan MacKinnon","COL","C","1","5.5166666666667","1","0","0","0","1","100.00","1","100.00","0.06","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"74","Seth Jones","CBJ","D","1","5.15","0","1","0","1","1","100.00","1","0.00","0.08","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"75","Alexander Wennberg","CBJ","C","1","5.2333333333333","1","0","0","0","1","100.00","1","100.00","0.32","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.00"
"85","Oskar Lindblom","PHI","L","1","4.6333333333333","0","1","1","0","1","50.00","1","0.00","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"88","Vince Dunn","STL","D","1","4.4","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"89","Mikko Rantanen","COL","R","1","3.6166666666667","0","1","0","1","1","100.00","1","0.00","0.16","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"92","Zach Werenski","CBJ","D","1","5.45","0","1","1","0","1","100.00","3","0.00","0.31","4","3","1","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"106","Cale Makar","COL","D","1","3.4333333333333","0","1","1","0","1","100.00","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1","Ron Hainsey","OTT","D","1","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"2","Jason Spezza","TOR","C","1","1.3833333333333","0","0","0","0","0","-","1","0.00","0.07","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"3","Alexander Steen","STL","L","1","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"4","Corey Perry","DAL","R","1","2.6333333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"6","Alexander Radulov","DAL","R","1","5.2166666666667","0","0","0","0","0","0.00","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"7","Andrej Sekera","DAL","D","1","0.23333333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Paul Stastny","VGK","C","1","2.7833333333333","0","0","0","0","0","-","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","25.00"
"9","Bobby Ryan","OTT","R","1","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"11","Ryan Reaves","VGK","R","1","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"12","Nick Foligno","CBJ","L","1","3.4166666666667","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"13","Erik Johnson","COL","D","1","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"14","Claude Giroux","PHI","R","1","2.9333333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","25.00"
"15","Artem Anisimov","OTT","C","1","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"17","James van Riemsdyk","PHI","L","1","2.6833333333333","0","0","0","0","0","-","1","0.00","0.16","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"18","Riley Nash","CBJ","C","1","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"19","David Perron","STL","L","1","3.55","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"20","Max Pacioretty","VGK","L","1","3.2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"21","Jakub Voracek","PHI","R","1","2.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"22","Jake Muzzin","TOR","D","1","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"23","Nick Holden","VGK","D","1","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"24","Alex Pietrangelo","STL","D","1","4.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"25","Colin Wilson","COL","C","1","3.65","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"26","Tyler Ennis","OTT","C","1","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"27","Gustav Nyquist","CBJ","C","1","5.2333333333333","0","0","0","0","0","0.00","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"28","Cam Atkinson","CBJ","R","1","4.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"29","Tyler Bozak","STL","C","1","3.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"30","Ryan O'Reilly","STL","C","1","3.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"32","Nazem Kadri","COL","C","1","5.7666666666667","0","0","0","0","0","0.00","2","0.00","0.48","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","25.00"
"33","Reilly Smith","VGK","R","1","2.85","0","0","0","0","0","0.00","1","0.00","0.69","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
