"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"14","Alec Martinez","VGK","D","1","1.9166666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"27","Nick Cousins","VGK","C","1","2.2","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"30","Gabriel Landeskog","COL","L","1","4.1","1","0","0","0","1","100.00","1","100.00","0.21","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"39","Nate Schmidt","VGK","D","1","2","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"42","J.T. Compher","COL","L","1","4","0","1","1","0","1","100.00","1","0.00","0.08","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"43","Nathan MacKinnon","COL","C","1","3.7833333333333","0","1","0","1","1","100.00","0","-","0.07","3","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"54","Vladislav Kamenev","COL","C","1","0.13333333333333","0","1","1","0","1","100.00","1","0.00","0.04","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"64","Samuel Girard","COL","D","1","0.13333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"66","Gabriel Vilardi","L.A","C","1","2.1166666666667","0","1","0","1","1","100.00","1","0.00","0.11","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"70","Sean Walker","L.A","D","1","2.1166666666667","0","1","1","0","1","100.00","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"71","Martin Kaut","COL","R","1","0.45","1","0","0","0","1","100.00","1","100.00","0.34","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"74","Blake Lizotte","L.A","C","1","2.1166666666667","1","0","0","0","1","100.00","1","100.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"1","Patrick Marleau","PIT","C","1","2.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"2","Dustin Brown","L.A","R","1","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Evgeni Malkin","PIT","C","1","3.7","0","0","0","0","0","-","1","0.00","0.17","4","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Mike Green","EDM","D","1","1.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Paul Stastny","VGK","C","1","3.5","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","66.67"
"6","Sidney Crosby","PIT","C","1","3.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","66.67"
