"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"5","Duncan Keith","CHI","D","1","1.65","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"12","Keith Yandle","FLA","D","1","5.1166666666667","0","1","1","0","1","100.00","0","-","0.09","3","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","-"
"45","Vincent Trocheck","CAR","C","1","1.1666666666667","1","0","0","0","1","100.00","1","100.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"48","Ryan Nugent-Hopkins","EDM","C","1","9.0666666666667","0","1","1","0","1","100.00","3","0.00","0.45","5","4","4","1","0","2","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"49","Jonathan Huberdeau","FLA","L","1","5.0833333333333","1","0","0","0","1","100.00","1","100.00","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","-"
"51","Mark Scheifele","WPG","C","1","5.8","1","0","0","0","1","100.00","1","100.00","0.41","3","3","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","50.00"
"52","Dougie Hamilton","CAR","D","1","1.1666666666667","0","1","0","1","1","100.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"78","Josh Morrissey","WPG","D","1","5.5666666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"82","Leon Draisaitl","EDM","C","1","10.083333333333","1","0","0","0","1","100.00","3","33.33","0.61","3","3","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","6","4","60.00"
"93","Kyle Connor","WPG","L","1","5.4666666666667","0","1","1","0","1","100.00","4","0.00","0.33","5","4","5","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
