"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"31","David Perron","STL","L","1","3.8833333333333","0","2","1","1","2","100.00","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"47","Ryan O'Reilly","STL","C","1","3.8833333333333","1","1","1","0","2","100.00","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","33.33"
"9","Brent Burns","S.J","D","1","4.9333333333333","0","1","1","0","1","100.00","0","-","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"13","Mike Green","DET","D","1","3.4333333333333","0","1","1","0","1","100.00","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"14","Paul Stastny","VGK","C","1","2.95","1","0","0","0","1","100.00","1","100.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"17","James Neal","EDM","L","1","3.4333333333333","1","0","0","0","1","100.00","2","50.00","0.38","3","3","3","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"29","Logan Couture","S.J","C","1","4.75","0","1","0","1","1","100.00","2","0.00","0.06","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"34","Max Pacioretty","VGK","L","1","2.95","0","1","1","0","1","100.00","3","0.00","0.21","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"51","Evander Kane","S.J","L","1","4.75","1","0","0","0","1","100.00","5","20.00","0.69","6","5","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"52","Brayden Schenn","STL","C","1","3.8833333333333","1","0","0","0","1","50.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"55","Chris Kreider","NYR","C","1","4.0833333333333","1","0","0","0","1","100.00","3","33.33","0.78","3","3","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"56","Reilly Smith","VGK","R","1","2.0833333333333","0","1","1","0","1","100.00","1","0.00","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"68","Jaden Schwartz","STL","C","1","3.8833333333333","0","1","0","1","1","50.00","2","0.00","0.32","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
