"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"1","Duncan Keith","CHI","D","1","1.3","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"2","Alex Ovechkin","WSH","L","1","4.3666666666667","0","1","0","1","1","100.00","2","0.00","0.08","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"8","Patric Hornqvist","FLA","R","1","3.35","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Nicklas Backstrom","WSH","C","1","3.65","1","0","0","0","1","100.00","1","100.00","0.16","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"10","Patrick Kane","CHI","R","1","4.4333333333333","0","1","0","1","1","100.00","4","0.00","0.42","6","5","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"19","Evgeny Kuznetsov","WSH","C","1","3.65","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"22","Jonathan Huberdeau","FLA","L","1","3.35","1","0","0","0","1","100.00","1","100.00","0.14","1","1","1","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"31","Aleksander Barkov","FLA","C","1","3.4666666666667","0","1","1","0","1","100.00","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","1","75.00"
"43","Alex DeBrincat","CHI","L","1","4.3333333333333","1","0","0","0","1","100.00","1","100.00","0.24","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Evgeni Malkin","PIT","C","1","4.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Sidney Crosby","PIT","C","1","4.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","50.00"
"5","T.J. Oshie","WSH","R","1","2.7666666666667","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","2","1","1","0","0","0","0","0","0","0","0","1","2","33.33"
"6","Kris Letang","PIT","D","1","5.1666666666667","0","0","0","0","0","-","2","0.00","0.13","3","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"7","Keith Yandle","FLA","D","1","3.7","0","0","0","0","0","0.00","2","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"11","Lars Eller","WSH","C","1","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"12","John Carlson","WSH","D","1","3.3","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"13","Justin Schultz","WSH","D","1","1.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"14","Calvin de Haan","CHI","D","1","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"15","Dmitry Orlov","WSH","D","1","1.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"16","Richard Panik","WSH","R","1","1.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","-"
"17","Brenden Dillon","WSH","D","1","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"18","Jason Zucker","PIT","L","1","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
