"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"9","Shea Weber","MTL","D","1","1","0","1","0","1","1","100.00","2","0.00","0.09","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"17","Sidney Crosby","PIT","C","1","2.6333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"30","Derick Brassard","ARI","C","1","0.78333333333333","1","0","0","0","1","100.00","1","100.00","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"31","Phil Kessel","ARI","R","1","0.78333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"34","Alex Killorn","T.B","L","1","2.4333333333333","0","1","1","0","1","100.00","1","0.00","0.16","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"43","David Perron","STL","L","1","2.0666666666667","0","1","0","1","1","100.00","0","-","0.16","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"50","Steven Stamkos","T.B","C","1","3.4833333333333","1","0","0","0","1","100.00","1","100.00","0.28","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","75.00"
"51","Josh Bailey","NYI","R","1","1.3833333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"65","Ryan O'Reilly","STL","C","1","2.0666666666667","1","0","0","0","1","100.00","1","100.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"69","Victor Hedman","T.B","D","1","3.4833333333333","0","1","0","1","1","100.00","1","0.00","0.06","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"72","Oliver Ekman-Larsson","ARI","D","1","0.78333333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"98","Bryan Rust","PIT","R","1","2.6333333333333","1","0","0","0","1","100.00","1","100.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"110","Jean-Gabriel Pageau","NYI","C","1","1.3833333333333","1","0","0","0","1","100.00","1","100.00","0.29","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","50.00"
"116","Gabriel Landeskog","COL","L","1","1.2166666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"141","Esa Lindell","DAL","D","1","1.0333333333333","0","1","0","1","1","100.00","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"153","Jake Guentzel","PIT","L","1","2.6333333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"159","Andrew Copp","WPG","C","1","1.9","1","0","0","0","1","100.00","1","100.00","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"164","Nathan MacKinnon","COL","C","1","1.2166666666667","0","1","0","1","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"166","Jonathan Drouin","MTL","L","1","1","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"171","Bo Horvat","VAN","C","1","1.45","0","1","0","1","1","100.00","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"183","Nikolaj Ehlers","WPG","L","1","1.9","0","1","1","0","1","100.00","2","0.00","0.1","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"208","Vince Dunn","STL","D","1","2.25","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
