"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"9","Eric Staal","MIN","C","1","15.716666666667","1","2","1","1","3","100.00","2","50.00","0.09","3","2","2","1","0","0","2","1","1","0","0","0","1","1","0","1","0","7","1","87.50"
"245","Nathan MacKinnon","COL","C","1","9.4666666666667","0","3","2","1","3","100.00","5","0.00","0.32","8","5","5","1","0","1","0","0","0","0","0","2","1","0","0","0","1","4","3","57.14"
"275","Jared McCann","PIT","C","1","12.816666666667","1","2","1","1","3","100.00","2","50.00","0.13","5","4","3","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","-"
"21","Alex Ovechkin","WSH","L","1","14.8","1","1","0","1","2","100.00","6","16.67","0.35","10","7","3","1","0","1","0","0","0","0","0","0","1","0","2","0","0","0","0","-"
"22","Evgeni Malkin","PIT","C","1","15.783333333333","1","1","0","1","2","50.00","4","25.00","0.34","5","4","3","2","0","0","0","0","0","0","0","0","1","0","0","0","1","5","7","41.67"
"40","Erik Johnson","COL","D","1","19.766666666667","0","2","1","1","2","66.67","3","0.00","0.08","3","3","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"57","Logan Couture","S.J","C","1","15.45","1","1","0","1","2","200.00","2","50.00","0.17","3","2","2","1","0","0","0","0","0","0","0","0","2","1","2","2","0","3","6","33.33"
"84","John Carlson","WSH","D","1","17.3","1","1","1","0","2","66.67","5","20.00","0.17","6","5","2","1","0","2","0","0","0","0","0","0","1","0","1","0","2","0","0","-"
"92","Gustav Nyquist","CBJ","C","1","9.6333333333333","1","1","0","1","2","200.00","4","25.00","0.26","4","4","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"93","Matt Calvert","COL","L","1","13.416666666667","1","1","0","1","2","100.00","3","33.33","0.45","5","4","5","4","0","0","0","0","0","0","0","0","1","2","1","2","0","0","0","-"
"136","Evgeny Kuznetsov","WSH","C","1","14.516666666667","0","2","1","1","2","100.00","0","-","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","53.33"
"145","Ryan Johansen","NSH","C","1","11.416666666667","0","2","1","1","2","100.00","0","-","0","1","0","0","0","0","1","2","1","1","0","0","0","1","1","0","0","0","8","9","47.06"
"149","Bryan Rust","PIT","R","1","14.65","2","0","0","0","2","50.00","4","50.00","0.43","5","5","3","2","0","1","0","0","0","0","0","0","0","2","0","2","1","0","0","-"
"150","Joonas Donskoi","COL","R","1","14.25","2","0","0","0","2","50.00","3","66.67","0.48","5","4","4","3","0","0","0","0","0","0","0","1","0","2","0","2","0","0","0","-"
"151","Marcus Sorensen","S.J","L","1","12.166666666667","1","1","0","1","2","100.00","3","33.33","0.24","3","3","3","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","-"
"159","Johnny Gaudreau","CGY","L","1","13.75","1","1","0","1","2","100.00","1","100.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"199","Tom Wilson","WSH","R","1","11.3","2","0","0","0","2","100.00","2","100.00","0.17","3","3","3","1","0","0","2","1","1","0","0","0","2","0","1","0","1","0","0","-"
"200","Tomas Hertl","S.J","C","1","11.883333333333","0","2","2","0","2","100.00","0","-","0.14","2","2","2","2","0","1","0","0","0","0","0","0","1","0","2","0","0","5","4","55.56"
"234","Oliver Bjorkstrand","CBJ","R","1","9.5","1","1","0","1","2","100.00","4","25.00","0.19","4","4","2","1","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","-"
"237","Ryan Graves","COL","D","1","16.433333333333","1","1","0","1","2","66.67","4","25.00","0.03","5","4","0","0","0","0","2","1","1","0","0","0","1","0","3","0","3","0","0","-"
"250","Sean Monahan","CGY","C","1","13.016666666667","1","1","1","0","2","100.00","1","100.00","0.1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","6","8","42.86"
"299","Timo Meier","S.J","R","1","13.183333333333","1","1","0","1","2","100.00","2","50.00","0.41","3","3","3","1","0","0","4","2","2","0","0","0","1","0","2","4","2","0","1","0.00"
"318","Artemi Panarin","NYR","C","1","17.15","1","1","1","0","2","100.00","2","50.00","0.14","2","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"334","Luke Kunin","MIN","C","1","15.5","1","1","1","0","2","100.00","2","50.00","0.45","7","6","4","3","1","0","0","0","0","0","0","0","0","0","0","2","1","11","5","68.75"
"368","Cale Makar","COL","D","1","14.483333333333","1","1","0","1","2","66.67","3","33.33","0.04","5","3","1","0","0","0","0","0","0","0","0","0","1","0","1","2","1","0","0","-"
"394","Jack Hughes","N.J","C","1","10.95","1","1","1","0","2","100.00","1","100.00","0.23","2","2","2","2","0","0","2","1","1","0","0","1","2","0","0","1","0","8","4","66.67"
"2","Patrick Marleau","S.J","C","1","15.6","0","1","1","0","1","100.00","2","0.00","0.09","3","3","1","1","0","0","0","0","0","0","0","0","1","1","0","0","2","0","0","-"
"4","Ilya Kovalchuk","L.A","L","1","14.016666666667","0","1","0","1","1","100.00","1","0.00","0.06","1","1","1","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"12","Dustin Brown","L.A","L","1","19.566666666667","1","0","0","0","1","100.00","4","25.00","0.24","7","5","2","1","1","0","0","0","0","0","0","0","1","0","3","1","0","0","1","0.00"
"16","Brian Boyle","FLA","C","1","11.1","0","1","0","1","1","100.00","2","0.00","0.23","4","4","4","1","0","0","2","1","1","0","0","0","0","1","1","1","2","6","4","60.00"
"18","Shea Weber","MTL","D","1","16.066666666667","1","0","0","0","1","100.00","4","25.00","0.09","8","7","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"24","Carl Soderberg","ARI","C","1","13.633333333333","1","0","0","0","1","100.00","1","100.00","0.2","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","5","9","35.71"
"26","Alexander Edler","VAN","D","1","21.85","0","1","1","0","1","100.00","1","0.00","0","2","1","0","0","0","0","2","1","1","0","0","0","2","0","3","3","4","0","0","-"
"30","Anze Kopitar","L.A","C","1","20.2","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","4","9","30.77"
"37","Anton Stralman","FLA","D","1","19","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","-"
"45","Claude Giroux","PHI","R","1","14.283333333333","0","1","0","1","1","100.00","0","-","0.07","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","3","0","8","6","57.14"
"48","Michael Grabner","ARI","R","1","9.6333333333333","0","1","1","0","1","100.00","2","0.00","0.23","3","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"50","Nicklas Backstrom","WSH","C","1","14.216666666667","0","1","0","1","1","50.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","4","66.67"
"51","Artem Anisimov","OTT","C","1","15.1","1","0","0","0","1","100.00","2","50.00","0.18","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","4","6","40.00"
"53","Nick Bonino","NSH","C","1","10.966666666667","0","1","1","0","1","100.00","1","0.00","0.1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","4","63.64"
"55","James van Riemsdyk","PHI","L","1","12.416666666667","1","0","0","0","1","100.00","3","33.33","0.38","5","4","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
