"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"78","Mats Zuccarello","MIN","R","1","10.666666666667","1","2","1","1","3","100.00","1","100.00","0.51","4","4","2","1","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"6","Dustin Brown","L.A","R","1","15.65","2","0","0","0","2","100.00","2","100.00","0.81","6","4","2","2","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"70","Marcus Foligno","MIN","L","1","12.566666666667","1","1","0","1","2","100.00","1","100.00","0.09","2","2","1","0","0","0","5","1","0","1","0","0","0","1","4","3","0","0","0","-"
"109","Victor Rask","MIN","C","1","10.483333333333","1","1","1","0","2","66.67","1","100.00","0.69","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","36.36"
"146","Carson Soucy","MIN","D","1","14.45","0","2","1","1","2","50.00","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","-"
"154","Ryan Hartman","MIN","R","1","14.633333333333","0","2","2","0","2","100.00","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","57.89"
"225","Kirill Kaprizov","MIN","L","1","11.066666666667","1","1","0","1","2","66.67","2","50.00","0.14","4","3","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0.00"
"7","Zach Parise","MIN","L","1","13.283333333333","0","1","0","1","1","50.00","2","0.00","0.1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0.00"
"8","Ryan Getzlaf","ANA","C","1","11.816666666667","0","1","1","0","1","100.00","1","0.00","0.16","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","6","5","54.55"
"9","Brent Burns","S.J","D","1","20.133333333333","1","0","0","0","1","50.00","2","50.00","0.11","3","2","1","1","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","-"
"12","Blake Comeau","DAL","L","1","13.016666666667","1","0","0","0","1","100.00","1","100.00","0.29","3","1","2","1","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","0.00"
"18","Keith Yandle","FLA","D","1","13.15","1","0","0","0","1","100.00","2","50.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","-"
"23","Andy Greene","NYI","D","1","15.383333333333","0","1","1","0","1","100.00","1","0.00","0.07","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"28","Derick Brassard","ARI","C","1","11.783333333333","1","0","0","0","1","100.00","2","50.00","0.13","2","2","2","0","0","0","0","0","0","0","0","0","0","1","4","0","0","8","5","61.54"
"29","Phil Kessel","ARI","R","1","12.733333333333","0","1","0","1","1","100.00","0","-","0.1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"30","Alex Killorn","T.B","L","1","11.016666666667","1","0","0","0","1","100.00","3","33.33","0.62","6","5","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"33","Ian Cole","MIN","D","1","14.35","1","0","0","0","1","25.00","3","33.33","0.1","4","3","1","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"36","Logan Couture","S.J","C","1","12.8","1","0","0","0","1","100.00","2","50.00","0.15","2","2","1","1","0","0","2","1","1","0","0","1","1","0","2","0","0","8","6","57.14"
"45","Steven Stamkos","T.B","C","1","13.266666666667","0","1","0","1","1","50.00","0","-","0.03","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","5","8","38.46"
"50","Jordan Eberle","NYI","R","1","14.95","0","1","1","0","1","100.00","2","0.00","0.12","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"55","Matt Martin","NYI","L","1","8.05","1","0","0","0","1","100.00","3","33.33","0.39","6","6","5","3","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0.00"
"61","Jakob Silfverberg","ANA","R","1","12.3","1","0","0","0","1","100.00","1","100.00","0.18","2","2","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"63","Victor Hedman","T.B","D","1","19.25","1","0","0","0","1","100.00","3","33.33","0.19","7","4","2","0","0","0","2","1","1","0","0","1","0","0","0","3","0","0","0","-"
"64","Evander Kane","S.J","L","1","13","0","1","1","0","1","100.00","2","0.00","0.19","6","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"71","Casey Cizikas","NYI","C","1","9.1833333333333","0","1","0","1","1","100.00","0","-","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","4","33.33"
"74","Anders Lee","NYI","L","1","15.766666666667","1","0","0","0","1","100.00","4","25.00","0.26","4","4","3","2","0","0","2","1","1","0","0","0","0","0","1","1","0","1","2","33.33"
"85","Cam Fowler","ANA","D","1","17.416666666667","1","0","0","0","1","50.00","2","50.00","0.15","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"95","Jesper Fast","CAR","R","1","11.483333333333","1","0","0","0","1","100.00","1","100.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","5","0","2","0","100.00"
"98","Mark Stone","VGK","R","1","14.85","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"99","Ondrej Palat","T.B","L","1","14.583333333333","1","0","0","0","1","100.00","4","25.00","0.66","6","6","3","2","0","1","0","0","0","0","0","1","1","0","1","2","1","0","0","-"
"112","William Karlsson","VGK","C","1","14.9","0","1","1","0","1","100.00","2","0.00","0.04","4","2","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","4","20.00"
"114","Jonathan Huberdeau","FLA","L","1","14.716666666667","0","1","0","1","1","50.00","3","0.00","0.11","3","3","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","1","0","100.00"
"120","Jonathan Marchessault","VGK","C","1","14.65","1","0","0","0","1","100.00","1","100.00","0.12","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0.00"
"145","MacKenzie Weegar","FLA","D","1","19.216666666667","0","1","1","0","1","50.00","1","0.00","0.02","3","2","1","0","0","0","0","0","0","0","0","0","1","3","1","1","0","0","0","-"
"162","Aleksander Barkov","FLA","C","1","15","1","0","0","0","1","50.00","1","100.00","0.52","2","2","1","0","1","0","0","0","0","0","0","0","2","3","0","1","1","6","9","40.00"
"164","Sean Monahan","CGY","C","1","13.016666666667","0","1","0","1","1","100.00","1","0.00","0.07","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","5","44.44"
"167","Ryan Pulock","NYI","D","1","18.716666666667","0","1","0","1","1","100.00","0","-","0.04","2","2","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","0","-"
"168","Curtis Lazar","BUF","C","1","9.85","1","0","0","0","1","100.00","1","100.00","0.28","5","3","3","1","0","1","0","0","0","0","0","0","0","1","4","1","0","1","2","33.33"
