"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"65","Max Pacioretty","VGK","L","1","15.75","1","2","2","0","3","100.00","4","25.00","0.2","5","5","3","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","2","0.00"
"240","Aleksander Barkov","FLA","C","1","17.366666666667","2","1","0","1","3","100.00","5","40.00","0.78","7","6","6","5","0","1","0","0","0","0","0","0","0","1","0","1","1","16","6","72.73"
"315","Jack Roslovic","CBJ","C","1","15.866666666667","0","3","1","2","3","150.00","1","0.00","0.09","3","3","2","0","0","0","0","0","0","0","0","0","0","2","0","1","1","4","5","44.44"
"29","Andrew Cogliano","DAL","C","1","14.283333333333","1","1","1","0","2","100.00","2","50.00","0.27","7","4","5","2","0","1","0","0","0","0","0","0","0","0","1","2","0","1","0","100.00"
"66","Jakub Voracek","PHI","R","1","12.983333333333","0","2","2","0","2","100.00","0","-","0","3","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.00"
"69","Carl Hagelin","WSH","L","1","15.1","1","1","1","0","2","66.67","1","100.00","0.23","2","1","1","1","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","-"
"78","Jordan Eberle","NYI","R","1","14.033333333333","0","2","1","1","2","100.00","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","-"
"89","Tyler Johnson","T.B","C","1","14.883333333333","1","1","0","1","2","100.00","2","50.00","0.18","4","2","3","2","0","0","2","1","1","0","0","0","0","0","1","0","1","3","4","42.86"
"103","Chris Kreider","NYR","L","1","9.5","1","1","1","0","2","66.67","1","100.00","0.04","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0.00"
"119","Nick Jensen","WSH","D","1","16.85","1","1","1","0","2","100.00","3","33.33","0.13","4","3","2","0","1","2","2","1","1","0","0","0","0","2","0","1","0","0","0","-"
"149","Mark Stone","VGK","R","1","14.55","2","0","0","0","2","66.67","5","40.00","1","6","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"158","Adam Lowry","WPG","C","1","14.55","1","1","1","0","2","100.00","1","100.00","0.08","1","1","1","1","0","0","0","0","0","0","0","0","0","0","4","2","0","2","4","33.33"
"160","Blake Coleman","T.B","C","1","12.283333333333","1","1","0","1","2","100.00","2","50.00","0.15","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"175","Mika Zibanejad","NYR","C","1","9.2333333333333","0","2","1","1","2","66.67","1","0.00","0.09","3","1","3","1","0","0","0","0","0","0","0","1","0","1","2","0","0","7","7","50.00"
"205","Chandler Stephenson","VGK","C","1","14.866666666667","0","2","1","1","2","66.67","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","6","45.45"
"224","MacKenzie Weegar","FLA","D","1","15.7","0","2","1","1","2","100.00","3","0.00","0.18","8","5","2","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"227","Pavel Buchnevich","NYR","R","1","8.8666666666667","1","1","1","0","2","66.67","3","33.33","0.23","4","4","3","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"230","Anthony Duclair","FLA","L","1","11.85","0","2","2","0","2","66.67","4","0.00","0.27","4","4","3","2","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
