"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"81","Mika Zibanejad","NYR","C","1","11.966666666667","1","3","2","1","4","100.00","1","100.00","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","6","4","60.00"
"107","Pavel Buchnevich","NYR","R","1","14.566666666667","2","2","0","2","4","100.00","3","66.67","0.16","5","3","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"174","Pierre-Luc Dubois","WPG","L","1","14.466666666667","0","3","3","0","3","100.00","3","0.00","0.27","5","4","4","1","0","2","0","0","0","0","0","0","0","1","2","3","3","3","7","30.00"
"45","Evander Kane","S.J","L","1","18.116666666667","0","2","1","1","2","200.00","4","0.00","0.08","8","5","2","1","0","0","0","0","0","0","0","0","0","2","4","1","0","0","0","-"
"61","Brendan Gallagher","MTL","R","1","14.283333333333","1","1","1","0","2","100.00","3","33.33","0.33","5","4","3","3","0","0","0","0","0","0","0","0","0","1","4","0","0","2","0","100.00"
"86","Phillip Danault","MTL","C","1","14.366666666667","1","1","1","0","2","100.00","1","100.00","0.1","6","4","2","0","0","0","0","0","0","0","0","0","0","1","1","2","0","6","4","60.00"
"94","Jacob Trouba","NYR","D","1","17.7","1","1","1","0","2","66.67","2","50.00","0.07","5","3","0","0","0","1","0","0","0","0","0","0","2","0","1","0","2","0","0","-"
"117","Darnell Nurse","EDM","D","1","19.016666666667","1","1","0","1","2","66.67","1","100.00","0.06","2","2","1","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","-"
"118","Bo Horvat","VAN","C","1","19.466666666667","1","1","1","0","2","100.00","2","50.00","0.21","4","3","2","2","0","0","0","0","0","0","0","1","1","0","3","0","2","16","11","59.26"
"124","Nikolaj Ehlers","WPG","L","1","16.016666666667","1","1","0","1","2","66.67","2","50.00","0.1","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"140","Kyle Connor","WPG","L","1","13.95","2","0","0","0","2","66.67","6","33.33","1.08","6","6","6","4","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","-"
"142","Connor McDavid","EDM","C","1","12.616666666667","0","2","2","0","2","100.00","4","0.00","0.27","5","5","4","1","0","1","0","0","0","0","0","0","1","0","2","1","0","0","5","0.00"
"179","Trevor Moore","L.A","C","1","15.416666666667","1","1","1","0","2","100.00","3","33.33","0.33","4","4","3","2","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"185","Mario Ferraro","S.J","D","1","15.616666666667","1","1","0","1","2","66.67","3","33.33","0.36","3","3","1","1","0","1","0","0","0","0","0","0","0","1","2","2","3","0","0","-"
