"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2","Evgeni Malkin","PIT","C","1","15.916666666667","0","1","1","0","1","100.00","4","0.00","0.5","6","6","6","2","0","0","0","0","0","0","0","0","0","2","0","0","1","7","10","41.18"
"10","Tyler Ennis","OTT","C","1","10.883333333333","1","0","0","0","1","100.00","4","25.00","0.31","5","5","3","2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","-"
"18","Bryan Rust","PIT","R","1","14.733333333333","0","1","0","1","1","100.00","3","0.00","0.27","4","4","3","2","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","-"
"25","Alex Galchenyuk","PIT","C","1","11.383333333333","0","1","1","0","1","100.00","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","-"
"27","Jacob Trouba","NYR","D","1","18.066666666667","1","0","0","0","1","100.00","5","20.00","0.1","8","6","3","0","1","1","0","0","0","0","0","0","0","0","5","0","1","0","0","-"
"28","Chris Tierney","OTT","C","1","14.666666666667","0","1","0","1","1","100.00","3","0.00","0.18","3","3","3","1","0","1","0","0","0","0","0","0","1","2","0","1","0","7","5","58.33"
"36","Jake Guentzel","PIT","C","1","16.333333333333","1","0","0","0","1","100.00","3","33.33","0.12","3","3","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"37","Anthony Duclair","OTT","L","1","15.016666666667","0","1","0","1","1","100.00","0","-","0.03","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"42","Jared McCann","PIT","C","1","12.95","1","0","0","0","1","100.00","4","25.00","0.15","5","5","2","0","0","1","2","1","1","0","0","0","0","0","0","0","0","6","8","42.86"
"45","Sam Lafferty","PIT","C","1","9.6","0","1","0","1","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","3","25.00"
"46","Colin White","OTT","C","1","13.016666666667","0","1","1","0","1","100.00","1","0.00","0.3","4","3","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","3","25.00"
"48","Thomas Chabot","OTT","D","1","22.65","1","0","0","0","1","50.00","3","33.33","0.08","4","3","0","0","0","0","2","1","1","0","0","0","0","0","1","1","0","0","0","-"
"50","John Marino","PIT","D","1","17.016666666667","1","0","0","0","1","100.00","5","20.00","0.11","6","5","1","0","1","2","0","0","0","0","0","1","0","2","0","5","0","0","0","-"
"53","Dominik Simon","PIT","C","1","10.883333333333","0","1","1","0","1","100.00","2","0.00","0.06","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","3","50.00"
"55","Brandon Tanev","PIT","L","1","12.083333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","1","0","1","0.00"
"58","Ryan Lindgren","NYR","D","1","14.783333333333","0","1","1","0","1","100.00","2","0.00","0.02","3","2","0","0","0","0","2","1","1","0","0","0","0","0","3","2","0","0","0","-"
"61","Tim Gettinger","NYR","L","1","9.15","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.00"
"64","Zach Aston-Reese","PIT","C","1","10.033333333333","0","1","1","0","1","100.00","0","-","0.07","3","2","2","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","-"
"69","Brady Tkachuk","OTT","L","1","14.316666666667","0","1","1","0","1","100.00","8","0.00","0.81","8","8","6","4","1","2","0","0","0","0","0","0","3","2","2","0","0","1","0","100.00"
"70","Dominik Kahun","PIT","C","1","12.066666666667","1","0","0","0","1","100.00","3","33.33","0.12","4","3","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","2","50.00"
"1","Ron Hainsey","OTT","D","1","22.9","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","2","0","0","0","-"
"3","Travis Zajac","N.J","C","1","13.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","11","4","73.33"
"4","Jack Johnson","PIT","D","1","15.033333333333","0","0","0","0","0","0.00","0","-","0.01","1","1","0","0","0","1","0","0","0","0","0","0","0","1","3","2","3","0","0","-"
"5","Patric Hornqvist","PIT","R","1","10.183333333333","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","0","4","0","2","0","0","-"
