"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"77","Anthony Mantha","DET","R","1","10.966666666667","3","0","0","0","3","100.00","4","75.00","0.54","4","4","3","2","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","100.00"
"81","Dylan Larkin","DET","C","1","11.633333333333","0","2","1","1","2","66.67","2","0.00","0.08","4","3","2","0","0","1","0","0","0","0","0","0","0","2","0","0","0","6","6","50.00"
"90","Roope Hintz","DAL","L","1","12.066666666667","2","0","0","0","2","100.00","2","100.00","0.41","4","4","2","2","0","0","0","0","0","0","0","0","1","1","1","1","0","3","5","37.50"
"101","Filip Hronek","DET","D","1","14.066666666667","0","2","1","1","2","100.00","1","0.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","-"
"7","Blake Wheeler","WPG","R","1","15.516666666667","0","1","1","0","1","100.00","2","0.00","0.04","3","2","1","0","0","0","0","0","0","0","0","0","0","1","3","1","0","2","1","66.67"
"10","Andrej Sekera","DAL","D","1","14.5","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","-"
"14","Leo Komarov","NYI","C","1","13.9","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.00"
"16","Jordan Staal","CAR","C","1","14.716666666667","0","1","1","0","1","100.00","2","0.00","0.12","2","2","2","1","0","0","0","0","0","0","0","1","3","1","2","1","0","7","8","46.67"
"17","Derick Brassard","NYI","C","1","13.4","0","1","1","0","1","100.00","2","0.00","0.15","3","2","2","1","0","3","2","1","1","0","0","0","0","0","1","0","0","6","6","50.00"
"25","Steven Stamkos","T.B","C","1","16.633333333333","1","0","0","0","1","100.00","3","33.33","0.16","4","3","3","1","0","1","2","1","1","0","0","1","0","0","2","0","2","10","9","52.63"
"26","Josh Bailey","NYI","C","1","12.483333333333","0","1","1","0","1","100.00","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","100.00"
