"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"11","Ryan Getzlaf","ANA","C","1","16.283333333333","0","2","0","2","2","100.00","1","0.00","0.25","5","4","3","2","0","0","0","0","0","0","0","1","0","0","1","1","1","8","2","80.00"
"54","Michael Del Zotto","ANA","D","1","17.366666666667","1","1","1","0","2","100.00","3","33.33","0.24","5","4","3","1","1","1","0","0","0","0","0","1","0","1","1","2","3","0","0","-"
"70","Chris Kreider","NYR","L","1","14.083333333333","1","1","0","1","2","100.00","1","100.00","0.1","3","2","1","1","0","0","0","0","0","0","0","0","1","1","1","0","1","1","2","33.33"
"72","Reilly Smith","VGK","R","1","14.6","0","2","2","0","2","100.00","4","0.00","1.02","6","5","3","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","-"
"88","Tyler Pitlick","PHI","C","1","8.5333333333333","1","1","1","0","2","100.00","2","50.00","0.23","2","2","2","2","0","0","0","0","0","0","0","0","0","0","2","4","1","1","0","100.00"
"111","Nikita Kucherov","T.B","R","1","16.283333333333","1","1","0","1","2","100.00","1","100.00","0.07","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"112","Ryan Nugent-Hopkins","EDM","C","1","17.433333333333","0","2","1","1","2","66.67","5","0.00","0.3","9","6","4","1","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-"
"115","Mika Zibanejad","NYR","C","1","17.716666666667","0","2","1","1","2","100.00","2","0.00","0.28","7","4","3","1","0","0","0","0","0","0","0","0","0","1","0","1","1","8","9","47.06"
"120","Rickard Rakell","ANA","L","1","16.1","1","1","1","0","2","100.00","2","50.00","0.37","5","5","3","1","0","0","0","0","0","0","0","0","1","0","3","2","1","0","1","0.00"
"121","Jonathan Marchessault","VGK","C","1","15.066666666667","1","1","0","1","2","100.00","4","25.00","0.17","4","4","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","66.67"
"167","Leon Draisaitl","EDM","C","1","18.233333333333","2","0","0","0","2","66.67","5","40.00","0.3","6","6","4","1","0","0","0","0","0","0","0","0","2","1","1","0","0","14","11","56.00"
"171","Jakub Vrana","WSH","L","1","10.866666666667","0","2","1","1","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"176","Robby Fabbri","DET","C","1","14.766666666667","1","1","0","1","2","100.00","2","50.00","0.17","6","4","3","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","-"
