"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"78","Matt Duchene","NSH","C","1","15.833333333333","0","3","0","3","3","100.00","0","-","0.1","2","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","7","10","41.18"
"202","Nikolaj Ehlers","WPG","L","1","14.6","0","3","3","0","3","100.00","6","0.00","0.46","7","7","6","1","1","1","0","0","0","0","0","1","1","0","0","3","0","0","0","-"
"17","Blake Wheeler","WPG","R","1","16.716666666667","2","0","0","0","2","66.67","6","33.33","0.87","12","9","7","4","0","2","0","0","0","0","0","0","0","0","3","1","1","0","1","0.00"
"81","Ryan Ellis","NSH","D","1","18.216666666667","1","1","1","0","2","50.00","3","33.33","0.11","6","5","1","0","0","1","0","0","0","0","0","0","2","0","0","1","3","0","0","-"
"127","Nikita Kucherov","T.B","R","1","15.466666666667","1","1","0","1","2","100.00","1","100.00","0.03","2","1","2","1","1","1","0","0","0","0","0","0","1","2","0","2","0","0","0","-"
"131","Mika Zibanejad","NYR","C","1","15.616666666667","1","1","1","0","2","66.67","5","20.00","0.35","7","6","5","2","0","0","0","0","0","0","0","1","1","2","0","3","2","8","9","47.06"
"152","Jacob Trouba","NYR","D","1","17.683333333333","1","1","1","0","2","66.67","3","33.33","0.13","5","4","2","0","0","0","0","0","0","0","0","0","2","1","4","0","1","0","0","-"
"153","Filip Forsberg","NSH","L","1","15.233333333333","1","1","1","0","2","66.67","5","20.00","1.2","6","5","4","3","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","-"
"269","Mikhail Sergachev","T.B","D","1","14.433333333333","0","2","2","0","2","100.00","0","-","0","1","0","0","0","0","0","4","2","2","0","0","0","1","0","1","1","1","0","0","-"
"5","Ryan Suter","MIN","D","1","19.866666666667","0","1","0","1","1","100.00","1","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","-"
