"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"104","Leon Draisaitl","EDM","C","1","21.55","1","2","2","0","3","100.00","5","20.00","0.5","7","6","5","2","1","0","0","0","0","0","0","0","0","1","0","0","0","7","10","41.18"
"32","John Carlson","WSH","D","1","21.266666666667","0","2","2","0","2","100.00","0","-","0.11","3","1","2","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","-"
"41","Zack Kassian","EDM","R","1","16.15","1","1","1","0","2","66.67","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","-"
"44","Tyson Barrie","TOR","D","1","16.016666666667","0","2","2","0","2","100.00","5","0.00","0.13","7","5","2","0","0","1","2","1","1","0","0","0","0","0","0","2","0","0","0","-"
"86","Matthew Benning","EDM","D","1","11.783333333333","0","2","0","2","2","66.67","0","-","0","1","0","0","0","0","0","2","1","1","0","0","0","1","1","1","2","1","0","0","-"
"141","Ilya Mikheyev","TOR","R","1","12.75","1","1","1","0","2","100.00","1","100.00","0.11","3","2","2","1","0","0","0","0","0","0","0","0","2","1","1","0","1","0","0","-"
"6","Brent Burns","S.J","D","1","17.883333333333","0","1","0","1","1","100.00","2","0.00","0.07","3","2","0","0","0","0","2","1","1","0","0","0","0","0","2","1","1","0","0","-"
"8","Alex Ovechkin","WSH","L","1","18.55","1","0","0","0","1","100.00","5","20.00","0.33","8","6","4","1","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"9","Alexander Edler","VAN","D","1","18.35","1","0","0","0","1","100.00","5","20.00","0.1","10","8","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","-"
"11","Bobby Ryan","OTT","R","1","12.65","1","0","0","0","1","100.00","3","33.33","0.37","7","6","1","1","0","0","0","0","0","0","0","0","0","1","4","0","0","1","0","100.00"
"12","T.J. Oshie","WSH","R","1","16.066666666667","0","1","0","1","1","100.00","3","0.00","0.12","4","3","2","0","0","0","0","0","0","0","0","0","0","1","3","1","0","1","1","50.00"
"19","Logan Couture","S.J","C","1","12.216666666667","0","1","1","0","1","100.00","0","-","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","2","6","25.00"
"21","David Perron","STL","L","1","18.466666666667","0","1","1","0","1","100.00","2","0.00","0.08","3","2","2","0","0","0","2","1","1","0","0","0","0","0","1","1","0","1","0","100.00"
"23","Max Pacioretty","VGK","L","1","16.516666666667","0","1","1","0","1","100.00","4","0.00","0.31","7","6","3","1","0","0","0","0","0","0","0","0","1","1","1","4","1","1","0","100.00"
"26","Lars Eller","WSH","C","1","14.983333333333","0","1","0","1","1","100.00","4","0.00","0.2","5","5","3","1","0","0","0","0","0","0","0","0","0","0","0","2","1","5","8","38.46"
"30","Tyler Myers","VAN","D","1","17.183333333333","0","1","1","0","1","100.00","0","-","0.06","6","2","3","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","-"
"33","Mark Borowiecki","OTT","D","1","12.5","0","1","0","1","1","50.00","0","-","0","2","0","1","0","0","0","0","0","0","0","0","2","1","0","1","1","0","0","0","-"
"37","Ryan O'Reilly","STL","C","1","17.033333333333","0","1","0","1","1","100.00","2","0.00","0.22","2","2","2","2","0","0","0","0","0","0","0","0","1","2","0","1","0","11","4","73.33"
"43","Reilly Smith","VGK","R","1","10.266666666667","1","0","0","0","1","100.00","3","33.33","0.3","4","3","3","2","0","1","0","0","0","0","0","0","1","1","2","0","0","0","0","-"
"58","Marcus Sorensen","S.J","L","1","9.5833333333333","1","0","0","0","1","100.00","1","100.00","0.03","1","1","0","0","0","0","2","1","1","0","0","0","0","0","3","0","0","0","0","-"
"61","Mark Stone","VGK","R","1","12.5","0","1","0","1","1","100.00","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","-"
"66","Jean-Gabriel Pageau","OTT","C","1","9.6","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","2","75.00"
"68","William Karlsson","VGK","C","1","12.316666666667","0","1","1","0","1","100.00","5","0.00","1.04","6","6","6","6","0","1","0","0","0","0","0","0","1","1","0","2","1","1","0","100.00"
"71","J.T. Miller","VAN","C","1","15.183333333333","0","1","0","1","1","50.00","0","-","0.13","2","2","1","1","0","0","2","1","1","0","0","0","0","0","1","2","0","2","0","100.00"
"75","Morgan Rielly","TOR","D","1","18","0","1","0","1","1","100.00","4","0.00","0.04","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","-"
"76","Tanner Pearson","VAN","L","1","12.466666666667","1","0","0","0","1","100.00","10","10.00","0.57","11","11","5","3","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","-"
"85","Chris Tierney","OTT","C","1","12.05","0","1","1","0","1","100.00","1","0.00","0.1","2","2","1","0","0","1","0","0","0","0","0","0","0","0","3","0","2","7","5","58.33"
"87","Connor Brown","OTT","R","1","12.316666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","1","1","50.00"
"89","Scott Sabourin","OTT","R","1","8.45","1","0","0","0","1","100.00","3","33.33","0.27","5","4","3","2","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","-"
