"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"91","Colin Wilson","COL","C","1","8.9166666666667","0","3","0","3","3","100.00","1","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","-"
"355","Tyson Jost","COL","C","1","10.083333333333","3","0","0","0","3","100.00","3","100.00","0.19","3","3","3","0","0","0","0","0","0","0","0","1","0","0","2","2","0","3","5","37.50"
"13","Jeff Carter","L.A","C","1","9.3833333333333","1","1","0","1","2","100.00","3","33.33","0.23","5","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","77.78"
"16","Corey Perry","DAL","R","1","11.816666666667","1","1","0","1","2","100.00","1","100.00","0.07","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"64","Kevin Shattenkirk","T.B","D","1","19.983333333333","0","2","1","1","2","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"112","Marcus Johansson","BUF","L","1","13.216666666667","1","1","0","1","2","100.00","3","33.33","0.19","4","3","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","3","2","60.00"
"150","Brock Nelson","NYI","C","1","19.683333333333","1","1","0","1","2","100.00","3","33.33","0.31","4","4","3","1","0","0","0","0","0","0","0","0","0","0","2","2","1","8","8","50.00"
"204","Morgan Rielly","TOR","D","1","23.216666666667","2","0","0","0","2","100.00","5","40.00","0.27","8","7","3","2","0","0","0","0","0","0","0","0","1","0","0","2","4","0","0","-"
"254","J.T. Compher","COL","L","1","10.733333333333","0","2","2","0","2","66.67","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","4","3","57.14"
"324","Anthony Beauvillier","NYI","L","1","21","0","2","1","1","2","100.00","2","0.00","0.07","3","2","2","1","0","2","0","0","0","0","0","0","0","0","1","1","3","0","0","-"
"329","Mitchell Marner","TOR","C","1","17.55","0","2","2","0","2","100.00","3","0.00","0.16","4","4","2","1","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","-"
"374","Henri Jokiharju","BUF","D","1","13.533333333333","0","2","2","0","2","100.00","2","0.00","0.03","3","2","1","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","-"
"15","Brent Burns","S.J","D","1","20.616666666667","0","1","1","0","1","100.00","4","0.00","0.09","4","4","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","-"
"17","Patrice Bergeron","BOS","C","1","16.816666666667","0","1","0","1","1","100.00","5","0.00","0.64","8","6","5","4","1","1","0","0","0","0","0","0","0","2","1","0","0","9","9","50.00"
"18","Shea Weber","MTL","D","1","13.733333333333","1","0","0","0","1","50.00","1","100.00","1.33","2","2","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0","-"
"20","Brad Richardson","ARI","R","1","12.45","0","1","1","0","1","50.00","2","0.00","0.16","3","3","2","1","0","1","0","0","0","0","0","0","1","0","2","0","1","9","3","75.00"
"21","Nate Thompson","MTL","C","1","10.783333333333","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","4","8","33.33"
"27","Alex Goligoski","ARI","D","1","16.533333333333","0","1","0","1","1","100.00","2","0.00","0.93","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","-"
"45","Brad Marchand","BOS","C","1","17.733333333333","0","1","1","0","1","100.00","2","0.00","0.06","4","3","2","0","0","0","0","0","0","0","0","0","1","1","1","1","0","2","0","100.00"
"48","Kyle Okposo","BUF","R","1","7.4666666666667","0","1","1","0","1","100.00","1","0.00","0.07","2","2","1","0","0","0","2","1","1","0","0","0","0","0","2","0","0","1","0","100.00"
"54","Claude Giroux","PHI","R","1","17.9","0","1","0","1","1","100.00","6","0.00","0.19","8","6","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","12","3","80.00"
"59","Alex Killorn","T.B","C","1","15.15","0","1","0","1","1","50.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","50.00"
"60","Jamie Benn","DAL","L","1","12.8","0","1","1","0","1","50.00","2","0.00","0.1","5","5","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","6","33.33"
"62","Ian Cole","COL","D","1","18.3","0","1","0","1","1","33.33","0","-","0.02","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","-"
"73","Colton Sceviour","FLA","C","1","10.883333333333","0","1","1","0","1","100.00","1","0.00","0.21","2","2","2","2","0","1","0","0","0","0","0","0","0","1","1","3","0","0","2","0.00"
"74","David Perron","STL","L","1","13.3","1","0","0","0","1","100.00","3","33.33","0.25","5","3","3","1","0","1","2","1","1","0","0","0","0","1","0","0","0","0","0","-"
"79","Ryan McDonagh","T.B","D","1","18.433333333333","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"82","Jake Muzzin","TOR","D","1","24.05","0","1","1","0","1","100.00","2","0.00","0.13","3","3","1","0","0","1","0","0","0","0","0","0","1","2","4","5","0","0","0","-"
"90","Alex Pietrangelo","STL","D","1","17.383333333333","0","1","1","0","1","100.00","4","0.00","0.16","6","5","3","0","0","1","2","1","1","0","0","0","0","0","0","2","1","0","0","-"
"96","Roman Josi","NSH","D","1","21.383333333333","1","0","0","0","1","100.00","3","33.33","0.26","12","7","4","1","0","2","0","0","0","0","0","0","0","0","0","1","3","0","0","-"
"99","Derek Stepan","ARI","C","1","12.933333333333","0","1","0","1","1","100.00","1","0.00","0.43","3","2","2","2","0","1","0","0","0","0","0","0","1","1","0","0","0","6","7","46.15"
"100","Marco Scandella","BUF","D","1","14.166666666667","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","-"
"116","Victor Hedman","T.B","D","1","20.383333333333","1","0","0","0","1","100.00","2","50.00","0.16","4","3","2","1","0","0","5","1","0","1","0","0","0","0","1","1","0","0","0","-"
"117","Matt Duchene","NSH","C","1","15.6","0","1","0","1","1","100.00","4","0.00","0.25","4","4","4","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","2","50.00"
"120","Oliver Ekman-Larsson","ARI","D","1","15.95","1","0","0","0","1","50.00","1","100.00","0.27","4","1","2","1","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","-"
"121","Nazem Kadri","COL","C","1","15.366666666667","1","0","0","0","1","100.00","1","100.00","0.08","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","2","0","5","8","38.46"
"122","Ryan Ellis","NSH","D","1","20.283333333333","0","1","1","0","1","100.00","3","0.00","0.06","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"123","Nick Leddy","NYI","D","1","20.183333333333","0","1","1","0","1","50.00","3","0.00","0.14","6","4","1","1","0","1","0","0","0","0","0","0","0","0","2","1","3","0","0","-"
"143","Tyler Toffoli","L.A","C","1","8.4166666666667","1","0","0","0","1","50.00","3","33.33","0.17","3","3","3","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","-"
"144","Johan Larsson","BUF","L","1","10.083333333333","0","1","0","1","1","100.00","2","0.00","0.23","2","2","1","1","0","0","2","1","1","0","0","0","0","1","2","3","3","1","6","14.29"
"146","Charlie Coyle","BOS","C","1","18.5","0","1","1","0","1","100.00","1","0.00","0.06","2","1","2","2","1","0","0","0","0","0","0","0","1","0","3","2","0","4","6","40.00"
"149","Justin Faulk","STL","D","1","20.6","0","1","1","0","1","100.00","1","0.00","0.01","3","1","1","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","-"
"152","Vladimir Tarasenko","STL","R","1","15.083333333333","0","1","0","1","1","100.00","1","0.00","0.18","5","4","4","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","-"
"154","Jaden Schwartz","STL","C","1","14.016666666667","1","0","0","0","1","100.00","2","50.00","0.14","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","-"
"155","Chris Wagner","BOS","R","1","15.55","0","1","0","1","1","100.00","2","0.00","0.3","5","3","3","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","2","0.00"
"156","Jeff Skinner","BUF","C","1","14.016666666667","1","0","0","0","1","50.00","5","20.00","0.73","6","6","3","3","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","-"
"159","Brett Connolly","FLA","R","1","17.866666666667","1","0","0","0","1","100.00","2","50.00","0.13","2","2","1","1","0","0","4","2","2","0","0","0","0","0","0","3","0","1","0","100.00"
"161","Tyler Seguin","DAL","C","1","16.516666666667","0","1","1","0","1","100.00","0","-","0.08","3","2","2","1","1","0","2","1","1","0","0","1","0","0","2","0","0","3","4","42.86"
"166","Marcus Sorensen","S.J","L","1","10.916666666667","1","0","0","0","1","100.00","1","100.00","0.17","2","2","1","1","0","1","0","0","0","0","0","1","0","1","0","3","0","0","0","-"
"168","Brendan Gallagher","MTL","R","1","11.85","1","0","0","0","1","100.00","1","100.00","0.12","3","3","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"179","Nick Cousins","MTL","C","1","10.35","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"185","Boone Jenner","CBJ","C","1","13.4","1","0","0","0","1","100.00","2","50.00","0.32","3","2","2","2","0","0","0","0","0","0","0","0","0","0","3","3","1","13","3","81.25"
"191","Gabriel Landeskog","COL","L","1","16.516666666667","1","0","0","0","1","50.00","2","50.00","0.35","6","5","2","1","1","0","2","1","1","0","0","0","0","1","1","1","0","2","2","50.00"
"193","Sean Couturier","PHI","C","1","15.533333333333","1","0","0","0","1","100.00","1","100.00","0.05","2","1","0","0","0","1","0","0","0","0","0","0","1","0","1","2","1","4","2","66.67"
"196","Phillip Danault","MTL","L","1","13.7","0","1","1","0","1","100.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","53.85"
"203","Yanni Gourde","T.B","C","1","13.1","1","0","0","0","1","100.00","5","20.00","0.28","5","5","3","3","0","0","0","0","0","0","0","0","1","2","0","2","1","2","1","66.67"
"209","Zemgus Girgensons","BUF","C","1","8.5","1","0","0","0","1","100.00","2","50.00","0.14","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"214","Colton Parayko","STL","D","1","17.716666666667","0","1","0","1","1","50.00","3","0.00","0.04","4","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
