"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"75","Nick Leddy","NYI","D","1","18.383333333333","0","3","3","0","3","100.00","1","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"181","Oliver Bjorkstrand","CBJ","R","1","18.766666666667","0","3","2","1","3","100.00","3","0.00","0.24","4","4","3","1","1","1","0","0","0","0","0","1","1","0","1","1","0","0","0","-"
"220","Robby Fabbri","DET","C","1","15.533333333333","3","0","0","0","3","100.00","4","75.00","0.58","5","5","4","3","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","50.00"
"246","Mikko Rantanen","COL","R","1","12.883333333333","2","1","1","0","3","100.00","4","50.00","0.25","4","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"250","Travis Konecny","PHI","R","1","11.1","0","3","1","2","3","100.00","3","0.00","0.37","5","3","4","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"33","Claude Giroux","PHI","C","1","10.95","1","1","1","0","2","66.67","3","33.33","0.21","4","3","2","2","0","1","0","0","0","0","0","0","0","1","0","1","0","8","7","53.33"
"69","Victor Hedman","T.B","D","1","19.533333333333","1","1","1","0","2","100.00","3","33.33","0.95","4","3","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","-"
"76","Tyson Barrie","EDM","D","1","22.7","0","2","0","2","2","200.00","2","0.00","0.03","3","2","0","0","0","0","0","0","0","0","0","0","1","0","2","2","1","0","0","-"
"90","Calle Jarnkrok","NSH","C","1","14.083333333333","2","0","0","0","2","100.00","5","40.00","0.8","6","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.00"
"128","Gabriel Landeskog","COL","L","1","12.733333333333","0","2","1","1","2","66.67","2","0.00","0.09","2","2","2","0","0","0","2","1","1","0","0","0","2","0","1","0","0","6","6","50.00"
"191","Nathan MacKinnon","COL","C","1","13","1","1","0","1","2","66.67","2","50.00","0.18","4","4","3","0","0","0","2","1","1","0","0","0","0","0","0","0","0","2","4","33.33"
"193","Seth Jones","CBJ","D","1","22.166666666667","2","0","0","0","2","66.67","6","33.33","0.4","7","6","3","3","0","0","0","0","0","0","0","0","3","0","4","1","2","0","0","-"
"212","Michael Dal Colle","NYI","L","1","11.666666666667","1","1","0","1","2","100.00","1","100.00","0.14","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"237","Oskar Lindblom","PHI","L","1","11.65","2","0","0","0","2","66.67","3","66.67","0.42","4","4","3","2","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","-"
"242","Connor McDavid","EDM","C","1","21.333333333333","2","0","0","0","2","100.00","3","66.67","0.23","5","4","3","0","0","0","0","0","0","0","0","1","0","0","0","0","2","11","9","55.00"
"275","Conor Garland","ARI","R","1","14.833333333333","1","1","1","0","2","100.00","3","33.33","0.27","5","4","3","2","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","100.00"
