"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"121","Tomas Tatar","MTL","L","1","13.733333333333","0","3","3","0","3","100.00","4","0.00","0.11","5","4","3","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"372","Clayton Keller","ARI","R","1","15.516666666667","2","1","1","0","3","100.00","4","50.00","0.73","8","8","7","2","0","1","0","0","0","0","0","1","0","2","1","3","1","0","0","-"
"16","Dustin Brown","L.A","R","1","19","1","1","0","1","2","200.00","5","20.00","0.58","7","7","2","0","0","2","0","0","0","0","0","0","0","0","6","1","1","1","0","100.00"
"51","Brad Marchand","BOS","L","1","11.766666666667","1","1","1","0","2","66.67","1","100.00","0.05","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"52","Erik Johnson","COL","D","1","14.683333333333","1","1","1","0","2","100.00","3","33.33","0.78","3","3","1","0","1","0","2","1","1","0","0","0","0","1","3","0","0","0","0","-"
"63","Jonathan Toews","CHI","C","1","14.883333333333","1","1","0","1","2","100.00","3","33.33","0.21","4","3","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","14","10","58.33"
"94","Roman Josi","NSH","D","1","20.183333333333","0","2","0","2","2","100.00","3","0.00","0.12","9","7","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"104","Mike Hoffman","FLA","L","1","13.883333333333","1","1","1","0","2","100.00","3","33.33","0.26","5","4","3","1","1","0","0","0","0","0","0","1","0","2","0","1","0","0","0","-"
"114","Evander Kane","S.J","L","1","14.216666666667","1","1","0","1","2","100.00","3","33.33","0.23","4","3","2","2","0","0","4","1","1","0","0","0","0","1","3","3","0","0","1","0.00"
"117","Ryan Ellis","NSH","D","1","17","0","2","2","0","2","100.00","0","-","0.02","1","1","0","0","0","0","2","1","1","0","0","0","1","1","0","0","3","0","0","-"
"122","Tyson Barrie","TOR","D","1","20.05","0","2","1","1","2","100.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","-"
"158","Marcus Sorensen","S.J","L","1","13.366666666667","0","2","2","0","2","100.00","3","0.00","0.27","4","4","4","1","0","1","0","0","0","0","0","0","0","0","2","3","0","0","0","-"
"160","Brendan Gallagher","MTL","R","1","11.833333333333","1","1","0","1","2","100.00","4","25.00","0.14","5","4","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"162","John Klingberg","DAL","D","1","21.7","1","1","1","0","2","100.00","3","33.33","0.11","3","3","1","0","0","0","0","0","0","0","0","0","1","1","0","3","2","0","0","-"
"182","Joel Edmundson","CAR","D","1","18.816666666667","1","1","1","0","2","100.00","2","50.00","0.01","3","2","1","0","0","0","0","0","0","0","0","1","0","1","0","1","2","0","0","-"
"197","Phillip Danault","MTL","C","1","15.1","1","1","0","1","2","100.00","1","100.00","0.11","3","3","1","1","0","0","2","1","1","0","0","0","0","0","0","2","1","8","7","53.33"
"283","Jordan Oesterle","ARI","D","1","17.1","1","1","0","1","2","100.00","2","50.00","0.24","5","4","3","2","0","0","0","0","0","0","0","0","2","0","4","2","1","0","0","-"
"331","Travis Dermott","TOR","D","1","20.35","0","2","1","1","2","100.00","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","2","2","0","0","-"
"332","Timo Meier","S.J","R","1","12.6","1","1","1","0","2","100.00","2","50.00","0.17","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"370","Charlie McAvoy","BOS","D","1","16.716666666667","0","2","0","2","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","2","0","0","-"
"392","Mario Ferraro","S.J","D","1","18.633333333333","0","2","1","1","2","50.00","2","0.00","0.08","7","4","0","0","0","0","4","2","2","0","0","0","1","0","1","1","2","0","0","-"
"2","Joe Thornton","S.J","C","1","12.683333333333","1","0","0","0","1","100.00","3","33.33","0.43","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","2","2","6","7","46.15"
"5","Justin Williams","CAR","R","1","9.95","1","0","0","0","1","50.00","2","50.00","0.1","2","2","1","0","0","0","2","1","1","0","0","1","1","0","1","0","0","0","0","-"
"10","Frans Nielsen","DET","C","1","7.7333333333333","1","0","0","0","1","100.00","1","100.00","0.14","1","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","2","1","3","25.00"
"15","Braydon Coburn","T.B","D","1","12.533333333333","0","1","0","1","1","100.00","0","-","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-"
"18","Corey Perry","DAL","R","1","13.883333333333","0","1","0","1","1","50.00","1","0.00","0.3","4","2","2","1","0","0","0","0","0","0","0","0","1","3","3","1","0","0","0","-"
"20","Patrice Bergeron","BOS","C","1","11.783333333333","0","1","1","0","1","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","7","5","58.33"
"26","Blake Wheeler","WPG","R","1","18.616666666667","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","0","0","-"
"31","Alex Goligoski","ARI","D","1","18.9","0","1","1","0","1","33.33","0","-","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"34","Alexander Edler","VAN","D","1","17.35","0","1","0","1","1","100.00","1","0.00","0.02","4","1","1","0","0","0","2","1","1","0","0","0","0","1","1","0","1","0","0","-"
"39","Anze Kopitar","L.A","C","1","19.383333333333","0","1","1","0","1","100.00","4","0.00","0.36","6","5","3","0","1","0","0","0","0","0","0","0","1","0","1","1","0","9","5","64.29"
"41","Marc-Edouard Vlasic","S.J","D","1","17.633333333333","0","1","1","0","1","50.00","3","0.00","0.07","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"58","Jeff Petry","MTL","D","1","20.916666666667","1","0","0","0","1","33.33","1","100.00","0.09","2","1","2","1","0","0","0","0","0","0","0","0","5","1","4","3","3","0","0","-"
"59","Jordan Staal","CAR","C","1","12.433333333333","0","1","1","0","1","100.00","1","0.00","0.08","1","1","1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","10","6","62.50"
"61","Phil Kessel","ARI","R","1","13.9","1","0","0","0","1","100.00","1","100.00","0.33","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"62","Artem Anisimov","OTT","C","1","13.716666666667","1","0","0","0","1","100.00","8","12.50","1.28","11","9","10","8","0","4","0","0","0","0","0","1","0","2","0","1","0","0","3","0.00"
"64","Alex Killorn","T.B","L","1","16.316666666667","1","0","0","0","1","100.00","2","50.00","0.2","3","3","2","2","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","-"
