"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"36","Derek Grant","PHI","C","1","10.25","0","2","1","1","2","100.00","0","-","0.03","2","1","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","5","37.50"
"41","Oliver Ekman-Larsson","ARI","D","1","18.633333333333","1","1","1","0","2","66.67","1","100.00","0.45","3","3","1","1","1","1","0","0","0","0","0","0","1","0","4","4","0","0","0","-"
"57","Kevin Hayes","PHI","C","1","10.833333333333","1","1","1","0","2","100.00","5","20.00","0.61","8","7","5","5","0","0","0","0","0","0","0","1","2","0","0","0","0","8","3","72.73"
"70","Rickard Rakell","ANA","L","1","17.416666666667","1","1","0","1","2","100.00","5","20.00","0.16","6","5","2","1","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"2","Ryan Getzlaf","ANA","C","1","15","0","1","1","0","1","50.00","1","0.00","0.07","2","1","1","0","0","0","0","0","0","0","0","1","0","0","2","0","3","9","12","42.86"
"6","Mark Giordano","CGY","D","1","22.45","0","1","1","0","1","100.00","6","0.00","0.15","12","7","1","0","0","1","0","0","0","0","0","0","1","0","0","3","0","0","0","-"
"8","Carl Soderberg","ARI","C","1","15.05","0","1","1","0","1","50.00","5","0.00","0.33","6","6","6","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","-"
"13","Niklas Hjalmarsson","ARI","D","1","18.133333333333","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"14","Nick Foligno","CBJ","L","1","18.733333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","-"
"25","Mikael Backlund","CGY","C","1","18.75","0","1","0","1","1","100.00","3","0.00","0.15","4","3","3","1","0","0","0","0","0","0","0","0","0","1","2","0","0","7","4","63.64"
"26","Jakub Voracek","PHI","R","1","12.1","0","1","1","0","1","100.00","2","0.00","0.13","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"27","Carl Hagelin","WSH","L","1","8.4","0","1","0","1","1","100.00","1","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"28","Lars Eller","WSH","C","1","10.766666666667","1","0","0","0","1","100.00","2","50.00","0.22","3","3","3","1","0","0","0","0","0","0","0","0","0","1","0","2","0","4","3","57.14"
"32","Derek Stepan","ARI","C","1","12.583333333333","0","1","0","1","1","50.00","1","0.00","0.01","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","7","41.67"
"34","TJ Brodie","CGY","D","1","20.333333333333","1","0","0","0","1","100.00","3","33.33","0.25","5","3","3","1","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","-"
"35","Gustav Nyquist","CBJ","C","1","18.966666666667","1","0","0","0","1","100.00","2","50.00","0.22","3","3","3","2","1","0","0","0","0","0","0","0","1","0","0","1","2","0","0","-"
"40","Jakob Silfverberg","ANA","R","1","16.6","0","1","1","0","1","100.00","3","0.00","0.28","3","3","2","1","0","0","0","0","0","0","0","0","0","1","0","2","1","0","1","0.00"
"43","Richard Panik","WSH","R","1","10.533333333333","0","1","1","0","1","100.00","2","0.00","0.05","2","2","0","0","0","0","0","0","0","0","0","0","3","1","4","0","0","1","0","100.00"
"47","Nic Dowd","WSH","C","1","8.4333333333333","0","1","0","1","1","100.00","0","-","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","5","3","62.50"
"49","Andrew Agozzino","ANA","L","1","9.3833333333333","1","0","0","0","1","100.00","1","100.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","2","33.33"
"51","Matt Irwin","ANA","D","1","24.3","0","1","0","1","1","50.00","1","0.00","0.05","4","3","0","0","0","0","0","0","0","0","0","0","0","0","4","1","5","0","0","-"
"55","Tyler Pitlick","PHI","C","1","9.7666666666667","1","0","0","0","1","100.00","1","100.00","0.14","2","2","2","1","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","-"
"61","Johnny Gaudreau","CGY","L","1","21.283333333333","0","1","0","1","1","50.00","3","0.00","0.18","4","3","2","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"65","Scott Harrington","CBJ","D","1","14.2","0","1","0","1","1","100.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","-"
"66","Gabriel Landeskog","COL","L","1","20.25","0","1","0","1","1","100.00","5","0.00","0.39","8","7","6","2","0","2","2","1","1","0","0","0","1","0","1","3","0","8","1","88.89"
"69","Vladislav Namestnikov","COL","C","1","14.366666666667","1","0","0","0","1","100.00","2","50.00","0.44","3","2","2","2","0","0","2","1","1","0","0","1","0","0","1","3","1","0","1","0.00"
"73","Tanner Pearson","VAN","L","1","15.983333333333","1","0","0","0","1","100.00","5","20.00","0.56","6","6","5","3","0","0","0","0","0","0","0","0","0","1","2","3","0","0","1","0.00"
"74","Scott Laughton","PHI","C","1","15.266666666667","1","0","0","0","1","100.00","2","50.00","0.03","2","2","0","0","0","0","4","2","2","0","0","1","1","1","3","0","2","1","2","33.33"
"76","Tom Wilson","WSH","R","1","7.8333333333333","0","1","1","0","1","100.00","0","-","0.13","2","2","2","1","0","0","2","1","1","0","0","1","0","0","2","2","0","0","0","-"
"77","Devin Shore","CBJ","C","1","9.5666666666667","1","0","0","0","1","100.00","1","100.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","3","25.00"
"79","Vinnie Hinostroza","ARI","R","1","11.983333333333","0","1","0","1","1","100.00","4","0.00","0.09","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","-"
"81","Carter Rowney","ANA","C","1","10.916666666667","0","1","1","0","1","100.00","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","-"
"82","Michael Raffl","PHI","L","1","12.233333333333","0","1","1","0","1","100.00","1","0.00","0.16","2","2","2","2","0","0","2","1","1","0","0","0","0","1","2","3","1","0","0","-"
"87","Nathan MacKinnon","COL","C","1","20.35","0","1","1","0","1","100.00","6","0.00","0.29","10","7","5","2","0","1","0","0","0","0","0","0","0","0","0","3","0","7","4","63.64"
"88","Elias Lindholm","CGY","C","1","19.133333333333","1","0","0","0","1","50.00","4","25.00","0.54","5","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","2","2","50.00"
"89","Sean Monahan","CGY","C","1","18.783333333333","0","1","1","0","1","50.00","4","0.00","0.54","5","4","4","3","0","2","2","1","1","0","0","0","0","0","0","0","0","6","9","40.00"
"95","Garnet Hathaway","WSH","R","1","8.4666666666667","1","0","0","0","1","100.00","2","50.00","0.17","2","2","2","1","0","0","0","0","0","0","0","1","0","1","2","3","0","0","0","-"
"98","Jake Virtanen","VAN","R","1","13.8","0","1","1","0","1","100.00","6","0.00","0.44","8","8","7","3","1","1","0","0","0","0","0","1","1","2","2","2","0","0","0","-"
"102","Nick Schmaltz","ARI","C","1","12.766666666667","1","0","0","0","1","100.00","4","25.00","0.55","6","5","3","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
