"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"21","Evgeni Malkin","PIT","C","1","12.9","0","3","2","1","3","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","7","9","43.75"
"118","Jason Zucker","PIT","L","1","14.133333333333","1","2","1","1","3","100.00","3","33.33","0.34","4","3","3","2","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","-"
"285","Dylan Strome","CHI","C","1","13.666666666667","2","1","0","1","3","100.00","5","40.00","0.79","8","6","7","4","0","0","0","0","0","0","0","0","0","1","0","4","0","7","6","53.85"
"9","Duncan Keith","CHI","D","1","17.666666666667","0","2","2","0","2","66.67","2","0.00","0.08","5","2","3","0","0","1","0","0","0","0","0","0","2","0","0","3","1","0","0","-"
"29","Sidney Crosby","PIT","C","1","15.066666666667","1","1","0","1","2","66.67","5","20.00","0.51","8","7","5","2","0","1","0","0","0","0","0","1","0","0","0","0","0","13","9","59.09"
"61","Patrick Kane","CHI","R","1","14.816666666667","1","1","1","0","2","66.67","4","25.00","0.53","6","5","4","4","0","2","2","1","1","0","0","1","0","1","0","0","1","0","0","-"
"63","Max Pacioretty","VGK","L","1","13.95","1","1","0","1","2","100.00","3","33.33","0.2","5","3","2","1","0","0","4","2","2","0","0","0","0","1","1","1","0","0","0","-"
"94","Brayden Schenn","STL","C","1","16.35","1","1","0","1","2","100.00","2","50.00","0.08","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"127","Jaden Schwartz","STL","L","1","16.55","1","1","1","0","2","100.00","1","100.00","0.97","2","2","2","2","1","0","0","0","0","0","0","0","1","0","1","3","1","0","0","-"
"136","Bryan Rust","PIT","R","1","9.5","2","0","0","0","2","66.67","3","66.67","0.35","4","3","2","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","-"
"139","Brendan Gallagher","MTL","R","1","13.833333333333","1","1","1","0","2","66.67","5","20.00","0.33","6","5","4","2","0","1","0","0","0","0","0","0","0","2","1","3","0","0","0","-"
"158","William Karlsson","VGK","C","1","13.05","1","1","1","0","2","100.00","2","50.00","0.24","5","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","54.55"
"170","Stefan Noesen","S.J","R","1","8.7","1","1","1","0","2","66.67","2","50.00","0.45","4","4","4","1","0","1","0","0","0","0","0","0","0","0","2","1","0","0","1","0.00"
"171","Phillip Danault","MTL","C","1","14.416666666667","0","2","0","2","2","66.67","1","0.00","0.08","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8","11","42.11"
"235","Conor Sheary","PIT","L","1","14.133333333333","1","1","1","0","2","66.67","2","50.00","0.33","3","2","3","2","0","0","2","1","1","0","0","0","0","1","1","3","1","0","0","-"
"246","Kevin Fiala","MIN","L","1","12.233333333333","1","1","0","1","2","100.00","3","33.33","0.27","3","3","3","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"274","Colin White","OTT","C","1","15.15","0","2","0","2","2","100.00","1","0.00","0.09","2","1","2","0","0","0","0","0","0","0","0","1","0","0","2","0","1","8","4","66.67"
"314","Auston Matthews","TOR","C","1","17.933333333333","1","1","1","0","2","100.00","3","33.33","0.33","3","3","3","2","0","0","0","0","0","0","0","2","1","1","1","1","0","10","8","55.56"
"329","Alex Nylander","CHI","L","1","13.8","1","1","1","0","2","50.00","3","33.33","0.26","3","3","3","2","0","0","0","0","0","0","0","0","1","1","0","3","0","0","1","0.00"
"352","Adam Boqvist","CHI","D","1","19.266666666667","0","2","1","1","2","66.67","1","0.00","0.05","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"356","Antti Suomela","S.J","C","1","8.4166666666667","1","1","1","0","2","100.00","3","33.33","0.28","3","3","2","0","1","1","0","0","0","0","0","0","0","0","1","0","0","2","3","40.00"
"3","Patrick Marleau","PIT","C","1","10.366666666667","0","1","1","0","1","33.33","2","0.00","0.18","4","3","3","2","0","1","0","0","0","0","0","0","1","1","2","1","0","0","0","-"
"10","Eric Staal","MIN","C","1","11.116666666667","0","1","1","0","1","50.00","0","-","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","45.45"
"11","Ryan Suter","MIN","D","1","15.866666666667","0","1","1","0","1","33.33","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"13","Zach Parise","MIN","L","1","8.7","1","0","0","0","1","50.00","1","100.00","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"22","Blake Wheeler","WPG","R","1","18.6","0","1","1","0","1","100.00","2","0.00","0.11","3","3","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","-"
"35","Marc-Edouard Vlasic","S.J","D","1","20.283333333333","0","1","1","0","1","100.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","2","0","0","-"
"36","Kris Letang","PIT","D","1","17.066666666667","0","1","0","1","1","50.00","2","0.00","0.08","6","2","1","0","0","1","0","0","0","0","0","0","0","0","1","2","1","0","0","-"
"38","Ryan Reaves","VGK","R","1","12.283333333333","1","0","0","0","1","100.00","2","50.00","0.35","4","2","2","1","0","1","0","0","0","0","0","0","0","0","6","1","0","1","0","100.00"
"41","Brad Marchand","BOS","L","1","10.35","1","0","0","0","1","100.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"42","Kyle Okposo","BUF","R","1","10.55","0","1","1","0","1","100.00","3","0.00","0.11","3","3","2","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0.00"
"45","Jeff Petry","MTL","D","1","19.8","1","0","0","0","1","100.00","1","100.00","0.06","4","3","0","0","0","0","0","0","0","0","0","0","3","0","2","1","0","0","0","-"
"70","Josh Bailey","NYI","R","1","15.183333333333","0","1","1","0","1","100.00","2","0.00","0.14","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"82","Tyler Johnson","T.B","C","1","11.583333333333","0","1","1","0","1","100.00","0","-","0.07","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"86","Ryan O'Reilly","STL","C","1","15.95","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","6","3","66.67"
"93","Evander Kane","S.J","L","1","16.366666666667","1","0","0","0","1","50.00","4","25.00","0.26","5","5","3","2","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","-"
"104","Brian Dumoulin","PIT","D","1","17.483333333333","0","1","1","0","1","25.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","1","1","0","0","-"
"108","Nicolas Deslauriers","ANA","L","1","11.5","0","1","0","1","1","100.00","2","0.00","0.13","3","2","1","1","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","-"
"111","Ben Chiarot","MTL","D","1","19.233333333333","0","1","1","0","1","100.00","0","-","0.03","5","2","0","0","0","0","2","1","1","0","0","0","0","0","1","4","1","0","0","-"
"116","Martin Marincin","TOR","D","1","15.566666666667","0","1","1","0","1","100.00","2","0.00","0.19","4","3","2","1","0","1","0","0","0","0","0","1","0","0","2","1","2","0","0","-"
"119","Johan Larsson","BUF","C","1","10.583333333333","0","1","0","1","1","100.00","1","0.00","0.2","2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","2","0","3","1","75.00"
"122","Jordan Weal","MTL","C","1","13.016666666667","1","0","0","0","1","100.00","2","50.00","0.16","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2","33.33"
"123","Charlie Coyle","BOS","C","1","15","0","1","1","0","1","100.00","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","1","0","1","2","4","0","5","5","50.00"
"125","Brock Nelson","NYI","C","1","13.483333333333","1","0","0","0","1","100.00","1","100.00","0.18","2","1","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","8","6","57.14"
"153","Mike Reilly","OTT","D","1","15.25","0","1","1","0","1","50.00","1","0.00","0.03","2","2","0","0","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","-"
"174","Barclay Goodrow","T.B","C","1","11.2","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","1","3","25.00"
"176","Torey Krug","BOS","D","1","14.916666666667","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
