"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"236","Mitchell Marner","TOR","R","1","13.933333333333","1","3","2","1","4","100.00","2","50.00","0.12","3","2","2","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","-"
"2","Joe Thornton","TOR","C","1","11.633333333333","1","1","0","1","2","66.67","1","100.00","0.06","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"14","Evgeni Malkin","PIT","C","1","14.4","0","2","0","2","2","100.00","1","0.00","0.02","2","1","1","0","0","0","0","0","0","0","0","0","1","2","1","0","0","4","3","57.14"
"96","Jason Zucker","PIT","L","1","15.116666666667","1","1","1","0","2","100.00","4","25.00","0.4","7","6","5","2","1","0","0","0","0","0","0","1","0","2","1","0","1","0","1","0.00"
"104","Kevin Hayes","PHI","C","1","16.833333333333","0","2","1","1","2","100.00","2","0.00","0.19","5","4","2","0","0","0","2","1","1","0","0","0","0","0","1","0","0","5","5","50.00"
"114","Bryan Rust","PIT","R","1","13.316666666667","1","1","1","0","2","100.00","3","33.33","0.99","5","4","3","2","0","0","0","0","0","0","0","0","1","3","1","1","0","0","0","-"
"165","Alexander Kerfoot","TOR","C","1","15.366666666667","0","2","0","2","2","200.00","3","0.00","0.25","3","3","3","0","0","0","0","0","0","0","0","0","3","1","0","6","2","0","1","0.00"
"256","Auston Matthews","TOR","C","1","12.8","1","1","0","1","2","66.67","1","100.00","0.21","3","3","3","2","0","0","0","0","0","0","0","1","0","0","0","1","1","6","2","75.00"
"322","Tim Stützle","OTT","L","1","13.216666666667","1","1","1","0","2","100.00","3","33.33","0.16","3","3","2","0","0","0","0","0","0","0","0","1","3","0","1","1","0","0","0","-"
"3","Patrick Marleau","S.J","C","1","14.316666666667","0","1","0","1","1","100.00","1","0.00","0.18","2","2","2","1","1","0","2","1","1","0","0","0","2","0","1","2","1","2","2","50.00"
"7","Jeff Carter","L.A","C","1","15.066666666667","1","0","0","0","1","100.00","3","33.33","0.41","4","4","3","2","1","1","2","1","1","0","0","0","0","0","0","0","1","2","0","100.00"
"8","Dustin Brown","L.A","R","1","15.466666666667","1","0","0","0","1","100.00","3","33.33","0.27","3","3","3","3","0","0","0","0","0","0","0","0","0","0","3","3","0","0","1","0.00"
"9","Zach Parise","MIN","L","1","8.2","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"17","Sidney Crosby","PIT","C","1","16.466666666667","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","1","0","0","2","1","1","0","0","0","2","1","0","1","0","10","6","62.50"
"19","Anze Kopitar","L.A","C","1","17.666666666667","0","1","1","0","1","100.00","3","0.00","0.24","4","4","2","2","0","0","2","1","1","0","0","0","0","0","0","1","1","9","7","56.25"
"30","Phil Kessel","ARI","R","1","13.083333333333","1","0","0","0","1","100.00","3","33.33","0.28","3","3","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"32","Nick Bonino","MIN","C","1","10.133333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","6","3","66.67"
"38","Riley Nash","CBJ","C","1","11.4","0","1","0","1","1","33.33","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","6","3","66.67"
"39","Brendan Smith","NYR","D","1","14.133333333333","1","0","0","0","1","100.00","1","100.00","0.4","2","2","2","2","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","-"
"40","David Perron","STL","L","1","18.733333333333","0","1","0","1","1","100.00","3","0.00","0.08","4","3","1","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","0","-"
"44","Jake Muzzin","TOR","D","1","18.3","0","1","1","0","1","100.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","4","1","0","0","-"
"46","Lars Eller","WSH","C","1","13.966666666667","0","1","1","0","1","100.00","2","0.00","0.19","5","4","3","1","0","1","0","0","0","0","0","0","2","2","1","1","0","2","2","50.00"
"48","Drew Doughty","L.A","D","1","20.333333333333","0","1","1","0","1","50.00","1","0.00","0.06","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"54","Justin Schultz","WSH","D","1","18.066666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","-"
"55","Derek Stepan","OTT","C","1","11.633333333333","0","1","0","1","1","100.00","4","0.00","0.11","5","4","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","5","44.44"
"62","Cam Atkinson","CBJ","R","1","15.833333333333","1","0","0","0","1","100.00","4","25.00","0.15","5","5","1","1","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","-"
"64","Mike Hoffman","STL","C","1","16.55","0","1","1","0","1","100.00","2","0.00","0.04","3","2","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","100.00"
"66","Kyle Palmieri","N.J","R","1","11.883333333333","1","0","0","0","1","100.00","1","100.00","0.05","2","1","2","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","-"
"69","Jakob Silfverberg","ANA","R","1","8.5666666666667","0","1","0","1","1","100.00","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"70","John Tavares","TOR","C","1","15.9","1","0","0","0","1","100.00","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","7","6","53.85"
"73","Brayden Schenn","STL","C","1","19.633333333333","1","0","0","0","1","100.00","4","25.00","0.33","5","4","4","2","0","0","0","0","0","0","0","0","0","1","3","2","0","4","4","50.00"
"82","Marcus Foligno","MIN","L","1","14.633333333333","1","0","0","0","1","100.00","2","50.00","0.13","2","2","2","1","0","0","0","0","0","0","0","0","0","1","3","2","1","0","0","-"
"93","Mats Zuccarello","MIN","R","1","12.266666666667","0","1","1","0","1","100.00","1","0.00","0.22","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","2","1","0","0","-"
"100","Tyler Pitlick","ARI","C","1","12.716666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-"
"119","Matthew Peca","OTT","C","1","11.133333333333","0","1","1","0","1","100.00","1","0.00","0.13","3","2","3","0","1","0","0","0","0","0","0","0","1","0","3","1","0","0","1","0.00"
"127","Mike Reilly","OTT","D","1","16.4","0","1","0","1","1","33.33","1","0.00","0.13","4","3","3","1","0","0","0","0","0","0","0","0","2","0","3","1","0","0","0","-"
"133","Ryan Strome","NYR","C","1","16.083333333333","0","1","0","1","1","100.00","3","0.00","0.27","3","3","3","1","0","1","4","2","2","0","0","0","1","0","0","0","0","10","7","58.82"
"135","Sean Couturier","PHI","C","1","14.4","0","1","0","1","1","100.00","1","0.00","0.04","2","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","8","7","53.33"
"139","Morgan Rielly","TOR","D","1","15.683333333333","0","1","1","0","1","33.33","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"145","Mike Matheson","PIT","D","1","19.033333333333","0","1","1","0","1","25.00","3","0.00","0.24","4","4","2","1","1","1","2","1","1","0","0","2","1","4","1","4","1","0","0","-"
"150","Mikhail Grigorenko","CBJ","C","1","16","0","1","1","0","1","100.00","3","0.00","0.09","3","3","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0.00"
"156","Chris Tierney","OTT","C","1","10.65","0","1","1","0","1","100.00","1","0.00","0.17","2","2","2","1","0","1","0","0","0","0","0","0","2","0","0","1","1","2","4","33.33"
"159","Teddy Blueger","PIT","C","1","11.5","1","0","0","0","1","100.00","4","25.00","0.43","4","4","4","2","0","0","0","0","0","0","0","1","0","0","2","1","0","3","4","42.86"
"163","Connor Brown","OTT","R","1","16.183333333333","1","0","0","0","1","100.00","2","50.00","0.15","2","2","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"167","Michael Raffl","PHI","L","1","15.266666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","-"
"168","Andreas Johnsson","N.J","L","1","12.483333333333","0","1","1","0","1","50.00","2","0.00","0.18","3","3","3","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","-"
"169","Will Butcher","N.J","D","1","18.9","0","1","0","1","1","100.00","3","0.00","0.03","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"178","Ryan Hartman","MIN","R","1","12.666666666667","1","0","0","0","1","100.00","3","33.33","0.4","5","5","5","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","66.67"
"183","Seth Jones","CBJ","D","1","22.35","0","1","1","0","1","100.00","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","0","0","-"
"185","Max Domi","CBJ","C","1","11.233333333333","1","0","0","0","1","100.00","1","100.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"189","Conor Sheary","WSH","L","1","12.933333333333","1","0","0","0","1","100.00","2","50.00","0.36","4","4","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"193","William Nylander","TOR","R","1","15.233333333333","0","1","1","0","1","100.00","1","0.00","0.19","2","2","2","1","0","0","0","0","0","0","0","0","2","1","1","3","0","0","0","-"
"195","Kevin Fiala","MIN","L","1","12.883333333333","1","0","0","0","1","100.00","2","50.00","0.49","3","3","3","2","0","1","2","1","1","0","0","1","2","0","0","0","0","0","1","0.00"
"198","Nick Schmaltz","ARI","C","1","14.583333333333","0","1","0","1","1","100.00","2","0.00","0.5","4","4","4","3","0","1","0","0","0","0","0","0","0","1","0","0","0","3","6","33.33"
"199","Kasperi Kapanen","PIT","R","1","17.233333333333","0","1","1","0","1","100.00","1","0.00","0.05","2","1","0","0","0","0","0","0","0","0","0","0","1","1","0","2","1","0","0","-"
"205","Nicolas Aube-Kubel","PHI","R","1","15.666666666667","1","0","0","0","1","100.00","2","50.00","0.19","3","2","3","1","1","0","0","0","0","0","0","0","1","1","4","2","0","0","0","-"
"207","Ryan Donato","S.J","C","1","11.616666666667","0","1","1","0","1","100.00","1","0.00","0","2","1","0","0","0","0","2","1","1","0","0","0","1","0","4","0","0","0","1","0.00"
"211","Danton Heinen","ANA","L","1","10.816666666667","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","0.00"
"217","Dryden Hunt","ARI","L","1","11.5","0","1","0","1","1","100.00","2","0.00","0.05","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","-"
"219","Pavel Zacha","N.J","C","1","12.333333333333","1","0","0","0","1","100.00","1","100.00","0.05","5","2","3","1","1","0","0","0","0","0","0","0","0","0","0","1","1","5","6","45.45"
"233","Nicolas Meloche","S.J","D","1","10.733333333333","0","1","1","0","1","50.00","0","-","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","-"
