"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"10","Brad Marchand","BOS","L","1","12.15","1","1","0","1","2","100.00","3","33.33","0.32","3","3","1","1","0","0","4","2","2","0","0","0","1","0","1","2","0","0","0","-"
"12","Phil Kessel","ARI","R","1","14.5","1","1","0","1","2","100.00","1","100.00","0.21","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"19","Nazem Kadri","COL","C","1","12.333333333333","1","1","1","0","2","100.00","4","25.00","0.38","6","5","4","2","0","0","0","0","0","0","0","0","0","1","1","2","2","5","2","71.43"
"20","Chris Kreider","NYR","L","1","11.583333333333","1","1","0","1","2","100.00","1","100.00","0.06","2","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","2","3","40.00"
"37","Ryan Strome","NYR","C","1","11.8","1","1","1","0","2","66.67","5","20.00","0.65","5","5","4","3","0","2","0","0","0","0","0","0","0","0","1","2","0","4","6","40.00"
"60","David Pastrnak","BOS","R","1","14.166666666667","0","2","2","0","2","100.00","4","0.00","0.24","6","4","4","2","1","1","0","0","0","0","0","0","0","0","1","3","0","0","0","-"
"81","Ryan Lindgren","NYR","D","1","14.5","0","2","0","2","2","50.00","0","-","0.19","2","1","2","2","1","0","0","0","0","0","0","1","1","1","4","3","1","0","0","-"
"1","Ryan Suter","MIN","D","1","17.666666666667","0","1","1","0","1","100.00","1","0.00","0.03","5","2","2","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","-"
"2","Jeff Carter","L.A","C","1","12.5","1","0","0","0","1","100.00","1","100.00","0.14","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.00"
"5","Patrice Bergeron","BOS","C","1","10.6","1","0","0","0","1","50.00","1","100.00","0.12","2","1","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","9","6","60.00"
"15","Brendan Smith","NYR","D","1","15.15","0","1","0","1","1","inf","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","-"
"17","Jared Spurgeon","MIN","D","1","16.733333333333","0","1","0","1","1","inf","2","0.00","0.07","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","-"
"24","Mats Zuccarello","MIN","R","1","14.833333333333","0","1","0","1","1","100.00","3","0.00","0.46","3","3","3","2","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"28","Nick Bjugstad","MIN","C","1","8.0666666666667","1","0","0","0","1","100.00","2","50.00","0.19","3","3","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0.00"
"39","Jonas Brodin","MIN","D","1","17.35","0","1","1","0","1","50.00","2","0.00","0.06","5","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","2","0","0","-"
"41","Phillip Di Giuseppe","NYR","L","1","11.616666666667","1","0","0","0","1","100.00","1","100.00","0.13","2","1","1","1","0","0","0","0","0","0","0","0","0","0","5","1","1","0","0","-"
"43","Andreas Athanasiou","L.A","C","1","13.083333333333","0","1","1","0","1","100.00","1","0.00","0.01","2","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","-"
