"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"39","Matt Martin","NYI","L","1","10.5","1","1","1","0","2","100.00","2","50.00","0.11","2","2","1","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0.00"
"45","Ryan O'Reilly","STL","C","1","15.066666666667","1","1","0","1","2","100.00","3","33.33","0.17","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","10","8","55.56"
"135","Leon Draisaitl","EDM","C","1","18.5","1","1","0","1","2","200.00","5","20.00","0.32","6","5","5","2","1","0","0","0","0","0","0","0","0","1","0","1","0","10","5","66.67"
"10","Cal Clutterbuck","NYI","R","1","10.516666666667","0","1","1","0","1","50.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","-"
"14","Alex Killorn","T.B","L","1","12.633333333333","0","1","1","0","1","100.00","2","0.00","0.08","3","3","0","0","0","0","2","1","1","0","0","1","0","0","0","2","0","0","0","-"
"19","David Perron","STL","L","1","14.466666666667","1","0","0","0","1","100.00","1","100.00","0.17","5","2","3","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","-"
"21","Evgenii Dadonov","OTT","R","1","15.333333333333","1","0","0","0","1","100.00","1","100.00","0.12","2","1","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"26","Steven Stamkos","T.B","C","1","12.583333333333","1","0","0","0","1","100.00","4","25.00","1.08","6","4","3","3","2","0","0","0","0","0","0","0","0","1","1","0","0","2","2","50.00"
"34","Tyler Ennis","EDM","C","1","12.7","1","0","0","0","1","100.00","1","100.00","0.26","4","4","2","1","0","0","0","0","0","0","0","0","1","1","3","1","0","0","0","-"
"56","Casey Cizikas","NYI","C","1","10.566666666667","1","0","0","0","1","100.00","4","25.00","0.34","5","5","3","3","0","0","0","0","0","0","0","1","0","1","4","1","0","4","2","66.67"
"72","Nino Niederreiter","CAR","R","1","15.9","1","0","0","0","1","100.00","3","33.33","0.32","5","5","3","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"78","Josh Archibald","EDM","R","1","13.6","1","0","0","0","1","50.00","2","50.00","1.09","4","3","2","1","0","0","0","0","0","0","0","0","0","0","6","1","2","1","1","50.00"
"81","Blake Coleman","T.B","C","1","12.266666666667","1","0","0","0","1","100.00","2","50.00","0.64","2","2","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","-"
"86","Scott Harrington","CBJ","D","1","18.45","1","0","0","0","1","100.00","2","50.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"97","Morgan Rielly","TOR","D","1","16.966666666667","1","0","0","0","1","100.00","2","50.00","0.12","2","2","1","1","0","0","2","1","1","0","0","0","1","0","1","4","0","0","0","-"
"107","Mackenzie MacEachern","STL","L","1","9.6666666666667","0","1","1","0","1","100.00","2","0.00","0.02","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"109","Adam Pelech","NYI","D","1","17.25","0","1","0","1","1","50.00","0","-","0.01","1","1","0","0","0","0","2","1","1","0","0","0","1","1","1","1","1","0","0","-"
"112","Jordan Martinook","CAR","L","1","14.916666666667","0","1","0","1","1","50.00","1","0.00","0.05","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","5","3","62.50"
"114","Brock McGinn","CAR","L","1","17.266666666667","1","0","0","0","1","100.00","3","33.33","0.36","6","6","3","3","0","0","0","0","0","0","0","0","1","0","2","1","0","1","0","100.00"
"118","Alexander Kerfoot","TOR","C","1","10.966666666667","1","0","0","0","1","100.00","1","100.00","0.13","2","1","2","1","0","0","0","0","0","0","0","0","1","1","0","5","0","0","2","0.00"
"129","Seth Jones","CBJ","D","1","22.083333333333","0","1","0","1","1","inf","5","0.00","0.1","6","6","0","0","0","0","0","0","0","0","0","1","1","0","1","1","3","0","0","-"
"140","Nick Schmaltz","ARI","C","1","14.95","0","1","0","1","1","100.00","1","0.00","0.11","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","4","42.86"
"142","Ivan Barbashev","STL","C","1","14.166666666667","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","-"
"144","Warren Foegele","CAR","L","1","16.533333333333","0","1","1","0","1","100.00","2","0.00","0.25","5","3","4","2","1","1","0","0","0","0","0","0","0","0","0","4","0","0","0","-"
