"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"134","Filip Forsberg","NSH","L","1","16.65","1","3","2","1","4","100.00","3","33.33","0.19","3","3","2","1","1","0","0","0","0","0","0","0","2","1","0","0","0","1","0","100.00"
"31","Mathieu Perreault","WPG","L","1","11.9","0","3","1","2","3","100.00","0","-","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0.00"
"38","Patrick Kane","CHI","R","1","17.016666666667","1","2","1","1","3","100.00","3","33.33","0.22","4","3","3","2","0","0","4","2","2","0","0","0","1","1","0","0","0","0","0","-"
"115","Jonathan Huberdeau","FLA","L","1","10.45","3","0","0","0","3","100.00","3","100.00","0.33","3","3","3","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0.00"
"215","Mitchell Marner","TOR","R","1","14.566666666667","1","2","1","1","3","100.00","2","50.00","0.14","2","2","2","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","-"
"218","Artemi Panarin","NYR","L","1","16.266666666667","0","3","1","2","3","100.00","4","0.00","0.21","6","5","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"2","Jason Spezza","TOR","C","1","10.3","2","0","0","0","2","100.00","4","50.00","0.38","5","4","4","2","1","1","0","0","0","0","0","1","0","0","1","0","0","4","3","57.14"
"11","Alexander Radulov","DAL","R","1","16.6","0","2","2","0","2","100.00","3","0.00","0.4","6","6","5","2","0","0","2","1","1","0","0","0","0","0","0","4","0","0","0","-"
"36","David Perron","STL","L","1","19.083333333333","0","2","1","1","2","66.67","4","0.00","0.2","7","4","3","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","-"
"41","Jake Muzzin","TOR","D","1","19.833333333333","0","2","1","1","2","100.00","0","-","0.03","2","1","2","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","-"
"57","Mike Hoffman","STL","C","1","15.683333333333","2","0","0","0","2","66.67","6","33.33","0.27","8","6","4","1","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","-"
"103","Travis Boyd","TOR","C","1","10.8","0","2","0","2","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"116","Ryan Strome","NYR","C","1","13.366666666667","2","0","0","0","2","100.00","2","100.00","0.22","5","3","3","2","0","0","0","0","0","0","0","0","0","1","1","1","0","2","10","16.67"
"119","Dougie Hamilton","CAR","D","1","17.8","0","2","2","0","2","66.67","4","0.00","0.12","9","6","1","0","0","1","0","0","0","0","0","0","1","0","1","1","2","0","0","-"
"125","Torey Krug","STL","D","1","18.8","0","2","1","1","2","66.67","1","0.00","0.06","4","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","-"
"160","Oliver Bjorkstrand","CBJ","R","1","11.433333333333","1","1","1","0","2","100.00","2","50.00","0.09","3","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"180","Jordan Oesterle","ARI","D","1","15.633333333333","0","2","0","2","2","100.00","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","-"
"185","William Nylander","TOR","R","1","12.166666666667","0","2","2","0","2","100.00","1","0.00","0.25","3","2","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"191","Christian Dvorak","ARI","C","1","15.433333333333","1","1","0","1","2","100.00","3","33.33","0.93","4","3","2","1","0","1","0","0","0","0","0","0","0","2","1","0","1","5","9","35.71"
"207","Sebastian Aho","CAR","C","1","13.666666666667","1","1","1","0","2","66.67","3","33.33","0.27","3","3","3","2","0","0","0","0","0","0","0","0","1","0","1","0","0","8","5","61.54"
"211","Jack Roslovic","CBJ","C","1","12.833333333333","1","1","0","1","2","100.00","1","100.00","0.06","2","2","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","6","4","60.00"
"222","Conor Garland","ARI","R","1","13.883333333333","1","1","1","0","2","66.67","4","25.00","0.86","6","4","5","4","0","3","0","0","0","0","0","1","0","0","0","3","1","0","0","-"
"227","Mason Appleton","WPG","C","1","12.066666666667","2","0","0","0","2","66.67","2","100.00","1.02","2","2","2","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","50.00"
"233","Auston Matthews","TOR","C","1","14.266666666667","2","0","0","0","2","100.00","5","40.00","0.53","6","6","5","1","0","0","0","0","0","0","0","0","0","0","2","0","0","8","7","53.33"
"238","Alex DeBrincat","CHI","L","1","15.583333333333","2","0","0","0","2","100.00","3","66.67","1.33","8","6","7","4","1","0","0","0","0","0","0","0","3","2","4","0","2","0","1","0.00"
"278","Andrei Svechnikov","CAR","R","1","13.766666666667","1","1","0","1","2","66.67","3","33.33","0.56","5","5","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"287","Tim Stützle","OTT","L","1","12.216666666667","0","2","0","2","2","100.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","3","0","2","3","1","0","0","-"
"7","Joe Pavelski","DAL","C","1","16.683333333333","0","1","0","1","1","100.00","2","0.00","0.3","5","5","4","1","1","0","0","0","0","0","0","1","0","0","1","0","0","3","1","75.00"
"9","Alex Ovechkin","WSH","L","1","19.383333333333","1","0","0","0","1","100.00","4","25.00","0.2","7","4","4","1","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","-"
"13","Carl Soderberg","CHI","C","1","10.183333333333","0","1","1","0","1","100.00","0","-","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","8","20.00"
"22","Patric Hornqvist","FLA","R","1","10.466666666667","0","1","0","1","1","50.00","5","0.00","0.27","7","7","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","-"
"30","Nicklas Backstrom","WSH","C","1","14.65","0","1","1","0","1","100.00","0","-","0.08","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","81.82"
"32","Jamie Benn","DAL","L","1","15.533333333333","1","0","0","0","1","100.00","2","50.00","0.31","5","3","2","2","0","0","0","0","0","0","0","1","0","0","0","0","1","6","4","60.00"
"42","Carl Hagelin","WSH","L","1","13.233333333333","1","0","0","0","1","100.00","1","100.00","0.25","3","1","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"44","Jason Demers","ARI","D","1","15.65","0","1","1","0","1","50.00","1","0.00","0.11","1","1","1","0","0","1","0","0","0","0","0","0","0","0","2","0","2","0","0","-"
"46","Zach Bogosian","TOR","D","1","16.45","0","1","1","0","1","33.33","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"51","Roman Josi","NSH","D","1","20.45","1","0","0","0","1","50.00","2","50.00","0.07","6","4","1","1","1","1","0","0","0","0","0","1","1","0","1","0","5","0","0","-"
"54","Cam Atkinson","CBJ","R","1","13.316666666667","1","0","0","0","1","50.00","2","50.00","0.22","5","3","4","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"58","Ryan O'Reilly","STL","C","1","18.533333333333","1","0","0","0","1","33.33","3","33.33","0.24","3","3","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","11","7","61.11"
"60","John Tavares","TOR","C","1","13.633333333333","1","0","0","0","1","50.00","4","25.00","0.45","6","5","4","3","0","0","2","1","1","0","0","1","1","0","0","2","0","6","5","54.55"
"61","Matt Duchene","NSH","C","1","16.566666666667","1","0","0","0","1","50.00","2","50.00","0.15","2","2","2","2","0","0","0","0","0","0","0","1","0","1","3","1","0","6","6","50.00"
"62","Brayden Schenn","STL","C","1","16.383333333333","0","1","0","1","1","33.33","4","0.00","0.22","7","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","61.54"
"66","Tomas Tatar","MTL","L","1","14.116666666667","0","1","1","0","1","100.00","4","0.00","0.32","8","7","5","1","0","2","0","0","0","0","0","0","0","1","4","2","0","0","1","0.00"
"69","Mattias Ekholm","NSH","D","1","19.366666666667","0","1","1","0","1","100.00","6","0.00","0.15","11","8","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"78","Calle Jarnkrok","NSH","C","1","14.2","1","0","0","0","1","100.00","2","50.00","0.17","4","4","3","1","0","0","0","0","0","0","0","0","0","1","0","1","0","3","2","60.00"
"82","Tyler Pitlick","ARI","C","1","12","1","0","0","0","1","100.00","1","100.00","0.41","2","2","2","2","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","-"
"86","Jaden Schwartz","STL","L","1","17.25","0","1","1","0","1","33.33","1","0.00","0.18","3","3","3","0","0","0","2","1","1","0","0","1","0","0","2","1","0","1","0","100.00"
"87","Zach Hyman","TOR","L","1","13.05","0","1","0","1","1","33.33","3","0.00","0.23","3","3","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","100.00"
"93","Mikael Granlund","NSH","C","1","16.866666666667","0","1","0","1","1","50.00","2","0.00","0.09","3","2","1","1","0","0","0","0","0","0","0","0","1","1","0","4","0","1","0","100.00"
"94","Nino Niederreiter","CAR","R","1","13.466666666667","1","0","0","0","1","100.00","3","33.33","0.31","6","3","4","1","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","-"
"97","Brendan Gallagher","MTL","R","1","12.583333333333","1","0","0","0","1","100.00","4","25.00","0.82","8","6","7","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"98","Anthony Bitetto","NYR","D","1","9.5","1","0","0","0","1","100.00","1","100.00","0.06","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","-"
"100","Michael Sgarbossa","WSH","C","1","7.1666666666667","0","1","0","1","1","100.00","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","3","0","0","1","1","4","20.00"
