"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"16","Max Pacioretty","VGK","L","1","14.483333333333","1","1","1","0","2","100.00","3","33.33","0.42","3","3","3","3","0","1","0","0","0","0","0","1","0","0","0","2","0","0","1","0.00"
"29","Mark Stone","VGK","R","1","14.616666666667","0","2","0","2","2","100.00","2","0.00","0.27","7","5","4","1","0","0","0","0","0","0","0","0","1","2","1","1","2","0","0","-"
"48","Shea Theodore","VGK","D","1","19.566666666667","0","2","1","1","2","100.00","2","0.00","0.06","4","4","0","0","0","1","2","1","1","0","0","0","1","0","0","0","0","0","0","-"
"4","Alexander Radulov","DAL","R","1","15.433333333333","0","1","1","0","1","100.00","1","0.00","0.1","2","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"13","Jamie Benn","DAL","L","1","14.366666666667","1","0","0","0","1","100.00","1","100.00","0.29","6","3","5","2","0","0","0","0","0","0","0","0","2","1","4","2","0","2","3","40.00"
"17","Wayne Simmonds","N.J","R","1","12.633333333333","0","1","0","1","1","100.00","2","0.00","0.1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","3","1","1","0","1","0.00"
"20","Mark Barberio","COL","D","1","13.666666666667","0","1","1","0","1","100.00","2","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","-"
"27","Tyler Seguin","DAL","C","1","15.3","0","1","1","0","1","100.00","1","0.00","0.04","1","1","0","0","0","1","0","0","0","0","0","0","1","1","3","0","1","5","6","45.45"
"30","Taylor Fedun","DAL","D","1","13.65","1","0","0","0","1","50.00","2","50.00","0.11","6","2","3","1","0","0","2","1","1","0","0","0","0","0","2","1","0","0","0","-"
"32","Matt Nieto","COL","L","1","10.4","0","1","0","1","1","100.00","2","0.00","0.11","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"33","William Karlsson","VGK","C","1","15.2","1","0","0","0","1","100.00","3","33.33","0.13","3","3","2","0","1","0","0","0","0","0","0","0","1","0","0","2","3","9","8","52.94"
"36","Jonathan Marchessault","VGK","C","1","15.45","0","1","1","0","1","100.00","3","0.00","0.12","4","3","1","0","0","0","0","0","0","0","0","0","2","0","2","0","1","1","0","100.00"
"38","Esa Lindell","DAL","D","1","19.733333333333","0","1","0","1","1","100.00","2","0.00","0.04","6","3","2","0","0","1","0","0","0","0","0","0","2","2","1","2","4","0","0","-"
"39","Chandler Stephenson","VGK","C","1","14.05","1","0","0","0","1","100.00","1","100.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","8","33.33"
"53","Nathan MacKinnon","COL","C","1","12.516666666667","1","0","0","0","1","100.00","4","25.00","0.91","8","4","5","2","0","2","0","0","0","0","0","0","0","0","1","0","0","10","5","66.67"
"54","Valeri Nichushkin","COL","R","1","10.05","1","0","0","0","1","100.00","2","50.00","0.14","4","4","2","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","-"
"56","Mirco Mueller","N.J","D","1","14.35","1","0","0","0","1","100.00","1","100.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"60","Pavel Zacha","N.J","C","1","11.066666666667","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","4","50.00"
"61","Mikko Rantanen","COL","R","1","13.016666666667","0","1","1","0","1","100.00","0","-","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","2","2","0","0","-"
"1","Deryk Engelland","VGK","D","1","13.933333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","-"
"2","Corey Perry","DAL","R","1","11.883333333333","0","0","0","0","0","-","3","0.00","0.2","5","3","3","2","0","1","0","0","0","0","0","1","0","0","1","2","0","0","0","-"
"3","Joe Pavelski","DAL","C","1","14.533333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","3","5","37.50"
"5","Travis Zajac","N.J","C","1","12.05","0","0","0","0","0","-","3","0.00","0.41","3","3","3","1","0","0","0","0","0","0","0","1","1","0","0","0","0","3","5","37.50"
"6","Blake Comeau","DAL","L","1","13.233333333333","0","0","0","0","0","-","0","-","0.02","2","1","1","1","0","0","2","1","1","0","0","1","0","0","0","0","0","1","0","100.00"
"7","Andrej Sekera","DAL","D","1","16.466666666667","0","0","0","0","0","-","0","-","0.01","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","-"
"8","Roman Polak","DAL","D","1","18.433333333333","0","0","0","0","0","-","2","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","0","0","-"
"9","Paul Stastny","VGK","C","1","12.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","4","63.64"
"10","Andrew Cogliano","DAL","C","1","13.083333333333","0","0","0","0","0","-","0","-","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"11","Ryan Reaves","VGK","R","1","10.933333333333","0","0","0","0","0","-","0","-","0.08","2","2","2","1","0","0","0","0","0","0","0","0","0","0","5","0","1","0","1","0.00"
"12","Andy Greene","N.J","D","1","11.316666666667","0","0","0","0","0","-","0","-","0.01","3","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","-"
