"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"7","Brent Burns","S.J","D","1","21.333333333333","0","2","1","1","2","100.00","0","-","0.04","4","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","-"
"13","Sidney Crosby","PIT","C","1","13.383333333333","1","1","1","0","2","100.00","2","50.00","0.21","3","3","3","1","1","0","0","0","0","0","0","0","0","1","0","3","0","11","3","78.57"
"27","Drew Doughty","L.A","D","1","22.1","0","2","1","1","2","100.00","0","-","0.04","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","-"
"39","Evander Kane","S.J","L","1","14.966666666667","2","0","0","0","2","100.00","4","50.00","0.56","8","8","7","2","0","2","0","0","0","0","0","0","1","1","0","1","0","0","0","-"
"89","Andrew Copp","WPG","C","1","12","2","0","0","0","2","100.00","2","100.00","0.63","2","2","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"3","Ryan Suter","MIN","D","1","22.733333333333","0","1","1","0","1","100.00","1","0.00","0.02","5","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"5","Dustin Brown","L.A","R","1","18.466666666667","0","1","1","0","1","100.00","6","0.00","0.5","9","7","6","3","0","0","0","0","0","0","0","0","1","0","2","4","0","0","0","-"
"6","Ryan Getzlaf","ANA","C","1","11.883333333333","0","1","0","1","1","100.00","1","0.00","0.16","2","2","2","0","0","0","17","3","1","1","1","1","0","0","1","1","0","4","9","30.77"
"9","Mark Giordano","CGY","D","1","16.583333333333","1","0","0","0","1","100.00","3","33.33","0.1","8","4","3","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","-"
"10","Blake Wheeler","WPG","R","1","13.733333333333","0","1","1","0","1","100.00","1","0.00","0.19","3","3","2","1","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"12","Paul Stastny","WPG","C","1","14.45","0","1","0","1","1","100.00","2","0.00","0.2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","0","1","6","4","60.00"
"15","Marc-Edouard Vlasic","S.J","D","1","14.233333333333","0","1","1","0","1","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","-"
