"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"16","Dustin Brown","L.A","L","1","18.033333333333","1","2","2","0","3","100.00","6","16.67","0.76","7","7","5","4","0","1","0","0","0","0","0","0","0","1","4","1","1","0","0","-"
"198","Brendan Gallagher","MTL","R","1","15.1","1","2","1","1","3","100.00","7","14.29","0.56","12","10","7","4","0","1","0","0","0","0","0","1","1","0","2","1","0","0","0","-"
"244","Vladislav Namestnikov","OTT","C","1","15.933333333333","2","1","1","0","3","100.00","3","66.67","1.36","5","5","5","4","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","0.00"
"387","Sam Lafferty","PIT","C","1","12.55","1","2","1","1","3","100.00","3","33.33","0.85","4","4","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","3","3","50.00"
"4","Ilya Kovalchuk","L.A","L","1","11.016666666667","1","1","1","0","2","100.00","1","100.00","0.24","4","3","2","2","0","0","2","1","1","0","0","0","0","0","1","1","0","0","0","-"
"39","Anze Kopitar","L.A","C","1","16.916666666667","1","1","1","0","2","66.67","5","20.00","0.2","7","5","6","1","0","0","0","0","0","0","0","0","1","0","3","1","0","8","6","57.14"
"45","Justin Abdelkader","DET","L","1","13.083333333333","0","2","1","1","2","100.00","2","0.00","0.04","2","2","0","0","1","0","0","0","0","0","0","1","0","1","2","0","0","0","0","-"
"46","Kris Letang","PIT","D","1","20.316666666667","1","1","1","0","2","66.67","3","33.33","0.06","5","3","1","0","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0","-"
"91","Evgenii Dadonov","FLA","R","1","17.133333333333","1","1","1","0","2","100.00","4","25.00","0.31","7","5","5","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"94","Max Pacioretty","VGK","L","1","14.283333333333","0","2","2","0","2","100.00","2","0.00","0.13","3","3","1","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","-"
"97","Alec Martinez","L.A","D","1","16.783333333333","0","2","0","2","2","66.67","0","-","0.04","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"125","Jared Spurgeon","MIN","D","1","21.033333333333","1","1","1","0","2","100.00","2","50.00","0.1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-"
"142","Ryan Ellis","NSH","D","1","20.266666666667","0","2","2","0","2","100.00","0","-","0.02","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
